Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,80.75151,[128  23] ; [16 54],[98.38914027 52.61085973] ; [45.61085973 24.38914027],1
p11,1,0.0,35.401291,[125  28] ; [30 41],[105.87053571  47.12946429] ; [49.12946429 21.87053571],1
p2,1,0.0,34.324238,[128  24] ; [33 38],[109.73991031  42.26008969] ; [51.26008969 19.73991031],1
r3,1,4e-06,21.386689,[142  10] ; [50 21],[130.86995516  21.13004484] ; [61.13004484  9.86995516],1
r4,1,8.3e-05,15.477643,[126  27] ; [41 30],[114.06696429  38.93303571] ; [52.93303571 18.06696429],1
p8,1,0.000291,13.128407,[79 74] ; [18 52],[66.55156951 86.44843049] ; [30.44843049 39.55156951],1
n6,1,0.000412,12.476036,[122  30] ; [41 30],[111.10313901  40.89686099] ; [51.89686099 19.10313901],1
v4,1,0.000971,10.881546,[139  12] ; [54 17],[131.27477477  19.72522523] ; [61.72522523  9.27477477],1
s6,1,0.001907,9.636547,[89 62] ; [26 45],[78.22072072 72.77927928] ; [36.77927928 34.22072072],0
d3,1,0.00595,7.565466,[65 86] ; [17 54],[55.77477477 95.22522523] ; [26.22522523 44.77477477],0
a5,1,0.008353,6.956093,[85 68] ; [26 45],[75.81696429 77.18303571] ; [35.18303571 35.81696429],0
s5,1,0.008796,6.863873,[ 43 105] ; [ 9 61],[ 35.30275229 112.69724771] ; [16.69724771 53.30275229],0
n5,1,0.009571,6.713008,[105  45] ; [37 34],[96.3800905 53.6199095] ; [45.6199095 25.3800905],0
s7,1,0.00999,6.636605,[57 90] ; [14 53],[48.77102804 98.22897196] ; [22.22897196 44.77102804],0
d2,1,0.010637,6.5249,[ 18 134] ; [18 53],[ 24.53811659 127.46188341] ; [11.46188341 59.53811659],0
s8,1,0.016894,5.70732,[ 44 109] ; [10 61],[ 36.88392857 116.11607143] ; [17.11607143 53.88392857],0
s2,1,0.019903,5.420373,[63 89] ; [18 53],[55.21076233 96.78923767] ; [25.78923767 45.21076233],0
p4,1,0.021543,5.282296,[75 77] ; [23 47],[67.0990991 84.9009009] ; [30.9009009 39.0990991],0
b1,1,0.034884,4.450852,[61 92] ; [39 32],[68.30357143 84.69642857] ; [31.69642857 39.30357143],0
a7,1,0.04003,4.216613,[99 53] ; [36 35],[92.01793722 59.98206278] ; [42.98206278 28.01793722],0
p7,1,0.04984,3.84684,[87 60] ; [32 39],[80.24311927 66.75688073] ; [38.75688073 32.24311927],0
s1,1,0.050464,3.825979,[  4 148] ; [ 6 65],[  6.8161435 145.1838565] ; [ 3.1838565 67.8161435],0
r2,1,0.051221,3.801036,[129  22] ; [53 18],[123.79279279  27.20720721] ; [58.20720721 12.79279279],0
p5,1,0.051762,3.783459,[ 16 136] ; [ 2 68],[ 12.32432432 139.67567568] ; [ 5.67567568 64.32432432],0
s3,1,0.054836,3.68706,[77 74] ; [26 44],[70.37556561 80.62443439] ; [32.62443439 37.37556561],0
p6,1,0.057656,3.603555,[ 47 106] ; [13 57],[ 41.16591928 111.83408072] ; [18.83408072 51.16591928],0
p3,1,0.060709,3.517915,[63 90] ; [20 51],[56.69196429 96.30803571] ; [26.30803571 44.69196429],0
n2,1,0.179058,1.805422,[33 10] ; [18 11],[30.45833333 12.54166667] ; [20.54166667  8.45833333],0
a1,1,0.203124,1.619766,[  5 148] ; [ 5 66],[  6.83035714 146.16964286] ; [ 3.16964286 67.83035714],0
a6,1,0.221077,1.497369,[93 60] ; [37 34],[88.79464286 64.20535714] ; [41.20535714 29.79464286],0
a4,1,0.260642,1.265346,[ 36 117] ; [12 59],[ 32.78571429 120.21428571] ; [15.21428571 55.78571429],0
d4,1,0.289994,1.119649,[87 66] ; [35 36],[83.33035714 69.66964286] ; [38.66964286 32.33035714],0
n4,1,0.31679,1.002154,[99 54] ; [41 30],[95.625 57.375] ; [44.375 26.625],0
p12,1,0.323208,0.97592,[  9 144] ; [ 2 69],[  7.51339286 145.48660714] ; [ 3.48660714 67.51339286],0
u2,1,0.331173,0.944307,[38 35] ; [17 23],[35.53097345 37.46902655] ; [19.46902655 20.53097345],0
a3,1,0.353338,0.861435,[78 75] ; [31 39],[74.78475336 78.21524664] ; [34.21524664 35.78475336],0
v2,1,0.368948,0.807205,[51 94] ; [20 49],[48.10747664 96.89252336] ; [22.89252336 46.10747664],0
s4,1,0.371482,0.798699,[ 31 120] ; [11 60],[ 28.56756757 122.43243243] ; [13.43243243 57.56756757],0
b4,1,0.384497,0.756274,[81 72] ; [42 29],[84.01339286 68.98660714] ; [38.98660714 32.01339286],0
b2,1,0.486541,0.484166,[18 55] ; [12 27],[19.55357143 53.44642857] ; [10.44642857 28.55357143],0
b3,1,0.486541,0.484166,[18 55] ; [12 27],[19.55357143 53.44642857] ; [10.44642857 28.55357143],0
a8,1,0.504413,0.44564,[ 17 126] ; [ 6 62],[ 15.58767773 127.41232227] ; [ 7.41232227 60.58767773],0
r1,1,0.54251,0.370908,[97 56] ; [42 29],[94.94196429 58.05803571] ; [44.05803571 26.94196429],0
b5,1,0.611421,0.258111,[81 72] ; [35 36],[79.23214286 73.76785714] ; [36.76785714 34.23214286],0
d5,1,0.699882,0.148595,[77 75] ; [34 37],[75.65919283 76.34080717] ; [35.34080717 35.65919283],0
n1,1,0.700768,0.147674,[14 29] ; [10 17],[14.74285714 28.25714286] ; [ 9.25714286 17.74285714],0
u3,1,0.753543,0.098578,[31 41] ; [16 24],[30.21428571 41.78571429] ; [16.78571429 23.21428571],0
n3,1,0.785605,0.073996,[30 13] ; [18  9],[29.48571429 13.51428571] ; [18.51428571  8.48571429],0
a2,1,0.930393,0.00763,[  4 149] ; [ 2 69],[  4.09821429 148.90178571] ; [ 1.90178571 69.09821429],0
v3,1,0.972003,0.001232,[ 34 114] ; [16 53],[ 34.10138249 113.89861751] ; [15.89861751 53.10138249],0
p1,1,0.979927,0.000633,[ 11 141] ; [ 5 65],[ 10.95495495 141.04504505] ; [ 5.04504505 64.95495495],0
