Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,51.407949,[199  34] ; [91 81],[166.83950617  66.16049383] ; [123.16049383  48.83950617],1
p4,1,0.0,39.526379,[183  51] ; [84 90],[153.13235294  80.86764706] ; [113.86764706  60.13235294],1
p3,1,0.0,37.625576,[167  68] ; [ 71 103],[136.74816626  98.25183374] ; [101.25183374  72.74816626],1
p11,1,1.1e-05,19.292219,[217  19] ; [133  41],[201.46341463  34.53658537] ; [148.53658537  25.46341463],1
p6,1,4.6e-05,16.612424,[117 118] ; [ 51 121],[ 97.002457 137.997543] ; [ 70.997543 101.002457],1
p5,1,0.000139,14.51264,[ 46 190] ; [ 11 163],[ 32.8097561 203.1902439] ; [ 24.1902439 149.8097561],1
p2,1,0.000224,13.614653,[215  21] ; [136  38],[202.03902439  33.96097561] ; [148.96097561  25.03902439],1
n5,1,0.00127,10.38548,[203  32] ; [126  45],[190.43103448  44.56896552] ; [138.56896552  32.43103448],0
p1,1,0.003332,8.616048,[ 29 206] ; [  7 167],[ 20.68459658 214.31540342] ; [ 15.31540342 158.68459658],0
v1,1,0.003991,8.287839,[168  65] ; [98 70],[154.55860349  78.44139651] ; [111.44139651  56.55860349],0
s5,1,0.004261,8.169047,[101 127] ; [ 50 116],[ 87.38071066 140.61928934] ; [ 63.61928934 102.38071066],0
v3,1,0.00464,8.014671,[148  83] ; [86 86],[134.12903226  96.87096774] ; [99.87096774 72.12903226],0
b5,1,0.011979,6.314005,[124 112] ; [113  61],[136.4195122  99.5804878] ; [100.5804878  73.4195122],0
p12,1,0.017243,5.671424,[ 34 202] ; [ 12 162],[ 26.47804878 209.52195122] ; [ 19.52195122 154.47804878],0
r4,1,0.042661,4.108773,[225  11] ; [157  17],[219.88292683  16.11707317] ; [162.11707317  11.88292683],0
v4,1,0.05335,3.732927,[228   5] ; [162  10],[224.37037037   8.62962963] ; [165.62962963   6.37037037],0
r3,1,0.054755,3.689528,[227   8] ; [172   1],[229.81617647   5.18382353] ; [169.18382353   3.81617647],0
n2,1,0.066098,3.377366,[29  4] ; [28 12],[25.76712329  7.23287671] ; [31.23287671  8.76712329],0
u4,1,0.083581,2.993847,[  7 229] ; [  1 173],[  4.60487805 231.39512195] ; [  3.39512195 170.60487805],0
a5,1,0.121432,2.398756,[195  41] ; [133  41],[188.8  47.2] ; [139.2  34.8],0
n6,1,0.126722,2.332211,[211  21] ; [149  24],[206.22222222  25.77777778] ; [153.77777778  19.22222222],0
s8,1,0.128851,2.306296,[123 109] ; [79 95],[115.42857143 116.57142857] ; [86.57142857 87.42857143],0
n4,1,0.139515,2.183299,[198  38] ; [136  38],[192.25365854  43.74634146] ; [141.74634146  32.25365854],0
d5,1,0.146557,2.107729,[196  39] ; [154  20],[201.1002445  33.8997555] ; [148.8997555  25.1002445],0
p9,1,0.15744,1.99864,[227   9] ; [161  12],[223.88264059  12.11735941] ; [164.11735941   8.88264059],0
d1,1,0.17675,1.824738,[159  77] ; [106  68],[152.53658537  83.46341463] ; [112.46341463  61.53658537],0
a6,1,0.219456,1.507927,[159  75] ; [128  46],[164.60294118  69.39705882] ; [122.39705882  51.60294118],0
b2,1,0.226195,1.464632,[61 83] ; [38 71],[56.34782609 87.65217391] ; [42.65217391 66.34782609],0
b3,1,0.226195,1.464632,[61 83] ; [38 71],[56.34782609 87.65217391] ; [42.65217391 66.34782609],0
u1,1,0.257389,1.282746,[ 46 190] ; [ 42 132],[ 50.65365854 185.34634146] ; [ 37.34634146 136.65365854],0
b4,1,0.305943,1.04811,[136 100] ; [109  65],[141.02439024  94.97560976] ; [103.97560976  70.02439024],0
r1,1,0.328407,0.955168,[205  30] ; [145  28],[201.59313725  33.40686275] ; [148.40686275  24.59313725],0
s4,1,0.395536,0.721855,[ 31 204] ; [ 28 145],[ 33.98284314 201.01715686] ; [ 25.01715686 147.98284314],0
a3,1,0.395933,0.720644,[184  51] ; [130  44],[180.41564792  54.58435208] ; [133.58435208  40.41564792],0
a8,1,0.398922,0.711572,[ 34 179] ; [ 20 136],[ 31.17073171 181.82926829] ; [ 22.82926829 133.17073171],0
s7,1,0.40304,0.699238,[127  96] ; [88 79],[122.93589744 100.06410256] ; [92.06410256 74.93589744],0
s1,1,0.405259,0.692666,[  4 232] ; [  5 166],[  5.21867322 230.78132678] ; [  3.78132678 167.21867322],0
n1,1,0.459432,0.547279,[12 21] ; [11 28],[10.54166667 22.45833333] ; [12.45833333 26.54166667],0
d4,1,0.505027,0.444357,[204  31] ; [147  27],[201.67481663  33.32518337] ; [149.32518337  24.67481663],0
d2,1,0.541748,0.37231,[124 111] ; [86 87],[120.95588235 114.04411765] ; [89.04411765 83.95588235],0
s3,1,0.571243,0.320606,[136  98] ; [94 76],[133.21782178 100.78217822] ; [96.78217822 73.21782178],0
a7,1,0.594082,0.284014,[177  58] ; [135  39],[179.26650367  55.73349633] ; [132.73349633  41.26650367],0
a2,1,0.598138,0.277813,[ 57 179] ; [ 46 128],[ 59.28780488 176.71219512] ; [ 43.71219512 130.28780488],0
a1,1,0.61388,0.254564,[ 15 221] ; [  9 165],[ 13.81463415 222.18536585] ; [ 10.18536585 163.81463415],0
u2,1,0.681316,0.168648,[30 22] ; [23 20],[29.01052632 22.98947368] ; [23.98947368 19.01052632],0
b1,1,0.740561,0.109634,[ 81 155] ; [ 57 117],[ 79.43414634 156.56585366] ; [ 58.56585366 115.43414634],0
