Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.034678,4.460951,[4 1] ; [13 28],[1.84782609 3.15217391] ; [15.15217391 25.84782609],0
v4,1,0.057989,3.593984,[3 2] ; [37  4],[4.34782609 0.65217391] ; [35.65217391  5.34782609],0
n4,1,0.062692,3.464708,[1 4] ; [26 15],[2.93478261 2.06521739] ; [24.06521739 16.93478261],0
d5,1,0.069672,3.290739,[1 4] ; [25 15],[2.88888889 2.11111111] ; [23.11111111 16.88888889],0
a7,1,0.20983,1.572602,[2 3] ; [28 13],[3.26086957 1.73913043] ; [26.73913043 14.26086957],0
r1,1,0.20983,1.572602,[2 3] ; [28 13],[3.26086957 1.73913043] ; [26.73913043 14.26086957],0
p6,1,0.222556,1.487814,[1 4] ; [20 21],[2.2826087 2.7173913] ; [18.7173913 22.2826087],0
d4,1,0.225841,1.466864,[2 3] ; [27 13],[3.22222222 1.77777778] ; [25.77777778 14.22222222],0
r4,1,0.294373,1.099512,[3 2] ; [33  8],[3.91304348 1.08695652] ; [32.08695652  8.91304348],0
a8,1,0.381009,0.767443,[1 4] ; [ 3 35],[0.46511628 4.53488372] ; [ 3.53488372 34.46511628],0
n5,1,0.405388,0.692287,[4 1] ; [25 16],[3.15217391 1.84782609] ; [25.84782609 15.15217391],0
s3,1,0.419132,0.652747,[1 4] ; [15 24],[1.81818182 3.18181818] ; [14.18181818 24.81818182],0
u2,1,0.427205,0.630409,[2 1] ; [ 8 11],[1.36363636 1.63636364] ; [ 8.63636364 10.36363636],0
u3,1,0.427205,0.630409,[1 2] ; [11  8],[1.63636364 1.36363636] ; [10.36363636  8.63636364],0
p7,1,0.440869,0.594019,[4 1] ; [25 15],[3.22222222 1.77777778] ; [25.77777778 14.22222222],0
d3,1,0.457807,0.55125,[2 3] ; [23 17],[2.77777778 2.22222222] ; [22.22222222 17.77777778],0
p11,1,0.462264,0.540407,[4 1] ; [26 15],[3.26086957 1.73913043] ; [26.73913043 14.26086957],0
b4,1,0.495088,0.465449,[2 3] ; [23 18],[2.7173913 2.2826087] ; [22.2826087 18.7173913],0
d2,1,0.502335,0.45,[1 4] ; [14 26],[1.66666667 3.33333333] ; [13.33333333 26.66666667],0
a3,1,0.526168,0.401786,[2 3] ; [22 18],[2.66666667 2.33333333] ; [21.33333333 18.66666667],0
p9,1,0.536905,0.381306,[3 2] ; [30 11],[3.58695652 1.41304348] ; [29.41304348 11.58695652],0
s8,1,0.569201,0.324021,[1 4] ; [13 27],[1.55555556 3.44444444] ; [12.44444444 27.55555556],0
n6,1,0.586282,0.296189,[3 2] ; [28 11],[3.52272727 1.47727273] ; [27.47727273 11.52272727],0
p10,1,0.591182,0.288502,[4 1] ; [28 13],[3.47826087 1.52173913] ; [28.52173913 12.47826087],0
a5,1,0.622463,0.242422,[3 2] ; [29 12],[3.47826087 1.52173913] ; [28.52173913 12.47826087],0
s1,1,0.624676,0.23935,[1 4] ; [ 5 36],[0.65217391 4.34782609] ; [ 5.34782609 35.65217391],0
s4,1,0.624676,0.23935,[1 4] ; [ 5 36],[0.65217391 4.34782609] ; [ 5.34782609 35.65217391],0
v2,1,0.698127,0.150427,[2 2] ; [24 16],[2.36363636 1.63636364] ; [23.63636364 16.36363636],0
p3,1,0.751295,0.100446,[3 2] ; [21 19],[2.66666667 2.33333333] ; [21.33333333 18.66666667],0
s2,1,0.751295,0.100446,[2 3] ; [19 21],[2.33333333 2.66666667] ; [18.66666667 21.33333333],0
p4,1,0.751295,0.100446,[3 2] ; [21 19],[2.66666667 2.33333333] ; [21.33333333 18.66666667],0
b5,1,0.788114,0.072232,[3 2] ; [22 19],[2.7173913 2.2826087] ; [22.2826087 18.7173913],0
v1,1,0.788114,0.072232,[2 3] ; [19 22],[2.2826087 2.7173913] ; [18.7173913 22.2826087],0
a4,1,0.825709,0.048491,[2 3] ; [14 26],[1.77777778 3.22222222] ; [14.22222222 25.77777778],0
a6,1,0.825709,0.048491,[3 2] ; [26 14],[3.22222222 1.77777778] ; [25.77777778 14.22222222],0
r3,1,0.87051,0.026573,[4 1] ; [34  7],[4.13043478 0.86956522] ; [33.86956522  7.13043478],0
v3,1,0.881285,0.022302,[2 3] ; [15 26],[1.84782609 3.15217391] ; [15.15217391 25.84782609],0
p5,1,0.97929,0.000674,[1 4] ; [ 8 33],[0.97826087 4.02173913] ; [ 8.02173913 32.97826087],0
s6,1,1.0,0.0,[3 2] ; [24 16],[3. 2.] ; [24. 16.],0
