Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000161,14.238678,[70 38] ; [54  5],[80.19161677 27.80838323] ; [43.80838323 15.19161677],1
p9,1,0.718,0.130417,[52 51] ; [31 27],[53.09937888 49.90062112] ; [29.90062112 28.09937888],0
d2,1,0.807113,0.05961,[47 59] ; [25 34],[46.25454545 59.74545455] ; [25.74545455 33.25454545],0
p3,1,0.813653,0.055562,[29 78] ; [17 42],[29.65060241 77.34939759] ; [16.34939759 42.65060241],0
u3,1,0.82237,0.050399,[17 23] ; [10 12],[17.41935484 22.58064516] ; [ 9.58064516 12.41935484],0
b4,1,0.869959,0.026801,[60 48] ; [32 27],[59.49700599 48.50299401] ; [32.50299401 26.49700599],0
b3,1,0.886856,0.020245,[18 44] ; [ 8 21],[17.71428571 44.28571429] ; [ 8.28571429 20.71428571],0
b2,1,0.886856,0.020245,[18 44] ; [ 8 21],[17.71428571 44.28571429] ; [ 8.28571429 20.71428571],0
a3,1,0.888612,0.019617,[67 38] ; [37 22],[66.58536585 38.41463415] ; [37.41463415 21.58536585],0
a6,1,0.904888,0.014277,[57 50] ; [32 27],[57.36746988 49.63253012] ; [31.63253012 27.36746988],0
p12,1,0.953037,0.003468,[  2 106] ; [ 1 57],[  1.95180723 106.04819277] ; [ 1.04819277 56.95180723],0
