Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,126.393267,[ 40 191] ; [258 148],[108.06593407 122.93406593] ; [189.93406593 216.06593407],1
s3,1,0.0,111.496015,[ 56 174] ; [272 128],[119.74603175 110.25396825] ; [208.25396825 191.74603175],1
s7,1,0.0,80.744798,[ 54 168] ; [241 147],[107.36065574 114.63934426] ; [187.63934426 200.36065574],1
s8,1,0.0,74.571718,[ 51 182] ; [232 174],[103.19092332 129.80907668] ; [179.80907668 226.19092332],1
s5,1,0.0,48.60548,[ 32 197] ; [162 236],[ 70.85486443 158.14513557] ; [123.14513557 274.85486443],1
r4,1,8e-06,19.961082,[192  41] ; [382  26],[208.64586583  24.35413417] ; [365.35413417  42.64586583],1
p4,1,1.2e-05,19.136283,[112 119] ; [268 137],[138.01886792  92.98113208] ; [241.98113208 163.01886792],1
p10,1,1.8e-05,18.385601,[168  62] ; [347  53],[188.01587302  41.98412698] ; [326.98412698  73.01587302],1
p9,1,3.5e-05,17.110187,[174  53] ; [358  44],[191.9936407  35.0063593] ; [340.0063593  61.9936407],1
v1,1,0.000101,15.111593,[101 127] ; [238 156],[124.26366559 103.73633441] ; [214.73633441 179.26366559],1
p5,1,0.000186,13.964297,[ 14 216] ; [ 66 338],[ 29.02208202 200.97791798] ; [ 50.97791798 353.02208202],1
r1,1,0.000223,13.63074,[165  67] ; [339  67],[183.27272727  48.72727273] ; [320.72727273  85.27272727],1
p12,1,0.00042,12.440039,[  8 224] ; [ 47 358],[ 20.03139717 211.96860283] ; [ 34.96860283 370.03139717],1
p6,1,0.000429,12.399921,[ 63 166] ; [167 235],[ 83.47068146 145.52931854] ; [146.52931854 255.47068146],1
n5,1,0.000435,12.374095,[168  64] ; [342  65],[185.16431925  46.83568075] ; [324.83568075  82.16431925],1
n4,1,0.000877,11.07101,[176  57] ; [350  57],[191.496875  41.503125] ; [334.503125  72.496875],1
d5,1,0.002357,9.248691,[172  61] ; [341  66],[186.7640625  46.2359375] ; [326.2359375  80.7640625],0
p3,1,0.003048,8.778325,[ 98 134] ; [221 185],[116. 116.] ; [203. 203.],0
