Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,4e-06,21.460538,[86 53] ; [47 91],[66.7400722 72.2599278] ; [66.2599278 71.7400722],1
b3,1,0.105601,2.618847,[43 58] ; [24 54],[37.80446927 63.19553073] ; [29.19553073 48.80446927],0
b2,1,0.105601,2.618847,[43 58] ; [24 54],[37.80446927 63.19553073] ; [29.19553073 48.80446927],0
d5,1,0.119801,2.419926,[88 56] ; [76 70],[81.43448276 62.56551724] ; [82.56551724 63.43448276],0
a3,1,0.131572,2.273854,[90 53] ; [78 66],[83.70731707 59.29268293] ; [84.29268293 59.70731707],0
p7,1,0.136721,2.214481,[87 52] ; [77 66],[80.83687943 58.16312057] ; [83.16312057 59.83687943],0
a8,1,0.15445,2.027739,[ 26 108] ; [ 18 120],[ 21.67647059 112.32352941] ; [ 22.32352941 115.67647059],0
p8,1,0.156481,2.007909,[71 68] ; [61 82],[65.06382979 73.93617021] ; [66.93617021 76.06382979],0
d3,1,0.167335,1.906654,[60 84] ; [49 96],[54.31141869 89.68858131] ; [54.68858131 90.31141869],0
n3,1,0.169622,1.886285,[19  4] ; [28 14],[16.63076923  6.36923077] ; [30.36923077 11.63076923],0
u1,1,0.190356,1.71486,[  7 137] ; [  3 143],[  4.96551724 139.03448276] ; [  5.03448276 140.96551724],0
d2,1,0.198809,1.651105,[ 18 126] ; [ 26 119],[ 21.92387543 122.07612457] ; [ 22.07612457 122.92387543],0
s1,1,0.25015,1.322466,[  9 132] ; [  5 140],[  6.9020979 134.0979021] ; [  7.0979021 137.9020979],0
p3,1,0.266578,1.23427,[70 72] ; [62 83],[65.31010453 76.68989547] ; [66.68989547 78.31010453],0
b1,1,0.277711,1.178257,[57 87] ; [67 79],[61.57241379 82.42758621] ; [62.42758621 83.57241379],0
n5,1,0.292113,1.109856,[121  22] ; [115  29],[117.58885017  25.41114983] ; [118.41114983  25.58885017],0
n2,1,0.367724,0.811342,[19  4] ; [32 12],[17.50746269  5.49253731] ; [33.49253731 10.50746269],0
s3,1,0.401773,0.703015,[76 64] ; [70 72],[72.4822695 67.5177305] ; [73.5177305 68.4822695],0
p5,1,0.425783,0.634299,[ 19 122] ; [ 15 129],[ 16.82105263 124.17894737] ; [ 17.17894737 126.82105263],0
u2,1,0.475245,0.509754,[28 25] ; [31 36],[26.05833333 26.94166667] ; [32.94166667 34.05833333],0
s5,1,0.493605,0.468658,[42 94] ; [ 38 102],[39.42028986 96.57971014] ; [40.57971014 99.42028986],0
s4,1,0.519841,0.414208,[ 19 124] ; [ 23 121],[ 20.92682927 122.07317073] ; [ 21.07317073 122.92682927],0
a7,1,0.525395,0.403291,[91 52] ; [87 58],[88.38194444 54.61805556] ; [89.61805556 55.38194444],0
a1,1,0.565713,0.329908,[  8 136] ; [  6 140],[  6.95172414 137.04827586] ; [  7.04827586 138.95172414],0
a4,1,0.613111,0.25567,[ 41 101] ; [ 38 107],[ 39.08710801 102.91289199] ; [ 39.91289199 105.08710801],0
d4,1,0.672458,0.178741,[83 61] ; [80 65],[81.21799308 62.78200692] ; [81.78200692 63.21799308],0
p1,1,0.676257,0.17437,[ 15 127] ; [ 13 130],[ 13.95087719 128.04912281] ; [ 14.04912281 128.95087719],0
a6,1,0.683547,0.16616,[82 62] ; [86 59],[83.70934256 60.29065744] ; [84.29065744 60.70934256],0
p12,1,0.763351,0.090651,[ 10 130] ; [  9 135],[  9.36619718 130.63380282] ; [  9.63380282 134.36619718],0
b4,1,0.918007,0.010598,[81 63] ; [83 63],[81.43448276 62.56551724] ; [82.56551724 63.43448276],0
a5,1,0.943141,0.005087,[86 58] ; [86 59],[85.70242215 58.29757785] ; [86.29757785 58.70242215],0
