Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,4.5e-05,16.646546,[12 46] ; [26 17],[21.82178218 36.17821782] ; [16.17821782 26.82178218],1
a2,1,0.004244,8.176145,[ 4 54] ; [12 31],[ 9.18811881 48.81188119] ; [ 6.81188119 36.18811881],0
d2,1,0.009068,6.809292,[15 43] ; [22 21],[21.24752475 36.75247525] ; [15.75247525 27.24752475],0
p7,1,0.009344,6.755806,[36 22] ; [36  6],[41.76 16.24] ; [30.24 11.76],0
s4,1,0.012502,6.238294,[ 9 49] ; [16 27],[14.35643564 43.64356436] ; [10.64356436 32.35643564],0
a3,1,0.016275,5.772919,[31 27] ; [33 10],[36.75247525 21.24752475] ; [27.24752475 15.75247525],0
p10,1,0.017399,5.655643,[36 22] ; [36  7],[41.34653465 16.65346535] ; [30.65346535 12.34653465],0
u1,1,0.032146,4.590705,[ 3 55] ; [ 8 35],[ 6.31683168 51.68316832] ; [ 4.68316832 38.31683168],0
a8,1,0.035819,4.405696,[ 1 52] ; [ 5 34],[ 3.45652174 49.54347826] ; [ 2.54347826 36.45652174],0
s6,1,0.038211,4.295595,[33 25] ; [33 10],[37.9009901 20.0990099] ; [28.0990099 14.9009901],0
u2,1,0.043092,4.091793,[14 12] ; [9 1],[16.61111111  9.38888889] ; [6.38888889 3.61111111],0
b4,1,0.046261,3.972075,[29 29] ; [30 13],[33.88118812 24.11881188] ; [25.11881188 17.88118812],0
p1,1,0.051834,3.781108,[ 2 55] ; [ 6 36],[ 4.60606061 52.39393939] ; [ 3.39393939 38.60606061],0
n6,1,0.058136,3.589773,[33 24] ; [32 10],[37.42424242 19.57575758] ; [27.57575758 14.42424242],0
s5,1,0.075922,3.150105,[14 43] ; [17 24],[18.03061224 38.96938776] ; [12.96938776 28.03061224],0
n5,1,0.091723,2.843873,[18 40] ; [20 22],[22.04 35.96] ; [15.96 26.04],0
p9,1,0.112006,2.525683,[39 19] ; [35  8],[42.4950495 15.5049505] ; [31.5049505 11.4950495],0
p6,1,0.11238,2.520434,[18 40] ; [20 23],[21.82178218 36.17821782] ; [16.17821782 26.82178218],0
s3,1,0.141113,2.165783,[26 31] ; [26 17],[29.64 27.36] ; [22.36 20.64],0
v1,1,0.14181,2.15821,[21 35] ; [22 20],[24.57142857 31.42857143] ; [18.42857143 23.57142857],0
s2,1,0.150906,2.063065,[24 34] ; [24 19],[27.56435644 30.43564356] ; [20.43564356 22.56435644],0
p3,1,0.200967,1.635331,[29 29] ; [27 16],[32.15841584 25.84158416] ; [23.84158416 19.15841584],0
a4,1,0.26134,1.261643,[18 40] ; [18 25],[20.67326733 37.32673267] ; [15.32673267 27.67326733],0
p11,1,0.291844,1.111095,[36 22] ; [31 12],[38.47524752 19.52475248] ; [28.52475248 14.47524752],0
b1,1,0.321991,0.980843,[20 38] ; [19 24],[22.3960396 35.6039604] ; [16.6039604 26.3960396],0
n1,1,0.33068,0.946233,[ 5 13] ; [7 9],[ 6.35294118 11.64705882] ; [ 5.64705882 10.35294118],0
n3,1,0.392227,0.732026,[14  4] ; [11  6],[12.85714286  5.14285714] ; [12.14285714  4.85714286],0
r3,1,0.409236,0.681018,[54  4] ; [38  5],[52.83168317  5.16831683] ; [39.16831683  3.83168317],0
v3,1,0.48678,0.483636,[13 42] ; [12 28],[14.47368421 40.52631579] ; [10.52631579 29.47368421],0
r2,1,0.490398,0.475652,[50  8] ; [39  4],[51.10891089  6.89108911] ; [37.89108911  5.10891089],0
d3,1,0.54921,0.358734,[40 18] ; [32 11],[41.34653465 16.65346535] ; [30.65346535 12.34653465],0
p2,1,0.609498,0.260906,[44 13] ; [35  8],[45.03 11.97] ; [33.97  9.03],0
p5,1,0.637421,0.222132,[ 5 52] ; [ 5 38],[ 5.7 51.3] ; [ 4.3 38.7],0
