Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,81.163506,[325   5] ; [43 20],[309.00763359  20.99236641] ; [58.99236641  4.00763359],1
r2,1,0.0,52.175289,[322   6] ; [46 15],[310.29305913  17.70694087] ; [57.70694087  3.29305913],1
u1,1,4.8e-05,16.535001,[ 88 242] ; [ 2 61],[ 75.57251908 254.42748092] ; [14.42748092 48.57251908],1
a2,1,0.000203,13.8021,[101 229] ; [ 5 58],[ 89.00763359 240.99236641] ; [16.99236641 46.00763359],1
r3,1,0.000425,12.42009,[324   5] ; [57  6],[319.76785714   9.23214286] ; [61.23214286  1.76785714],1
d5,1,0.001232,10.442044,[291  38] ; [46 17],[282.83928571  46.16071429] ; [54.16071429  8.83928571],0
a3,1,0.001933,9.611655,[251  79] ; [36 27],[240.99236641  89.00763359] ; [46.00763359 16.99236641],0
a4,1,0.003026,8.791883,[171 157] ; [20 43],[160.22506394 167.77493606] ; [30.77493606 32.22506394],0
a7,1,0.003161,8.712082,[252  77] ; [37 26],[242.55357143  86.44642857] ; [46.44642857 16.55357143],0
n4,1,0.005187,7.81319,[279  51] ; [44 19],[271.22137405  58.77862595] ; [51.77862595 11.22137405],0
n5,1,0.012705,6.209691,[277  52] ; [44 18],[270.09974425  58.90025575] ; [50.90025575 11.09974425],0
v4,1,0.015223,5.890476,[320  10] ; [56  6],[316.53061224  13.46938776] ; [59.46938776  2.53061224],0
d2,1,0.018091,5.587339,[189 140] ; [26 37],[180.44642857 148.55357143] ; [34.55357143 28.44642857],0
d1,1,0.019634,5.444156,[228 102] ; [34 29],[220. 110.] ; [42. 21.],0
n6,1,0.021698,5.269833,[294  34] ; [50 13],[288.57289003  39.42710997] ; [55.42710997  7.57289003],0
a1,1,0.02451,5.058201,[ 17 313] ; [ 8 55],[ 20.99236641 309.00763359] ; [ 4.00763359 58.99236641],0
a5,1,0.028414,4.802754,[266  64] ; [43 20],[259.46564885  70.53435115] ; [49.53435115 13.46564885],0
s3,1,0.052314,3.765702,[231  94] ; [37 26],[224.48453608 100.51546392] ; [43.51546392 19.48453608],0
p10,1,0.076664,3.134241,[287  41] ; [49 13],[282.58461538  45.41538462] ; [53.41538462  8.58461538],0
d3,1,0.099542,2.712864,[257  73] ; [43 20],[251.90839695  78.09160305] ; [48.09160305 14.90839695],0
b1,1,0.101608,2.680129,[126 204] ; [31 32],[131.83206107 198.16793893] ; [25.16793893 37.83206107],0
p1,1,0.11645,2.464426,[ 37 290] ; [ 3 60],[ 33.53846154 293.46153846] ; [ 6.46153846 56.53846154],0
v3,1,0.119157,2.428365,[138 179] ; [20 41],[132.5026455 184.4973545] ; [25.4973545 35.5026455],0
p2,1,0.12756,2.321947,[297  31] ; [53 10],[293.60613811  34.39386189] ; [56.39386189  6.60613811],0
b3,1,0.141915,2.157075,[ 81 127] ; [11 30],[ 76.85140562 131.14859438] ; [15.14859438 25.85140562],0
b2,1,0.141915,2.157075,[ 81 127] ; [11 30],[ 76.85140562 131.14859438] ; [15.14859438 25.85140562],0
s8,1,0.171422,1.870464,[197 131] ; [32 31],[192.10230179 135.89769821] ; [36.89769821 26.10230179],0
s7,1,0.192557,1.697944,[206 107] ; [33 25],[201.6361186 111.3638814] ; [37.3638814 20.6361186],0
a8,1,0.216484,1.527524,[ 42 257] ; [ 5 56],[ 39.03611111 259.96388889] ; [ 7.96388889 53.03611111],0
v2,1,0.219698,1.506341,[192 128] ; [32 30],[187.64397906 132.35602094] ; [36.35602094 25.64397906],0
s5,1,0.22151,1.494565,[151 171] ; [23 37],[146.67015707 175.32984293] ; [27.32984293 32.67015707],0
u3,1,0.243589,1.359702,[54 23] ; [15 11],[51.58252427 25.41747573] ; [17.41747573  8.58252427],0
n1,1,0.286422,1.136364,[20 35] ; [10 10],[22. 33.] ; [ 8. 12.],0
p7,1,0.29663,1.089284,[241  84] ; [42 20],[237.66149871  87.33850129] ; [45.33850129 16.66149871],0
a6,1,0.307141,1.042928,[226 104] ; [39 24],[222.51908397 107.48091603] ; [42.48091603 20.51908397],0
n3,1,0.313044,1.017789,[39 15] ; [12  8],[37.21621622 16.78378378] ; [13.78378378  6.21621622],0
