Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.000931,10.959362,[105  11] ; [68 25],[96.01913876 19.98086124] ; [76.98086124 16.01913876],1
v3,1,0.001258,10.402908,[52 61] ; [22 69],[40.99019608 72.00980392] ; [33.00980392 57.99019608],0
v1,1,0.001982,9.565903,[70 41] ; [38 54],[59.05418719 51.94581281] ; [48.94581281 43.05418719],0
a5,1,0.005884,7.585496,[93 23] ; [60 35],[84.11374408 31.88625592] ; [68.88625592 26.11374408],0
r3,1,0.007161,7.232146,[114   1] ; [87  8],[110.07142857   4.92857143] ; [90.92857143  4.07142857],0
d1,1,0.008972,6.828381,[78 38] ; [47 48],[68.72037915 47.27962085] ; [56.27962085 38.72037915],0
p6,1,0.025534,4.987323,[40 74] ; [20 75],[32.72727273 81.27272727] ; [27.27272727 67.72727273],0
s8,1,0.02886,4.775935,[70 46] ; [43 52],[62.12322275 53.87677725] ; [50.87677725 44.12322275],0
n4,1,0.033801,4.50474,[94 21] ; [65 29],[87.48803828 27.51196172] ; [71.51196172 22.48803828],0
s3,1,0.03967,4.231927,[94 21] ; [87  8],[99.11904762 15.88095238] ; [81.88095238 13.11904762],0
s1,1,0.046119,3.977253,[  5 109] ; [11 82],[  8.8115942 105.1884058] ; [ 7.1884058 85.8115942],0
d4,1,0.047922,3.912719,[100  16] ; [71 23],[94.45714286 21.54285714] ; [76.54285714 17.45714286],0
r1,1,0.07468,3.177029,[95 20] ; [68 26],[89.68899522 25.31100478] ; [73.31100478 20.68899522],0
p7,1,0.092717,2.826563,[60 53] ; [38 54],[54.0195122 58.9804878] ; [43.9804878 48.0195122],0
s7,1,0.099826,2.708322,[78 33] ; [52 36],[72.51256281 38.48743719] ; [57.48743719 30.51256281],0
d2,1,0.104224,2.639685,[68 47] ; [45 49],[62.17703349 52.82296651] ; [50.82296651 43.17703349],0
a8,1,0.108723,2.572681,[19 85] ; [ 9 80],[15.0880829 88.9119171] ; [12.9119171 76.0880829],0
p12,1,0.133703,2.24897,[ 11 104] ; [ 4 91],[  8.21428571 106.78571429] ; [ 6.78571429 88.21428571],0
s4,1,0.162863,1.947436,[24 92] ; [27 66],[28.3062201 87.6937799] ; [22.6937799 70.3062201],0
p9,1,0.171829,1.866911,[100  14] ; [76 18],[96.46153846 17.53846154] ; [79.53846154 14.46153846],0
d3,1,0.195296,1.677209,[81 35] ; [57 36],[76.59330144 39.40669856] ; [61.40669856 31.59330144],0
u1,1,0.200336,1.639922,[32 84] ; [19 76],[28.03791469 87.96208531] ; [22.96208531 72.03791469],0
p1,1,0.202504,1.624223,[  4 112] ; [ 7 88],[  6.04739336 109.95260664] ; [ 4.95260664 90.04739336],0
a6,1,0.260146,1.267978,[79 37] ; [57 37],[75.12380952 40.87619048] ; [60.87619048 33.12380952],0
p10,1,0.280511,1.164613,[95 20] ; [72 22],[91.88995215 23.11004785] ; [75.11004785 18.88995215],0
p5,1,0.288682,1.125757,[  3 113] ; [ 5 87],[  4.46153846 111.53846154] ; [ 3.53846154 88.46153846],0
p11,1,0.30597,1.047993,[81 35] ; [60 35],[77.51658768 38.48341232] ; [63.48341232 31.51658768],0
b5,1,0.31639,1.003812,[82 34] ; [61 34],[78.61611374 37.38388626] ; [64.38388626 30.61611374],0
u2,1,0.363008,0.827459,[15 14] ; [16  9],[16.64814815 12.35185185] ; [14.35185185 10.64814815],0
b2,1,0.380818,0.768058,[24 53] ; [23 37],[26.41605839 50.58394161] ; [20.58394161 39.41605839],0
b3,1,0.380818,0.768058,[24 53] ; [23 37],[26.41605839 50.58394161] ; [20.58394161 39.41605839],0
a1,1,0.401943,0.702506,[  8 108] ; [ 4 91],[  6.5971564 109.4028436] ; [ 5.4028436 89.5971564],0
p4,1,0.402068,0.702133,[58 58] ; [53 42],[61.02369668 54.97630332] ; [49.97630332 45.02369668],0
s6,1,0.406413,0.68927,[96 18] ; [75 19],[93.72115385 20.27884615] ; [77.27884615 16.72115385],0
b1,1,0.411839,0.673485,[46 70] ; [43 52],[48.92890995 67.07109005] ; [40.07109005 54.92890995],0
b4,1,0.411839,0.673485,[70 46] ; [52 43],[67.07109005 48.92890995] ; [54.92890995 40.07109005],0
s5,1,0.477163,0.505341,[42 67] ; [40 52],[44.46766169 64.53233831] ; [37.53233831 54.46766169],0
a7,1,0.478192,0.502984,[83 33] ; [63 31],[80.64761905 35.35238095] ; [65.35238095 28.64761905],0
a2,1,0.512386,0.429192,[34 82] ; [24 71],[31.88625592 84.11374408] ; [26.11374408 68.88625592],0
r2,1,0.521866,0.410203,[109   5] ; [88  6],[107.97115385   6.02884615] ; [89.02884615  4.97115385],0
a4,1,0.61355,0.255038,[59 57] ; [45 50],[57.17535545 58.82464455] ; [46.82464455 48.17535545],0
u3,1,0.669976,0.181631,[20 10] ; [18  7],[20.72727273  9.27272727] ; [17.27272727  7.72727273],0
n1,1,0.672804,0.17834,[11 18] ; [13 17],[11.79661017 17.20338983] ; [12.20338983 17.79661017],0
p2,1,0.696614,0.152018,[87 29] ; [69 26],[85.76303318 30.23696682] ; [70.23696682 24.76303318],0
n3,1,0.711014,0.137267,[24  7] ; [22  8],[23.37704918  7.62295082] ; [22.62295082  7.37704918],0
v4,1,0.732866,0.116497,[109   6] ; [89  6],[108.42857143   6.57142857] ; [89.57142857  5.42857143],0
n6,1,0.765593,0.08889,[94 20] ; [76 18],[93.17307692 20.82692308] ; [76.82692308 17.17307692],0
n2,1,0.765594,0.088889,[22  8] ; [23  7],[22.5  7.5] ; [22.5  7.5],0
a3,1,0.805259,0.060785,[86 30] ; [69 26],[85.21327014 30.78672986] ; [69.78672986 25.21327014],0
u4,1,0.839941,0.040791,[  2 114] ; [ 2 93],[  2.19905213 113.80094787] ; [ 1.80094787 93.19905213],0
r4,1,0.901553,0.015302,[102  14] ; [83 12],[101.70616114  14.29383886] ; [83.29383886 11.70616114],0
p3,1,0.959398,0.002592,[46 70] ; [38 57],[46.18009479 69.81990521] ; [37.81990521 57.18009479],0
n5,1,0.986971,0.000267,[81 32] ; [68 27],[80.94711538 32.05288462] ; [68.05288462 26.94711538],0
