Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,26.59043,[32 31] ; [279  66],[48.02205882 14.97794118] ; [262.97794118  82.02205882],1
n4,1,0.151599,2.056088,[42 21] ; [259  85],[46.59213759 16.40786241] ; [254.40786241  89.59213759],0
n6,1,0.178712,1.808304,[49 13] ; [294  49],[52.50864198  9.49135802] ; [290.49135802  52.50864198],0
a6,1,0.178859,1.807076,[40 23] ; [248  97],[44.47058824 18.52941176] ; [243.52941176 101.47058824],0
r1,1,0.185588,1.7523,[44 19] ; [266  77],[48.10344828 14.89655172] ; [261.89655172  81.10344828],0
r3,1,0.186975,1.741293,[58  5] ; [327  14],[60.03712871  2.96287129] ; [324.96287129  16.03712871],0
n5,1,0.220137,1.503481,[41 21] ; [252  90],[44.96534653 17.03465347] ; [248.03465347  93.96534653],0
s5,1,0.259171,1.273181,[12 48] ; [ 91 247],[15.52763819 44.47236181] ; [ 87.47236181 250.52763819],0
b5,1,0.277486,1.179363,[33 30] ; [206 139],[36.90441176 26.09558824] ; [202.09558824 142.90441176],0
n1,1,0.295965,1.092288,[ 9 13] ; [20 49],[ 7.01098901 14.98901099] ; [21.98901099 47.01098901],0
a4,1,0.302792,1.061857,[22 41] ; [144 200],[25.6953317 37.3046683] ; [140.3046683 203.6953317],0
b1,1,0.358356,0.843648,[24 39] ; [111 234],[20.84558824 42.15441176] ; [114.15441176 230.84558824],0
a8,1,0.373025,0.793561,[ 5 56] ; [ 38 274],[ 7.03217158 53.96782842] ; [ 35.96782842 276.03217158],0
u2,1,0.431309,0.619297,[13 14] ; [65 50],[14.83098592 12.16901408] ; [63.16901408 51.83098592],0
v2,1,0.5116,0.430793,[29 29] ; [182 151],[31.29923274 26.70076726] ; [179.70076726 153.29923274],0
u1,1,0.51197,0.43004,[ 7 56] ; [ 49 296],[ 8.64705882 54.35294118] ; [ 47.35294118 297.64705882],0
n2,1,0.599985,0.275019,[18  4] ; [52 16],[17.11111111  4.88888889] ; [52.88888889 15.11111111],0
s4,1,0.609261,0.261252,[10 51] ; [ 47 291],[ 8.71428571 52.28571429] ; [ 48.28571429 289.71428571],0
d2,1,0.673249,0.177825,[23 39] ; [137 206],[24.49382716 37.50617284] ; [135.50617284 207.49382716],0
b4,1,0.694364,0.154402,[40 23] ; [210 135],[38.60294118 24.39705882] ; [211.39705882 133.60294118],0
v3,1,0.706988,0.141304,[18 43] ; [107 228],[19.25505051 41.74494949] ; [105.74494949 229.25505051],0
a1,1,0.708642,0.139637,[ 3 60] ; [ 13 332],[ 2.47058824 60.52941176] ; [ 13.52941176 331.47058824],0
p5,1,0.733634,0.115801,[ 5 58] ; [ 32 313],[ 5.71323529 57.28676471] ; [ 31.28676471 313.71323529],0
s2,1,0.73804,0.111857,[19 42] ; [114 228],[20.13151365 40.86848635] ; [112.86848635 229.13151365],0
p1,1,0.833273,0.044312,[ 5 58] ; [ 30 313],[ 5.43103448 57.56896552] ; [ 29.56896552 313.43103448],0
b2,1,0.858947,0.031582,[ 9 22] ; [ 60 136],[ 9.42290749 21.57709251] ; [ 59.57709251 136.42290749],0
b3,1,0.858947,0.031582,[ 9 22] ; [ 60 136],[ 9.42290749 21.57709251] ; [ 59.57709251 136.42290749],0
p12,1,0.949529,0.004007,[ 4 59] ; [ 21 321],[ 3.88888889 59.11111111] ; [ 21.11111111 320.88888889],0
n3,1,0.953012,0.003472,[16  5] ; [53 16],[16.1  4.9] ; [52.9 16.1],0
u3,1,0.974059,0.001057,[15 13] ; [62 53],[15.07692308 12.92307692] ; [61.92307692 53.07692308],0
