Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,41.686582,[130  17] ; [1 9],[122.65605096  24.34394904] ; [8.34394904 1.65605096],1
v4,1,9e-06,19.71676,[134  10] ; [5 5],[129.97402597  14.02597403] ; [9.02597403 0.97402597],1
p9,1,0.00199,9.558559,[118  27] ; [4 6],[114.12903226  30.87096774] ; [7.87096774 2.12903226],0
s6,1,0.003514,8.51927,[112  28] ; [4 6],[108.26666667  31.73333333] ; [7.73333333 2.26666667],0
p11,1,0.003954,8.305015,[117  30] ; [4 6],[113.29299363  33.70700637] ; [7.70700637 2.29299363],0
p10,1,0.005895,7.582112,[113  31] ; [4 6],[109.4025974  34.5974026] ; [7.5974026 2.4025974],0
s1,1,0.006262,7.473193,[  4 141] ; [2 8],[  5.61290323 139.38709677] ; [0.38709677 9.61290323],0
p7,1,0.008206,6.987885,[100  42] ; [3 7],[96.22368421 45.77631579] ; [6.77631579 3.22368421],0
s8,1,0.00907,6.808961,[91 56] ; [2 8],[87.07643312 59.92356688] ; [5.92356688 4.07643312],0
r2,1,0.010392,6.566376,[136  10] ; [7 3],[133.83333333  12.16666667] ; [9.16666667 0.83333333],0
r1,1,0.0117,6.355705,[112  35] ; [4 6],[108.61146497  38.38853503] ; [7.38853503 2.61146497],0
d5,1,0.017653,5.630227,[109  37] ; [4 6],[105.75641026  40.24358974] ; [7.24358974 2.75641026],0
d4,1,0.045071,4.015966,[113  32] ; [5 5],[110.38709677  34.61290323] ; [7.61290323 2.38709677],0
n6,1,0.052765,3.751357,[112  33] ; [5 5],[109.4516129  35.5483871] ; [7.5483871 2.4516129],0
s7,1,0.059516,3.550822,[98 43] ; [3 5],[95.57718121 45.42281879] ; [5.42281879 2.57718121],0
p6,1,0.063103,3.453897,[56 86] ; [1 9],[53.25 88.75] ; [3.75 6.25],0
d1,1,0.075664,3.155671,[72 75] ; [2 8],[69.2866242 77.7133758] ; [4.7133758 5.2866242],0
v1,1,0.083994,2.98587,[83 60] ; [3 7],[80.37908497 62.62091503] ; [5.62091503 4.37908497],0
p4,1,0.093639,2.810673,[83 62] ; [3 7],[80.4516129 64.5483871] ; [5.5483871 4.4516129],0
s5,1,0.113512,2.504638,[64 76] ; [2 8],[61.6 78.4] ; [4.4 5.6],0
p2,1,0.153501,2.037115,[115  30] ; [6 4],[113.19354839  31.80645161] ; [7.80645161 2.19354839],0
v3,1,0.184386,1.761915,[59 84] ; [2 8],[57.0130719 85.9869281] ; [3.9869281 6.0130719],0
n2,1,0.190946,1.710301,[32  6] ; [3 2],[30.93023256  7.06976744] ; [4.06976744 0.93023256],0
p1,1,0.207318,1.590055,[ 12 134] ; [2 8],[ 13.1025641 132.8974359] ; [0.8974359 9.1025641],0
p3,1,0.435358,0.608487,[77 69] ; [4 6],[75.80769231 70.19230769] ; [5.19230769 4.80769231],0
n4,1,0.478923,0.501315,[116  30] ; [7 3],[115.11538462  30.88461538] ; [7.88461538 2.11538462],0
a6,1,0.525766,0.402568,[59 88] ; [3 7],[58.05095541 88.94904459] ; [3.94904459 6.05095541],0
u3,1,0.549076,0.358974,[20 19] ; [1 2],[19.5 19.5] ; [1.5 1.5],0
n1,1,0.554795,0.348796,[20 17] ; [2 3],[19.38095238 17.61904762] ; [2.61904762 2.38095238],0
n3,1,0.641034,0.217392,[26 11] ; [3 2],[25.54761905 11.45238095] ; [3.45238095 1.54761905],0
s4,1,0.667507,0.184532,[ 35 111] ; [3 7],[ 35.56410256 110.43589744] ; [2.43589744 7.56410256],0
n5,1,0.686287,0.163134,[109  35] ; [7 3],[108.46753247  35.53246753] ; [7.53246753 2.46753247],0
a5,1,0.699779,0.148702,[97 50] ; [6 4],[96.43949045 50.56050955] ; [6.56050955 3.43949045],0
a1,1,0.701512,0.146904,[ 10 137] ; [1 9],[ 10.29936306 136.70063694] ; [0.70063694 9.29936306],0
b4,1,0.753771,0.098389,[81 66] ; [5 5],[80.52229299 66.47770701] ; [5.47770701 4.52229299],0
b2,1,0.762126,0.091621,[45 58] ; [3 3],[45.35779817 57.64220183] ; [2.64220183 3.35779817],0
b3,1,0.762126,0.091621,[45 58] ; [3 3],[45.35779817 57.64220183] ; [2.64220183 3.35779817],0
d3,1,0.763019,0.090914,[66 81] ; [4 6],[65.54140127 81.45859873] ; [4.45859873 5.54140127],0
a3,1,0.782468,0.076234,[108  38] ; [7 3],[107.62820513  38.37179487] ; [7.37179487 2.62820513],0
a4,1,0.800893,0.063601,[67 79] ; [5 5],[67.38461538 78.61538462] ; [4.61538462 5.38461538],0
s2,1,0.848231,0.036625,[107  40] ; [7 3],[106.7388535  40.2611465] ; [7.2611465 2.7388535],0
b5,1,0.851151,0.035213,[69 78] ; [5 5],[69.2866242 77.7133758] ; [4.7133758 5.2866242],0
b1,1,0.884036,0.021274,[70 77] ; [5 5],[70.22292994 76.77707006] ; [4.77707006 5.22292994],0
d2,1,0.950198,0.003901,[72 75] ; [5 5],[72.0955414 74.9044586] ; [4.9044586 5.0955414],0
