Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,32.338751,[43 16] ; [ 1 23],[31.27710843 27.72289157] ; [12.72289157 11.27710843],1
d5,1,8e-06,19.955111,[50  9] ; [ 8 15],[41.73170732 17.26829268] ; [16.26829268  6.73170732],1
d3,1,4.9e-05,16.505778,[47 12] ; [ 7 15],[39.33333333 19.66666667] ; [14.66666667  7.33333333],1
a5,1,0.004358,8.12821,[44 15] ; [10 14],[38.38554217 20.61445783] ; [15.61445783  8.38554217],0
b1,1,0.006934,7.289996,[18 41] ; [15  9],[23.45783133 35.54216867] ; [ 9.54216867 14.45783133],0
p9,1,0.00727,7.204989,[52  7] ; [15  9],[47.62650602 11.37349398] ; [19.37349398  4.62650602],0
a7,1,0.018946,5.506448,[50  9] ; [14  9],[46.04878049 12.95121951] ; [17.95121951  5.04878049],0
p1,1,0.020784,5.344799,[ 4 55] ; [ 6 18],[ 7.10843373 51.89156627] ; [ 2.89156627 21.10843373],0
r1,1,0.030141,4.701229,[46 13] ; [13 11],[41.93975904 17.06024096] ; [17.06024096  6.93975904],0
u1,1,0.035743,4.409346,[14 45] ; [ 1 23],[10.6626506 48.3373494] ; [ 4.3373494 19.6626506],0
n4,1,0.043344,4.081946,[49 10] ; [15  9],[45.4939759 13.5060241] ; [18.5060241  5.4939759],0
s8,1,0.066299,3.372348,[22 37] ; [ 4 20],[18.48192771 40.51807229] ; [ 7.51807229 16.48192771],0
p10,1,0.070016,3.282656,[46 13] ; [14 10],[42.65060241 16.34939759] ; [17.34939759  6.65060241],0
v1,1,0.070925,3.261478,[35 24] ; [ 9 15],[31.27710843 27.72289157] ; [12.72289157 11.27710843],0
p7,1,0.074824,3.173891,[43 15] ; [22  2],[45.97560976 12.02439024] ; [19.02439024  4.97560976],0
d2,1,0.095776,2.774517,[29 30] ; [ 7 17],[25.59036145 33.40963855] ; [10.40963855 13.59036145],0
p5,1,0.113767,2.501092,[ 2 57] ; [ 3 21],[ 3.55421687 55.44578313] ; [ 1.44578313 22.55421687],0
s3,1,0.116444,2.464514,[20 39] ; [ 4 20],[17.06024096 41.93975904] ; [ 6.93975904 17.06024096],0
a3,1,0.157216,2.000807,[43 15] ; [14 10],[40.31707317 17.68292683] ; [16.68292683  7.31707317],0
r3,1,0.166433,1.914783,[55  4] ; [20  4],[53.31325301  5.68674699] ; [21.68674699  2.31325301],0
u3,1,0.191473,1.70625,[9 7] ; [3 7],[7.38461538 8.61538462] ; [4.61538462 5.38461538],0
a2,1,0.195222,1.677765,[15 44] ; [ 3 21],[12.79518072 46.20481928] ; [ 5.20481928 18.79518072],0
r4,1,0.206975,1.592457,[51  8] ; [18  6],[49.04819277  9.95180723] ; [19.95180723  4.04819277],0
a4,1,0.23913,1.385717,[28 31] ; [ 8 16],[25.59036145 33.40963855] ; [10.40963855 13.59036145],0
r2,1,0.246324,1.344034,[55  3] ; [21  3],[53.75609756  4.24390244] ; [22.24390244  1.75609756],0
s2,1,0.248473,1.331867,[17 42] ; [ 4 20],[14.92771084 44.07228916] ; [ 6.07228916 17.92771084],0
p4,1,0.257134,1.284121,[42 17] ; [14 10],[39.80722892 19.19277108] ; [16.19277108  7.80722892],0
b5,1,0.262416,1.255966,[34 25] ; [17  7],[36.25301205 22.74698795] ; [14.74698795  9.25301205],0
n6,1,0.2955,1.094392,[50  9] ; [18  6],[48.3373494 10.6626506] ; [19.6626506  4.3373494],0
n1,1,0.308512,1.037037,[4 8] ; [5 4],[5.14285714 6.85714286] ; [3.85714286 5.14285714],0
s7,1,0.328432,0.955071,[25 32] ; [ 7 15],[23.08860759 33.91139241] ; [ 8.91139241 13.08860759],0
p11,1,0.38547,0.753184,[47 12] ; [17  7],[45.4939759 13.5060241] ; [18.5060241  5.4939759],0
p3,1,0.437201,0.603618,[35 24] ; [12 12],[33.40963855 25.59036145] ; [13.59036145 10.40963855],0
a6,1,0.439197,0.59838,[42 17] ; [15  9],[40.51807229 18.48192771] ; [16.48192771  7.51807229],0
n5,1,0.465428,0.532809,[44 15] ; [16  8],[42.65060241 16.34939759] ; [17.34939759  6.65060241],0
a1,1,0.505564,0.443237,[ 1 58] ; [ 1 23],[ 1.42168675 57.57831325] ; [ 0.57831325 23.42168675],0
v4,1,0.505564,0.443237,[58  1] ; [23  1],[57.57831325  1.42168675] ; [23.42168675  0.57831325],0
s4,1,0.507268,0.439699,[ 8 51] ; [ 2 22],[ 7.10843373 51.89156627] ; [ 2.89156627 21.10843373],0
u2,1,0.530236,0.393939,[10  6] ; [5 5],[9.23076923 6.76923077] ; [5.76923077 4.23076923],0
p12,1,0.572795,0.318028,[ 3 56] ; [ 2 22],[ 3.55421687 55.44578313] ; [ 1.44578313 22.55421687],0
p8,1,0.604047,0.268935,[38 21] ; [14 10],[36.96385542 22.03614458] ; [15.03614458  8.96385542],0
n2,1,0.658076,0.195869,[9 4] ; [7 2],[9.45454545 3.54545455] ; [6.54545455 2.45454545],0
b3,1,0.661612,0.191571,[21 14] ; [8 7],[20.3 14.7] ; [8.7 6.3],0
b2,1,0.661612,0.191571,[21 14] ; [8 7],[20.3 14.7] ; [8.7 6.3],0
a8,1,0.698975,0.14954,[ 5 45] ; [ 3 20],[ 5.47945205 44.52054795] ; [ 2.52054795 20.47945205],0
v3,1,0.700105,0.148363,[24 33] ; [ 9 15],[23.22222222 33.77777778] ; [ 9.77777778 14.22222222],0
v2,1,0.757106,0.095656,[33 24] ; [13 11],[32.37037037 24.62962963] ; [13.62962963 10.37037037],0
b4,1,0.783798,0.07528,[30 29] ; [13 11],[30.56626506 28.43373494] ; [12.43373494 11.56626506],0
p2,1,0.859465,0.031348,[56  3] ; [23  1],[56.15662651  2.84337349] ; [22.84337349  1.15662651],0
s5,1,0.897817,0.016491,[10 46] ; [ 4 20],[ 9.8 46.2] ; [ 4.2 19.8],0
