Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,26.605888,[4 7] ; [150  16],[9.57062147 1.42937853] ; [144.42937853  21.57062147],1
a5,1,0.000213,13.711778,[3 8] ; [128  37],[8.1875 2.8125] ; [122.8125  42.1875],1
r1,1,0.000897,11.02855,[5 6] ; [140  25],[9.0625 1.9375] ; [135.9375  29.0625],1
p9,1,0.005317,7.768292,[5 6] ; [132  31],[8.66091954 2.33908046] ; [128.33908046  34.66091954],0
p3,1,0.016702,5.727369,[ 1 10] ; [76 89],[4.8125 6.1875] ; [72.1875 92.8125],0
v4,1,0.021437,5.290932,[8 3] ; [153  12],[10.0625  0.9375] ; [150.9375  14.0625],0
n6,1,0.02251,5.205942,[6 5] ; [137  29],[8.88700565 2.11299435] ; [134.11299435  31.88700565],0
r3,1,0.025579,4.984225,[9 2] ; [158   6],[10.49714286  0.50285714] ; [156.50285714   7.49714286],0
a3,1,0.026775,4.90524,[5 6] ; [125  40],[8.125 2.875] ; [121.875  43.125],0
s7,1,0.034705,4.45963,[1 8] ; [74 83],[4.06626506 4.93373494] ; [70.93373494 86.06626506],0
a6,1,0.068112,3.327954,[5 6] ; [118  47],[7.6875 3.3125] ; [115.3125  49.6875],0
d1,1,0.109465,2.561921,[4 7] ; [101  65],[6.52542373 4.47457627] ; [98.47457627 67.52542373],0
v3,1,0.172911,1.857524,[3 8] ; [79 84],[5.18390805 5.81609195] ; [76.81609195 86.18390805],0
s3,1,0.207932,1.585768,[4 7] ; [90 71],[6.01162791 4.98837209] ; [87.98837209 73.01162791],0
b1,1,0.256154,1.289426,[6 5] ; [ 62 104],[4.2259887 6.7740113] ; [ 63.7740113 102.2259887],0
u2,1,0.267772,1.228127,[4 2] ; [17 23],[2.73913043 3.26086957] ; [18.26086957 21.73913043],0
a7,1,0.270466,1.21438,[7 4] ; [128  36],[8.48571429 2.51428571] ; [126.51428571  37.48571429],0
p10,1,0.270466,1.21438,[7 4] ; [128  36],[8.48571429 2.51428571] ; [126.51428571  37.48571429],0
p4,1,0.274278,1.195224,[4 7] ; [87 76],[5.75287356 5.24712644] ; [85.24712644 77.75287356],0
p7,1,0.29692,1.087978,[5 6] ; [100  63],[6.63793103 4.36206897] ; [98.36206897 64.63793103],0
a8,1,0.320416,0.987248,[2 8] ; [ 15 135],[1.0625 8.9375] ; [ 15.9375 134.0625],0
d5,1,0.346013,0.888027,[8 3] ; [139  27],[9.13559322 1.86440678] ; [137.86440678  28.13559322],0
d2,1,0.350201,0.872727,[4 7] ; [84 81],[5.5 5.5] ; [82.5 82.5],0
a4,1,0.361526,0.832587,[3 8] ; [68 97],[4.4375 6.5625] ; [66.5625 98.4375],0
b4,1,0.369607,0.804986,[8 3] ; [98 68],[6.58757062 4.41242938] ; [99.41242938 66.58757062],0
p11,1,0.389544,0.740364,[7 4] ; [125  41],[8.20338983 2.79661017] ; [123.79661017  42.20338983],0
b5,1,0.402248,0.701595,[7 4] ; [84 82],[5.65536723 5.34463277] ; [85.34463277 80.65536723],0
s4,1,0.419451,0.651852,[3 8] ; [ 29 136],[2. 9.] ; [ 30. 135.],0
p6,1,0.440497,0.594988,[4 7] ; [ 42 121],[2.90804598 8.09195402] ; [ 43.09195402 119.90804598],0
s2,1,0.458832,0.548741,[4 7] ; [79 86],[5.1875 5.8125] ; [77.8125 87.1875],0
n4,1,0.460408,0.544903,[9 2] ; [118  47],[7.9375 3.0625] ; [119.0625  45.9375],0
s8,1,0.469295,0.523636,[3 8] ; [ 63 102],[4.125 6.875] ; [ 61.875 103.125],0
n5,1,0.508319,0.437527,[8 3] ; [103  61],[6.97714286 4.02285714] ; [104.02285714  59.97714286],0
b3,1,0.525945,0.402219,[1 4] ; [33 65],[1.65048544 3.34951456] ; [32.34951456 65.65048544],0
b2,1,0.525945,0.402219,[1 4] ; [33 65],[1.65048544 3.34951456] ; [32.34951456 65.65048544],0
a1,1,0.609737,0.260559,[ 1 10] ; [  9 157],[ 0.62146893 10.37853107] ; [  9.37853107 156.62146893],0
n2,1,0.649749,0.206217,[2 1] ; [32  9],[2.31818182 0.68181818] ; [31.68181818  9.31818182],0
d3,1,0.67301,0.178102,[7 4] ; [115  50],[7.625 3.375] ; [114.375  50.625],0
p12,1,0.762027,0.0917,[ 1 10] ; [ 11 153],[ 0.75428571 10.24571429] ; [ 11.24571429 152.75428571],0
u3,1,0.866786,0.028137,[3 3] ; [19 22],[2.80851064 3.19148936] ; [19.19148936 21.80851064],0
s6,1,0.880096,0.022755,[7 4] ; [100  63],[6.76436782 4.23563218] ; [100.23563218  62.76436782],0
d4,1,0.924754,0.00892,[9 2] ; [136  28],[9.11428571 1.88571429] ; [135.88571429  28.11428571],0
p2,1,0.929407,0.007848,[8 3] ; [122  43],[8.125 2.875] ; [121.875  43.125],0
p8,1,0.942083,0.005278,[5 6] ; [75 86],[5.11627907 5.88372093] ; [74.88372093 86.11627907],0
