Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,41.61909,[75 17] ; [ 99 137],[48.80487805 43.19512195] ; [125.19512195 110.80487805],1
p8,1,0.0,34.01883,[67 25] ; [ 87 148],[43.32721713 48.67278287] ; [110.67278287 124.32721713],1
p7,1,0.0,31.422728,[74 17] ; [111 125],[51.48318043 39.51681957] ; [133.51681957 102.48318043],1
p3,1,0.000132,14.6179,[56 36] ; [ 89 148],[40.54711246 51.45288754] ; [104.45288754 132.54711246],1
p2,1,0.000312,12.994967,[84  8] ; [173  64],[71.8662614 20.1337386] ; [185.1337386  51.8662614],1
p9,1,0.001752,9.793051,[82 10] ; [171  63],[71.39877301 20.60122699] ; [181.60122699  52.39877301],0
s8,1,0.003203,8.687816,[29 63] ; [ 40 198],[19.23636364 72.76363636] ; [ 49.76363636 188.23636364],0
r4,1,0.004422,8.101915,[87  5] ; [196  42],[78.8969697 13.1030303] ; [204.1030303  33.8969697],0
d1,1,0.007648,7.11413,[61 31] ; [119 119],[50.18181818 41.81818182] ; [129.81818182 108.18181818],0
v1,1,0.008557,6.913115,[56 34] ; [106 125],[45.42056075 44.57943925] ; [116.57943925 114.42056075],0
r3,1,0.008993,6.824122,[88  3] ; [205  31],[81.5382263  9.4617737] ; [211.4617737  24.5382263],0
p11,1,0.010555,6.538685,[81 11] ; [179  59],[72.48484848 19.51515152] ; [187.51515152  50.48484848],0
p1,1,0.012118,6.293552,[15 77] ; [ 17 220],[ 8.94832827 83.05167173] ; [ 23.05167173 213.94832827],0
s6,1,0.014194,6.013831,[53 34] ; [107 128],[43.22981366 43.77018634] ; [116.77018634 118.22981366],0
p10,1,0.023944,5.098658,[76 14] ; [171  65],[68.19018405 21.80981595] ; [178.80981595  57.19018405],0
n6,1,0.035701,4.411348,[83  9] ; [191  46],[76.62006079 15.37993921] ; [197.37993921  39.62006079],0
u2,1,0.043385,4.080342,[11 22] ; [49 42],[15.96774194 17.03225806] ; [44.03225806 46.96774194],0
s5,1,0.04548,4.000748,[25 62] ; [ 42 186],[18.5047619 68.4952381] ; [ 48.4952381 179.5047619],0
r1,1,0.06151,3.496196,[75 16] ; [171  65],[68.4587156 22.5412844] ; [177.5412844  58.4587156],0
u1,1,0.067576,3.340949,[17 75] ; [ 26 212],[11.98787879 80.01212121] ; [ 31.01212121 206.98787879],0
v4,1,0.074549,3.179899,[86  5] ; [209  29],[81.59574468  9.40425532] ; [213.40425532  24.59574468],0
a4,1,0.078552,3.094611,[48 43] ; [ 99 137],[40.90825688 50.09174312] ; [106.09174312 129.90825688],0
d2,1,0.092768,2.825667,[51 41] ; [106 129],[44.17125382 47.82874618] ; [112.82874618 122.17125382],0
d4,1,0.093959,2.805197,[77 15] ; [178  59],[71.30699088 20.69300912] ; [183.69300912  53.30699088],0
d5,1,0.097683,2.742967,[78 14] ; [182  56],[72.48484848 19.51515152] ; [187.51515152  50.48484848],0
