Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.001923,9.621797,[5 8] ; [40  9],[9.43548387 3.56451613] ; [35.56451613 13.43548387],0
p6,1,0.027708,4.846154,[ 1 12] ; [20 30],[4.33333333 8.66666667] ; [16.66666667 33.33333333],0
r4,1,0.074614,3.17848,[8 5] ; [42  8],[10.31746032  2.68253968] ; [39.68253968 10.31746032],0
v2,1,0.077508,3.116407,[4 9] ; [28 20],[6.81967213 6.18032787] ; [25.18032787 22.81967213],0
b3,1,0.082789,3.009288,[2 7] ; [15 12],[4.25 4.75] ; [12.75 14.25],0
b2,1,0.082789,3.009288,[2 7] ; [15 12],[4.25 4.75] ; [12.75 14.25],0
s1,1,0.133706,2.248944,[ 2 11] ; [ 2 48],[ 0.82539683 12.17460317] ; [ 3.17460317 46.82539683],0
a5,1,0.144979,2.124301,[6 7] ; [34 16],[8.25396825 4.74603175] ; [31.74603175 18.25396825],0
p8,1,0.169536,1.887041,[ 3 10] ; [22 28],[5.15873016 7.84126984] ; [19.84126984 30.15873016],0
n4,1,0.22446,1.475628,[8 5] ; [39 11],[9.6984127 3.3015873] ; [37.3015873 12.6984127],0
s3,1,0.237446,1.395692,[11  2] ; [34 16],[9.28571429 3.71428571] ; [35.71428571 14.28571429],0
s8,1,0.258878,1.274749,[ 3 10] ; [20 30],[4.74603175 8.25396825] ; [18.25396825 31.74603175],0
n1,1,0.263552,1.25,[3 3] ; [2 7],[2. 4.] ; [3. 6.],0
a1,1,0.264774,1.243623,[ 2 11] ; [ 3 47],[ 1.03174603 11.96825397] ; [ 3.96825397 46.03174603],0
v3,1,0.265806,1.238263,[3 9] ; [20 27],[4.6779661 7.3220339] ; [18.3220339 28.6779661],0
d5,1,0.292528,1.107948,[7 6] ; [34 15],[8.59677419 4.40322581] ; [32.40322581 16.59677419],0
a8,1,0.326594,0.962357,[ 1 12] ; [ 9 38],[ 2.16666667 10.83333333] ; [ 7.83333333 39.16666667],0
u2,1,0.363722,0.825,[3 1] ; [9 9],[2.18181818 1.81818182] ; [9.81818182 8.18181818],0
u1,1,0.364911,0.82092,[ 1 12] ; [ 9 41],[ 2.06349206 10.93650794] ; [ 7.93650794 42.06349206],0
n5,1,0.375593,0.785077,[8 5] ; [37 13],[9.28571429 3.71428571] ; [35.71428571 14.28571429],0
n2,1,0.382733,0.761905,[6 1] ; [6 3],[5.25 1.75] ; [6.75 2.25],0
s5,1,0.386476,0.75,[ 1 11] ; [ 9 39],[ 2. 10.] ; [ 8. 40.],0
s7,1,0.395079,0.723252,[4 8] ; [23 26],[5.31147541 6.68852459] ; [21.68852459 27.31147541],0
a7,1,0.3995,0.70983,[8 5] ; [36 13],[9.22580645 3.77419355] ; [34.77419355 14.22580645],0
v4,1,0.419058,0.652955,[11  2] ; [46  4],[11.76190476  1.23809524] ; [45.23809524  4.76190476],0
p7,1,0.447004,0.578237,[7 6] ; [32 17],[8.17741935 4.82258065] ; [30.82258065 18.17741935],0
b5,1,0.458032,0.550699,[8 5] ; [25 25],[6.80952381 6.19047619] ; [26.19047619 23.80952381],0
u3,1,0.47433,0.511871,[3 1] ; [10  8],[2.36363636 1.63636364] ; [10.63636364  7.36363636],0
p9,1,0.508397,0.437365,[9 4] ; [39 11],[9.9047619 3.0952381] ; [38.0952381 11.9047619],0
p4,1,0.538749,0.377862,[5 8] ; [24 26],[5.98412698 7.01587302] ; [23.01587302 26.98412698],0
a2,1,0.542846,0.37029,[ 1 12] ; [ 7 43],[ 1.65079365 11.34920635] ; [ 6.34920635 43.65079365],0
p1,1,0.577586,0.310154,[ 1 12] ; [ 2 48],[ 0.61904762 12.38095238] ; [ 2.38095238 47.61904762],0
p3,1,0.585058,0.298128,[5 8] ; [23 26],[5.87096774 7.12903226] ; [22.12903226 26.87096774],0
r3,1,0.659735,0.193846,[12  1] ; [44  6],[11.55555556  1.44444444] ; [44.44444444  5.55555556],0
p10,1,0.677929,0.172466,[10  3] ; [41  9],[10.52380952  2.47619048] ; [40.47619048  9.52380952],0
d2,1,0.688052,0.161203,[6 7] ; [20 30],[5.36507937 7.63492063] ; [20.63492063 29.36507937],0
d4,1,0.705775,0.142534,[11  2] ; [40 10],[10.52380952  2.47619048] ; [40.47619048  9.52380952],0
b1,1,0.719231,0.129231,[5 8] ; [22 28],[5.57142857 7.42857143] ; [21.42857143 28.57142857],0
