Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,46.319062,[143  29] ; [30 45],[120.46963563  51.53036437] ; [52.53036437 22.46963563],1
p10,1,0.0,39.318389,[130  40] ; [26 49],[108.24489796  61.75510204] ; [47.75510204 27.24489796],1
r3,1,0.0,29.117153,[163  11] ; [53 25],[149.14285714  24.85714286] ; [66.85714286 11.14285714],1
r4,1,1e-06,24.59556,[148  27] ; [44 35],[132.28346457  42.71653543] ; [59.71653543 19.28346457],1
p2,1,5e-06,20.855104,[135  38] ; [39 40],[119.45238095  53.54761905] ; [54.54761905 24.45238095],1
v4,1,5e-06,20.766254,[161  12] ; [56 22],[149.56573705  23.43426295] ; [67.43426295 10.56573705],1
n6,1,9e-05,15.344995,[137  36] ; [43 35],[124.06374502  48.93625498] ; [55.93625498 22.06374502],1
r1,1,0.001542,10.028153,[121  53] ; [38 40],[109.78571429  64.21428571] ; [49.21428571 28.78571429],0
p8,1,0.002607,9.063736,[77 95] ; [19 58],[ 66.31325301 105.68674699] ; [29.68674699 47.31325301],0
v2,1,0.002908,8.86433,[76 89] ; [19 55],[65.58577406 99.41422594] ; [29.41422594 44.58577406],0
b1,1,0.005944,7.567261,[ 61 114] ; [42 37],[ 70.96456693 104.03543307] ; [32.03543307 46.96456693],0
u2,1,0.018304,5.566777,[47 44] ; [14 32],[40.51824818 50.48175182] ; [20.48175182 25.51824818],0
a6,1,0.021129,5.316116,[109  66] ; [37 42],[100.59055118  74.40944882] ; [45.40944882 33.59055118],0
d2,1,0.036511,4.373077,[ 20 154] ; [17 62],[ 25.44664032 148.55335968] ; [11.55335968 67.44664032],0
s6,1,0.03875,4.271814,[84 84] ; [28 50],[76.48780488 91.51219512] ; [35.51219512 42.48780488],0
n3,1,0.041159,4.169466,[35  8] ; [14 10],[31.44776119 11.55223881] ; [17.55223881  6.44776119],0
s1,1,0.045987,3.982054,[  4 167] ; [ 6 72],[  6.86746988 164.13253012] ; [ 3.13253012 74.86746988],0
