Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,68.587398,[ 46 265] ; [61 51],[ 78.66903073 232.33096927] ; [28.33096927 83.66903073],1
s6,1,6e-06,20.363605,[121 183] ; [73 40],[141.42925659 162.57074341] ; [52.57074341 60.42925659],1
p3,1,0.000127,14.689838,[119 191] ; [67 46],[136.31205674 173.68794326] ; [49.68794326 63.31205674],1
a3,1,0.000833,11.166021,[190 121] ; [88 24],[204.39243499 106.60756501] ; [73.60756501 38.39243499],1
p5,1,0.001536,10.034697,[ 19 292] ; [18 95],[ 27.13915094 283.86084906] ; [  9.86084906 103.13915094],0
v3,1,0.001909,9.635328,[ 88 214] ; [50 60],[101.15533981 200.84466019] ; [36.84466019 73.15533981],0
p6,1,0.003742,8.40497,[ 77 227] ; [44 66],[ 88.85024155 215.14975845] ; [32.14975845 77.85024155],0
p4,1,0.004557,8.047558,[145 162] ; [71 42],[157.88571429 149.11428571] ; [58.11428571 54.88571429],0
u1,1,0.006144,7.507433,[ 32 280] ; [23 90],[ 40.37647059 271.62352941] ; [14.62352941 98.37647059],0
n4,1,0.017557,5.639801,[214  97] ; [91 22],[223.71462264  87.28537736] ; [81.28537736 31.71462264],0
u2,1,0.02116,5.313539,[56 64] ; [18  7],[61.24137931 58.75862069] ; [12.75862069 12.24137931],0
p10,1,0.025791,4.969981,[217  88] ; [91 20],[225.81730769  79.18269231] ; [82.18269231 28.81730769],0
b5,1,0.026439,4.927091,[200 112] ; [59 54],[190.13647059 121.86352941] ; [68.86352941 44.13647059],0
a5,1,0.035949,4.399545,[204 108] ; [86 27],[212.89411765  99.10588235] ; [77.10588235 35.89411765],0
p7,1,0.042305,4.122962,[174 132] ; [76 36],[183.01435407 122.98564593] ; [66.98564593 45.01435407],0
p12,1,0.049778,3.848935,[  9 299] ; [  8 103],[ 12.49642005 295.50357995] ; [  4.50357995 106.49642005],0
b3,1,0.067113,3.352262,[ 55 112] ; [38 47],[ 61.63095238 105.36904762] ; [31.36904762 53.63095238],0
b2,1,0.067113,3.352262,[ 55 112] ; [38 47],[ 61.63095238 105.36904762] ; [31.36904762 53.63095238],0
s5,1,0.070298,3.276057,[ 49 251] ; [27 85],[ 55.33980583 244.66019417] ; [20.66019417 91.33980583],0
u3,1,0.079603,3.072995,[59 62] ; [17  8],[62.98630137 58.01369863] ; [13.01369863 11.98630137],0
n3,1,0.079698,3.071058,[62 14] ; [19 10],[58.62857143 17.37142857] ; [22.37142857  6.62857143],0
n6,1,0.090122,2.872196,[248  64] ; [98 15],[254.00470588  57.99529412] ; [91.99529412 21.00470588],0
s3,1,0.109153,2.566445,[ 70 238] ; [34 78],[ 76.26666667 231.73333333] ; [27.73333333 84.26666667],0
a2,1,0.158581,1.987708,[ 53 259] ; [26 87],[ 57.99529412 254.00470588] ; [21.00470588 91.99529412],0
n1,1,0.169202,1.89,[22 53] ; [13 17],[25. 50.] ; [10. 20.],0
a8,1,0.197995,1.657102,[ 33 255] ; [16 81],[ 36.65454545 251.34545455] ; [12.34545455 84.65454545],0
d2,1,0.20712,1.591445,[130 181] ; [55 58],[135.69575472 175.30424528] ; [49.30424528 63.69575472],0
