Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.022954,5.171968,[2 1] ; [15 79],[0.5257732 2.4742268] ; [16.4742268 77.5257732],0
s1,1,0.087948,2.911536,[1 3] ; [ 5 97],[0.22641509 3.77358491] ; [ 5.77358491 96.22641509],0
r2,1,0.164193,1.935178,[2 1] ; [90  9],[2.70588235 0.29411765] ; [89.29411765  9.70588235],0
r1,1,0.182594,1.776383,[2 2] ; [80 22],[3.09433962 0.90566038] ; [78.90566038 23.09433962],0
s7,1,0.187039,1.740786,[3 1] ; [40 56],[1.72 2.28] ; [41.28 54.72],0
b2,1,0.210903,1.565217,[2 1] ; [22 47],[1. 2.] ; [23. 46.],0
b3,1,0.210903,1.565217,[2 1] ; [22 47],[1. 2.] ; [23. 46.],0
a8,1,0.22232,1.489332,[1 2] ; [10 84],[0.34020619 2.65979381] ; [10.65979381 83.34020619],0
v2,1,0.237923,1.392857,[1 3] ; [55 45],[2.15384615 1.84615385] ; [53.84615385 46.15384615],0
v4,1,0.282323,1.155875,[3 1] ; [92  9],[3.61904762 0.38095238] ; [91.38095238  9.61904762],0
d1,1,0.290021,1.119525,[1 3] ; [53 49],[2.03773585 1.96226415] ; [51.96226415 50.03773585],0
d3,1,0.352248,0.865343,[2 2] ; [73 29],[2.83018868 1.16981132] ; [72.16981132 29.83018868],0
s3,1,0.356497,0.850194,[1 3] ; [48 51],[1.90291262 2.09708738] ; [47.09708738 51.90291262],0
v3,1,0.356552,0.85,[2 2] ; [28 70],[1.17647059 2.82352941] ; [28.82352941 69.17647059],0
p7,1,0.385383,0.753459,[3 1] ; [54 48],[2.1509434 1.8490566] ; [54.8490566 47.1509434],0
d2,1,0.406097,0.690197,[1 3] ; [47 55],[1.81132075 2.18867925] ; [46.18867925 55.81132075],0
a4,1,0.427364,0.629975,[1 3] ; [46 56],[1.77358491 2.22641509] ; [45.22641509 56.77358491],0
r4,1,0.525676,0.402744,[3 1] ; [88 14],[3.43396226 0.56603774] ; [87.56603774 14.43396226],0
a6,1,0.547422,0.361956,[2 2] ; [66 36],[2.56603774 1.43396226] ; [65.43396226 36.56603774],0
b4,1,0.547422,0.361956,[2 2] ; [66 36],[2.56603774 1.43396226] ; [65.43396226 36.56603774],0
s8,1,0.576575,0.311804,[2 2] ; [37 65],[1.47169811 2.52830189] ; [37.52830189 64.47169811],0
b5,1,0.605959,0.266102,[2 2] ; [64 38],[2.49056604 1.50943396] ; [63.50943396 38.49056604],0
s2,1,0.608321,0.262627,[1 3] ; [38 63],[1.48571429 2.51428571] ; [37.51428571 63.48571429],0
n2,1,0.667167,0.184934,[1 1] ; [15  8],[1.28 0.72] ; [14.72  8.28],0
v1,1,0.670948,0.180495,[2 2] ; [39 60],[1.59223301 2.40776699] ; [39.40776699 59.59223301],0
p3,1,0.785883,0.073799,[2 2] ; [44 58],[1.73584906 2.26415094] ; [44.26415094 57.73584906],0
a3,1,0.817751,0.053102,[3 1] ; [71 31],[2.79245283 1.20754717] ; [71.20754717 30.79245283],0
a7,1,0.817751,0.053102,[3 1] ; [71 31],[2.79245283 1.20754717] ; [71.20754717 30.79245283],0
a5,1,0.914103,0.011635,[3 1] ; [74 28],[2.90566038 1.09433962] ; [74.09433962 27.90566038],0
p6,1,0.931427,0.007405,[1 2] ; [31 69],[0.93203883 2.06796117] ; [31.06796117 68.93203883],0
p11,1,0.947823,0.004282,[3 1] ; [75 27],[2.94339623 1.05660377] ; [75.05660377 26.94339623],0
