Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,26.339094,[45 23] ; [ 7 36],[31.85585586 36.14414414] ; [20.14414414 22.85585586],1
s2,1,0.0,26.002208,[48 20] ; [ 9 34],[34.91891892 33.08108108] ; [22.08108108 20.91891892],1
s7,1,0.0,25.999736,[43 23] ; [ 6 35],[30.22429907 35.77570093] ; [18.77570093 22.22429907],1
s5,1,1e-06,23.303704,[31 34] ; [ 1 38],[20. 45.] ; [12. 27.],1
p6,1,2.4e-05,17.818939,[28 40] ; [ 2 41],[18.37837838 49.62162162] ; [11.62162162 31.37837838],1
r4,1,5.2e-05,16.374908,[66  3] ; [29 14],[58.52678571 10.47321429] ; [36.47321429  6.52678571],1
s3,1,0.000104,15.060776,[45 21] ; [13 30],[35.11926606 30.88073394] ; [22.88073394 20.11926606],1
v4,1,0.000162,14.223123,[68  1] ; [33 10],[62.22321429  6.77678571] ; [38.77678571  4.22321429],1
v1,1,0.001428,10.169567,[39 27] ; [12 31],[30.88073394 35.11926606] ; [20.11926606 22.88073394],0
r1,1,0.001784,9.759909,[56 13] ; [23 20],[48.66964286 20.33035714] ; [30.33035714 12.66964286],0
n6,1,0.002695,9.003547,[57 11] ; [25 18],[50.23423423 17.76576577] ; [31.76576577 11.23423423],0
r2,1,0.003951,8.306057,[67  2] ; [34  8],[62.78378378  6.21621622] ; [38.21621622  3.78378378],0
s4,1,0.004585,8.036301,[22 45] ; [ 4 39],[15.83636364 51.16363636] ; [10.16363636 32.83636364],0
a5,1,0.005945,7.566872,[54 15] ; [23 20],[47.4375 21.5625] ; [29.5625 13.4375],0
v2,1,0.006166,7.501021,[41 22] ; [15 25],[34.25242718 28.74757282] ; [21.74757282 18.25242718],0
u1,1,0.009381,6.748784,[16 53] ; [ 2 41],[11.08928571 57.91071429] ; [ 6.91071429 36.08928571],0
b4,1,0.034976,4.446324,[46 23] ; [20 23],[40.66071429 28.33928571] ; [25.33928571 17.66071429],0
d5,1,0.053347,3.733006,[52 15] ; [26 17],[47.50909091 19.49090909] ; [30.49090909 12.50909091],0
p5,1,0.05577,3.65892,[ 9 58] ; [ 1 40],[ 6.2037037 60.7962963] ; [ 3.7962963 37.2037037],0
d2,1,0.066553,3.366047,[36 31] ; [15 27],[31.34862385 35.65137615] ; [19.65137615 22.34862385],0
p4,1,0.081306,3.03859,[29 39] ; [11 31],[24.72727273 43.27272727] ; [15.27272727 26.72727273],0
a2,1,0.128017,2.316389,[18 51] ; [ 6 37],[14.78571429 54.21428571] ; [ 9.21428571 33.78571429],0
