Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,3e-06,22.003494,[88 20] ; [24 29],[75.13043478 32.86956522] ; [36.86956522 16.13043478],1
p7,1,0.000366,12.697232,[54 49] ; [13 43],[43.40251572 59.59748428] ; [23.59748428 32.40251572],1
a7,1,0.001111,10.632548,[82 26] ; [29 28],[72.65454545 35.34545455] ; [38.34545455 18.65454545],0
p11,1,0.001187,10.510025,[76 33] ; [25 32],[66.31927711 42.68072289] ; [34.68072289 22.31927711],0
p10,1,0.002324,9.27438,[79 29] ; [27 28],[70.23312883 37.76687117] ; [35.76687117 19.23312883],0
p8,1,0.002728,8.980925,[44 63] ; [10 46],[35.44785276 71.55214724] ; [18.55214724 37.44785276],0
s1,1,0.003621,8.464575,[  1 107] ; [ 6 51],[  4.58181818 103.41818182] ; [ 2.41818182 54.58181818],0
d3,1,0.005548,7.691544,[76 31] ; [28 29],[67.85365854 39.14634146] ; [36.14634146 20.85365854],0
d2,1,0.007218,7.21781,[29 80] ; [27 30],[36.77108434 72.22891566] ; [19.22891566 37.77108434],0
b1,1,0.011838,6.334996,[32 77] ; [28 29],[39.39759036 69.60240964] ; [20.60240964 36.39759036],0
v4,1,0.012824,6.193256,[100   7] ; [46 11],[95.25609756 11.74390244] ; [50.74390244  6.25609756],0
n6,1,0.014747,5.946388,[74 34] ; [28 29],[66.76363636 41.23636364] ; [35.23636364 21.76363636],0
p6,1,0.041548,4.153512,[23 85] ; [ 5 52],[18.32727273 89.67272727] ; [ 9.67272727 47.32727273],0
a6,1,0.045828,3.987888,[71 38] ; [28 29],[65.0060241 43.9939759] ; [33.9939759 23.0060241],0
a1,1,0.082967,3.005794,[  1 108] ; [ 3 54],[  2.62650602 106.37349398] ; [ 1.37349398 55.62650602],0
a4,1,0.134641,2.238161,[28 81] ; [21 36],[32.1746988 76.8253012] ; [16.8253012 40.1746988],0
n2,1,0.142073,2.155364,[33 13] ; [16 13],[30.05333333 15.94666667] ; [18.94666667 10.05333333],0
r4,1,0.149523,2.077109,[84 25] ; [38 19],[80.10843373 28.89156627] ; [41.89156627 15.10843373],0
r1,1,0.153052,2.041562,[77 32] ; [34 23],[72.88554217 36.11445783] ; [38.11445783 18.88554217],0
r3,1,0.177449,1.818863,[97 11] ; [47 10],[94.25454545 13.74545455] ; [49.74545455  7.25454545],0
u1,1,0.180757,1.79139,[10 99] ; [ 2 55],[  7.87951807 101.12048193] ; [ 4.12048193 52.87951807],0
a2,1,0.203662,1.615918,[10 99] ; [ 9 48],[12.47590361 96.52409639] ; [ 6.52409639 50.47590361],0
v2,1,0.237691,1.394237,[50 55] ; [20 33],[46.51898734 58.48101266] ; [23.48101266 29.51898734],0
u3,1,0.258322,1.277728,[25 24] ; [15  8],[27.22222222 21.77777778] ; [12.77777778 10.22222222],0
b5,1,0.266382,1.235284,[65 44] ; [39 18],[68.28915663 40.71084337] ; [35.71084337 21.28915663],0
s6,1,0.271058,1.211385,[55 53] ; [23 32],[51.6809816 56.3190184] ; [26.3190184 28.6809816],0
r2,1,0.280475,1.164787,[94 14] ; [46 11],[91.63636364 16.36363636] ; [48.36363636  8.63636364],0
p4,1,0.282302,1.155972,[34 75] ; [13 43],[31.04848485 77.95151515] ; [15.95151515 40.04848485],0
n1,1,0.407807,0.685186,[11 36] ; [ 9 19],[12.53333333 34.46666667] ; [ 7.46666667 20.53333333],0
s8,1,0.458831,0.548745,[27 82] ; [11 45],[25.1030303 83.8969697] ; [12.8969697 43.1030303],0
a3,1,0.464675,0.53461,[58 50] ; [34 23],[60.21818182 47.78181818] ; [31.78181818 25.21818182],0
s3,1,0.464675,0.53461,[50 58] ; [23 34],[47.78181818 60.21818182] ; [25.21818182 31.78181818],0
s2,1,0.478552,0.50216,[44 64] ; [20 37],[41.89090909 66.10909091] ; [22.10909091 34.89090909],0
n5,1,0.487439,0.482175,[41 68] ; [18 38],[38.97575758 70.02424242] ; [20.02424242 35.97575758],0
a8,1,0.494863,0.465935,[ 6 94] ; [ 2 55],[ 5.0955414 94.9044586] ; [ 2.9044586 54.0955414],0
b2,1,0.503258,0.44806,[15 33] ; [ 7 22],[13.71428571 34.28571429] ; [ 8.28571429 20.71428571],0
b3,1,0.503258,0.44806,[15 33] ; [ 7 22],[13.71428571 34.28571429] ; [ 8.28571429 20.71428571],0
n3,1,0.516488,0.4209,[32 15] ; [17 11],[30.70666667 16.29333333] ; [18.29333333  9.70666667],0
a5,1,0.539755,0.375994,[50 59] ; [29 28],[51.87349398 57.12650602] ; [27.12650602 29.87349398],0
s7,1,0.542926,0.370144,[29 78] ; [12 41],[27.41875 79.58125] ; [13.58125 39.41875],0
s4,1,0.591603,0.287847,[27 82] ; [12 45],[25.60843373 83.39156627] ; [13.39156627 43.60843373],0
p12,1,0.629368,0.232918,[  1 108] ; [ 1 55],[  1.32121212 107.67878788] ; [ 0.67878788 55.32121212],0
u4,1,0.63884,0.220262,[  1 108] ; [ 1 56],[  1.31325301 107.68674699] ; [ 0.68674699 56.31325301],0
v1,1,0.691105,0.157891,[39 68] ; [19 38],[37.84146341 69.15853659] ; [20.15853659 36.84146341],0
p5,1,0.714274,0.134045,[  3 106] ; [ 1 54],[  2.65853659 106.34146341] ; [ 1.34146341 53.65853659],0
d5,1,0.728369,0.120614,[71 37] ; [39 18],[72. 36.] ; [38. 19.],0
d4,1,0.751349,0.100401,[82 26] ; [42 15],[81.16363636 26.83636364] ; [42.83636364 14.16363636],0
b4,1,0.75847,0.094551,[62 47] ; [31 26],[61.06626506 47.93373494] ; [31.93373494 25.06626506],0
v3,1,0.838962,0.041299,[24 82] ; [13 41],[24.5125 81.4875] ; [12.4875 41.5125],0
u2,1,0.884475,0.021112,[27 23] ; [12 11],[26.71232877 23.28767123] ; [12.28767123 10.71232877],0
d1,1,0.907545,0.013487,[45 64] ; [23 34],[44.65060241 64.34939759] ; [23.34939759 33.65060241],0
s5,1,0.952154,0.0036,[24 84] ; [12 41],[24.14906832 83.85093168] ; [11.85093168 41.14906832],0
