Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s4,1,0.001025,10.781425,[33 70] ; [ 26 145],[22.17883212 80.82116788] ; [ 36.82116788 134.17883212],0
s2,1,0.001289,10.358015,[80 25] ; [97 73],[67.58181818 37.41818182] ; [109.41818182  60.58181818],0
s7,1,0.001635,9.919584,[68 32] ; [80 86],[55.63909774 44.36090226] ; [92.36090226 73.63909774],0
a3,1,0.003019,8.795768,[85 21] ; [109  63],[73.97122302 32.02877698] ; [120.02877698  51.97122302],0
a5,1,0.015757,5.829793,[84 22] ; [113  59],[75.11510791 30.88489209] ; [121.88489209  50.11510791],0
p11,1,0.028314,4.808859,[65 41] ; [127  45],[73.20863309 32.79136691] ; [118.79136691  53.20863309],0
d4,1,0.028961,4.769944,[93 13] ; [132  39],[86.10108303 19.89891697] ; [138.89891697  32.10108303],0
p1,1,0.037915,4.308839,[11 95] ; [  7 165],[ 6.86330935 99.13669065] ; [ 11.13669065 160.86330935],0
p5,1,0.043845,4.062531,[10 96] ; [  6 162],[ 6.18978102 99.81021898] ; [  9.81021898 158.18978102],0
d2,1,0.059398,3.554126,[62 43] ; [81 90],[54.40217391 50.59782609] ; [88.59782609 82.40217391],0
a2,1,0.059699,3.545734,[37 69] ; [ 42 130],[30.12230216 75.87769784] ; [ 48.87769784 123.12230216],0
p12,1,0.066104,3.37721,[11 95] ; [  8 164],[ 7.24460432 98.75539568] ; [ 11.75539568 160.24460432],0
s8,1,0.115027,2.483766,[59 47] ; [79 93],[52.61870504 53.38129496] ; [85.38129496 86.61870504],0
p6,1,0.117203,2.454307,[31 74] ; [ 36 134],[25.58181818 79.41818182] ; [ 41.41818182 128.58181818],0
a4,1,0.12142,2.398904,[56 50] ; [74 97],[49.74729242 56.25270758] ; [80.25270758 90.74729242],0
p4,1,0.141766,2.158681,[59 46] ; [81 91],[53.06859206 51.93140794] ; [86.93140794 85.06859206],0
n2,1,0.27474,1.192924,[26  7] ; [36 17],[23.79069767  9.20930233] ; [38.20930233 14.79069767],0
n3,1,0.276006,1.186652,[22 11] ; [41 12],[24.1744186  8.8255814] ; [38.8255814 14.1744186],0
a7,1,0.288392,1.127114,[72 34] ; [127  45],[75.87769784 30.12230216] ; [123.12230216  48.87769784],0
p9,1,0.301674,1.066779,[89 15] ; [138  33],[85.84727273 18.15272727] ; [141.15272727  29.84727273],0
p3,1,0.303327,1.059509,[45 61] ; [ 62 109],[40.94584838 65.05415162] ; [ 66.05415162 104.94584838],0
v3,1,0.330529,0.946824,[34 68] ; [64 99],[37.72075472 64.27924528] ; [ 60.27924528 102.72075472],0
v4,1,0.365328,0.819493,[100   4] ; [161  11],[98.34782609  5.65217391] ; [162.65217391   9.34782609],0
d3,1,0.380544,0.768944,[76 30] ; [114  57],[72.70758123 33.29241877] ; [117.29241877  53.70758123],0
r4,1,0.382662,0.762134,[95 11] ; [148  24],[92.65467626 13.34532374] ; [150.34532374  21.65467626],0
p10,1,0.388886,0.742422,[83 21] ; [128  42],[80.08759124 23.91240876] ; [130.91240876  39.08759124],0
