Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,99.501381,[226  46] ; [34 77],[184.64751958  87.35248042] ; [75.35248042 35.64751958],1
a5,1,1e-06,24.18349,[219  56] ; [61 50],[199.48186528  75.51813472] ; [80.51813472 30.48186528],1
n6,1,7e-06,20.321977,[229  44] ; [69 41],[212.41253264  60.58746736] ; [85.58746736 24.41253264],1
a8,1,4.2e-05,16.766518,[ 45 204] ; [  2 103],[ 33.05932203 215.94067797] ; [13.94067797 91.05932203],1
p11,1,6.5e-05,15.950638,[214  61] ; [64 47],[198.05699482  76.94300518] ; [79.94300518 31.05699482],1
a4,1,0.000489,12.158359,[145 129] ; [37 74],[129.52727273 144.47272727] ; [52.47272727 58.52727273],1
s8,1,0.000752,11.354927,[115 159] ; [26 84],[100.609375 173.390625] ; [40.390625 69.609375],1
p2,1,0.001128,10.603946,[220  54] ; [71 39],[207.640625  66.359375] ; [83.359375 26.640625],0
p7,1,0.0018,9.742564,[142 122] ; [38 68],[128.43243243 135.56756757] ; [51.56756757 54.43243243],0
s7,1,0.001899,9.644991,[121 145] ; [30 77],[107.68364611 158.31635389] ; [43.31635389 63.68364611],0
d2,1,0.00289,8.875693,[151 121] ; [43 68],[137.77545692 134.22454308] ; [56.22454308 54.77545692],0
s4,1,0.003212,8.683145,[ 33 237] ; [27 84],[ 42.51968504 227.48031496] ; [17.48031496 93.51968504],0
a3,1,0.00569,7.645989,[205  70] ; [67 44],[193.78238342  81.21761658] ; [78.21761658 32.78238342],0
a2,1,0.005738,7.630663,[ 73 202] ; [15 96],[ 62.69430052 212.30569948] ; [25.30569948 85.69430052],0
u1,1,0.023317,5.144753,[ 47 228] ; [  9 102],[ 39.89637306 235.10362694] ; [16.10362694 94.89637306],0
v1,1,0.028632,4.789608,[128 140] ; [39 71],[118.4021164 149.5978836] ; [48.5978836 61.4021164],0
p4,1,0.030791,4.664573,[113 159] ; [33 78],[103.68668407 168.31331593] ; [42.31331593 68.68668407],0
r1,1,0.035567,4.417753,[221  52] ; [79 32],[213.28125  59.71875] ; [86.71875 24.28125],0
d1,1,0.040345,4.203323,[191  84] ; [65 46],[182.38341969  92.61658031] ; [73.61658031 37.38341969],0
r4,1,0.046476,3.964268,[238  37] ; [87 24],[231.54145078  43.45854922] ; [93.45854922 17.54145078],0
p6,1,0.047532,3.926448,[ 72 196] ; [19 91],[ 64.51851852 203.48148148] ; [26.48148148 83.51851852],0
p1,1,0.05412,3.709006,[ 14 259] ; [  1 109],[ 10.69190601 262.30809399] ; [  4.30809399 105.69190601],0
p12,1,0.090752,2.860984,[ 16 257] ; [  2 108],[ 12.83028721 260.16971279] ; [  5.16971279 104.83028721],0
v3,1,0.097059,2.753215,[ 95 169] ; [28 76],[ 88.23913043 175.76086957] ; [34.76086957 69.23913043],0
p9,1,0.101235,2.685976,[211  57] ; [75 31],[204.94117647  63.05882353] ; [81.05882353 24.94117647],0
s6,1,0.102081,2.672727,[172  98] ; [59 49],[165. 105.] ; [66. 42.],0
n1,1,0.112678,2.516258,[29 41] ; [14 37],[24.87603306 45.12396694] ; [18.12396694 32.87603306],0
n2,1,0.132045,2.268299,[53 19] ; [31 20],[49.17073171 22.82926829] ; [34.82926829 16.17073171],0
s3,1,0.163733,1.939411,[140 127] ; [49 61],[133.85411141 133.14588859] ; [55.14588859 54.85411141],0
u3,1,0.184645,1.759833,[35 35] ; [27 16],[38.40707965 31.59292035] ; [23.59292035 19.40707965],0
r2,1,0.217984,1.517592,[252  15] ; [100  10],[249.29442971  17.70557029] ; [102.70557029   7.29442971],0
p10,1,0.22767,1.455361,[203  70] ; [73 34],[198.28421053  74.71578947] ; [77.71578947 29.28421053],0
p8,1,0.252386,1.310051,[105 162] ; [36 73],[100.125 166.875] ; [40.875 68.125],0
a1,1,0.366409,0.815806,[ 13 262] ; [  3 108],[ 11.39896373 263.60103627] ; [  4.60103627 106.39896373],0
s2,1,0.367408,0.812414,[128 145] ; [46 64],[124.02610966 148.97389034] ; [49.97389034 60.02610966],0
b4,1,0.372538,0.795181,[172 103] ; [64 47],[168.13471503 106.86528497] ; [67.86528497 43.13471503],0
p5,1,0.379241,0.77316,[ 13 261] ; [  3 106],[ 11.4464752 262.5535248] ; [  4.5535248 104.4464752],0
r3,1,0.395574,0.721738,[255  18] ; [100  10],[253.04177546  19.95822454] ; [101.95822454   8.04177546],0
d4,1,0.461727,0.541705,[242  32] ; [95 16],[239.83896104  34.16103896] ; [97.16103896 13.83896104],0
n3,1,0.504243,0.445994,[50 21] ; [33 18],[48.30327869 22.69672131] ; [34.69672131 16.30327869],0
u4,1,0.509632,0.434823,[  5 270] ; [  1 110],[  4.2746114 270.7253886] ; [  1.7253886 109.2746114],0
v2,1,0.515622,0.422641,[144 117] ; [54 51],[141.19672131 119.80327869] ; [56.80327869 48.19672131],0
b2,1,0.577604,0.310125,[ 57 106] ; [16 36],[ 55.34418605 107.65581395] ; [17.65581395 34.34418605],0
