Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.002272,9.315751,[3 3] ; [114  12],[5.31818182 0.68181818] ; [111.68181818  14.31818182],0
a6,1,0.01648,5.750957,[1 5] ; [82 44],[3.77272727 2.22727273] ; [79.22727273 46.77272727],0
d5,1,0.038614,4.277778,[3 3] ; [105  21],[4.90909091 1.09090909] ; [103.09090909  22.90909091],0
n2,1,0.039344,4.245968,[1 2] ; [30  6],[2.38461538 0.61538462] ; [28.61538462  7.38461538],0
p10,1,0.040019,4.217098,[3 3] ; [104  21],[4.90076336 1.09923664] ; [102.09923664  22.90076336],0
d4,1,0.046871,3.950013,[3 3] ; [104  22],[4.86363636 1.13636364] ; [102.13636364  23.86363636],0
p1,1,0.064239,3.424421,[2 4] ; [ 12 114],[0.63636364 5.36363636] ; [ 13.36363636 112.63636364],0
p2,1,0.089638,2.880865,[3 3] ; [100  26],[4.68181818 1.31818182] ; [98.31818182 27.68181818],0
r1,1,0.089638,2.880865,[3 3] ; [100  26],[4.68181818 1.31818182] ; [98.31818182 27.68181818],0
n4,1,0.103884,2.644878,[2 4] ; [83 43],[3.86363636 2.13636364] ; [81.13636364 44.86363636],0
s2,1,0.123737,2.369375,[3 3] ; [96 28],[4.56923077 1.43076923] ; [94.43076923 29.56923077],0
b1,1,0.136782,2.213798,[4 2] ; [46 80],[2.27272727 3.72727273] ; [47.72727273 78.27272727],0
a4,1,0.147197,2.101058,[1 5] ; [59 67],[2.72727273 3.27272727] ; [57.27272727 68.72727273],0
p11,1,0.182241,1.779255,[3 3] ; [94 32],[4.40909091 1.59090909] ; [92.59090909 33.40909091],0
d3,1,0.200751,1.636905,[3 3] ; [93 33],[4.36363636 1.63636364] ; [91.63636364 34.36363636],0
n6,1,0.20783,1.586477,[4 2] ; [107  18],[5.08396947 0.91603053] ; [105.91603053  19.08396947],0
r3,1,0.20998,1.571566,[5 1] ; [118   6],[5.67692308 0.32307692] ; [117.32307692   6.67692308],0
s1,1,0.20998,1.571566,[1 5] ; [  6 118],[0.32307692 5.67692308] ; [  6.67692308 117.32307692],0
p9,1,0.21215,1.556696,[4 2] ; [106  18],[5.07692308 0.92307692] ; [104.92307692  19.07692308],0
a5,1,0.261012,1.263382,[3 3] ; [90 36],[4.22727273 1.77272727] ; [88.77272727 37.22727273],0
n5,1,0.261012,1.263382,[3 3] ; [90 36],[4.22727273 1.77272727] ; [88.77272727 37.22727273],0
r2,1,0.265098,1.241935,[5 1] ; [119   7],[5.63636364 0.36363636] ; [118.36363636   7.63636364],0
b4,1,0.272932,1.201951,[5 1] ; [77 49],[3.72727273 2.27272727] ; [78.27272727 47.72727273],0
a7,1,0.327736,0.957823,[3 3] ; [87 39],[4.09090909 1.90909091] ; [85.90909091 40.09090909],0
s7,1,0.331244,0.944028,[5 1] ; [78 44],[3.890625 2.109375] ; [79.109375 42.890625],0
p7,1,0.35839,0.843527,[3 3] ; [83 39],[4.03125 1.96875] ; [81.96875 40.03125],0
b3,1,0.407812,0.68517,[2 3] ; [15 49],[1.23188406 3.76811594] ; [15.76811594 48.23188406],0
b2,1,0.407812,0.68517,[2 3] ; [15 49],[1.23188406 3.76811594] ; [15.76811594 48.23188406],0
a3,1,0.502103,0.450488,[5 1] ; [89 37],[4.27272727 1.72727273] ; [89.72727273 36.27272727],0
p4,1,0.503925,0.446661,[3 3] ; [80 46],[3.77272727 2.22727273] ; [79.22727273 46.77272727],0
s3,1,0.506538,0.441213,[4 2] ; [97 27],[4.66153846 1.33846154] ; [96.33846154 27.66153846],0
b5,1,0.531002,0.392474,[3 3] ; [79 47],[3.72727273 2.27272727] ; [78.27272727 47.72727273],0
d1,1,0.531002,0.392474,[3 3] ; [79 47],[3.72727273 2.27272727] ; [78.27272727 47.72727273],0
v1,1,0.555237,0.348018,[2 4] ; [57 68],[2.70229008 3.29770992] ; [56.29770992 68.70229008],0
p8,1,0.572919,0.317822,[2 3] ; [65 58],[2.6171875 2.3828125] ; [64.3828125 58.6171875],0
p6,1,0.621658,0.243544,[2 4] ; [54 70],[2.58461538 3.41538462] ; [53.41538462 70.58461538],0
s5,1,0.71714,0.13125,[3 3] ; [69 51],[3.42857143 2.57142857] ; [68.57142857 51.42857143],0
n3,1,0.750798,0.100862,[2 1] ; [27  9],[2.23076923 0.76923077] ; [26.76923077  9.23076923],0
n1,1,0.837224,0.042208,[1 2] ; [10 26],[0.84615385 2.15384615] ; [10.15384615 25.84615385],0
p3,1,0.879008,0.023173,[3 3] ; [67 59],[3.18181818 2.81818182] ; [66.81818182 59.18181818],0
v2,1,0.889823,0.01919,[3 3] ; [57 64],[2.83464567 3.16535433] ; [57.16535433 63.83464567],0
d2,1,0.969695,0.001443,[3 3] ; [64 62],[3.04545455 2.95454545] ; [63.95454545 62.04545455],0
