Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,59.496847,[54 34] ; [ 39 188],[25.98095238 62.01904762] ; [ 67.01904762 159.98095238],1
s6,1,5.1e-05,16.403893,[60 33] ; [ 93 141],[43.51376147 49.48623853] ; [109.48623853 124.51376147],1
p6,1,0.000303,13.054077,[47 45] ; [ 70 165],[32.91743119 59.08256881] ; [ 84.08256881 150.91743119],1
s2,1,0.000637,11.663806,[23 70] ; [ 24 213],[13.24545455 79.75454545] ; [ 33.75454545 203.24545455],1
s5,1,0.000716,11.448183,[33 57] ; [ 44 190],[21.38888889 68.61111111] ; [ 55.61111111 178.38888889],1
d2,1,0.001036,10.761758,[52 41] ; [ 86 152],[38.7734139 54.2265861] ; [ 99.2265861 138.7734139],0
v3,1,0.001051,10.735733,[46 45] ; [ 72 160],[33.24458204 57.75541796] ; [ 84.75541796 147.24458204],0
u1,1,0.006021,7.543888,[21 72] ; [ 26 213],[13.16566265 79.83433735] ; [ 33.83433735 205.16566265],0
p3,1,0.007565,7.133764,[56 37] ; [104 133],[45.09090909 47.90909091] ; [114.90909091 122.09090909],0
b2,1,0.008759,6.871278,[33 31] ; [41 87],[24.66666667 39.33333333] ; [49.33333333 78.66666667],0
b3,1,0.008759,6.871278,[33 31] ; [41 87],[24.66666667 39.33333333] ; [49.33333333 78.66666667],0
p4,1,0.011145,6.442108,[65 28] ; [130 108],[54.78851964 38.21148036] ; [140.21148036  97.78851964],0
p7,1,0.012593,6.225383,[66 26] ; [134 102],[56.09756098 35.90243902] ; [143.90243902  92.09756098],0
a8,1,0.017334,5.662273,[16 66] ; [ 20 193],[10.00677966 71.99322034] ; [ 25.99322034 187.00677966],0
r1,1,0.028734,4.783507,[77 16] ; [170  69],[69.18975904 23.81024096] ; [177.81024096  61.18975904],0
n4,1,0.034134,4.487993,[76 17] ; [168  71],[68.34939759 24.65060241] ; [175.65060241  63.34939759],0
a6,1,0.038164,4.297693,[56 37] ; [172  67],[63.86746988 29.13253012] ; [164.13253012  74.86746988],0
