Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.0,27.090235,[ 7 28] ; [36 10],[18.58024691 16.41975309] ; [24.41975309 21.58024691],1
v3,1,0.001281,10.37037,[ 7 28] ; [25 20],[14. 21.] ; [18. 27.],0
r1,1,0.011806,6.339734,[20 15] ; [38  8],[25.0617284  9.9382716] ; [32.9382716 13.0617284],0
b4,1,0.02083,5.340936,[13 22] ; [29 17],[18.14814815 16.85185185] ; [23.85185185 22.14814815],0
s8,1,0.041902,4.139152,[ 7 28] ; [19 27],[11.2345679 23.7654321] ; [14.7654321 31.2345679],0
p11,1,0.044825,4.025229,[23 12] ; [39  7],[26.79012346  8.20987654] ; [35.20987654 10.79012346],0
s4,1,0.067749,3.336724,[ 7 28] ; [ 3 43],[ 4.32098765 30.67901235] ; [ 5.67901235 40.32098765],0
n4,1,0.139689,2.181377,[24 11] ; [38  8],[26.79012346  8.20987654] ; [35.20987654 10.79012346],0
a5,1,0.171219,1.872238,[20 15] ; [33 13],[22.90123457 12.09876543] ; [30.09876543 15.90123457],0
a3,1,0.246516,1.342944,[21 13] ; [34 12],[23.375 10.625] ; [31.625 14.375],0
s5,1,0.250773,1.318994,[ 4 29] ; [10 35],[ 5.92307692 27.07692308] ; [ 8.07692308 36.92307692],0
a8,1,0.254087,1.30069,[ 5 26] ; [ 3 37],[ 3.49295775 27.50704225] ; [ 4.50704225 35.49295775],0
p4,1,0.2669,1.232609,[21 14] ; [33 13],[23.33333333 11.66666667] ; [30.66666667 15.33333333],0
p3,1,0.294059,1.100945,[18 17] ; [29 17],[20.30864198 14.69135802] ; [26.69135802 19.30864198],0
n5,1,0.305091,1.051807,[23 12] ; [35 11],[25.0617284  9.9382716] ; [32.9382716 13.0617284],0
n2,1,0.329114,0.952381,[8 2] ; [6 4],[7. 3.] ; [7. 3.],0
p1,1,0.367743,0.811275,[ 3 32] ; [ 7 39],[ 4.32098765 30.67901235] ; [ 5.67901235 40.32098765],0
d5,1,0.374347,0.789185,[22 12] ; [34 12],[23.8 10.2] ; [32.2 13.8],0
u1,1,0.392304,0.73179,[ 5 30] ; [10 36],[ 6.48148148 28.51851852] ; [ 8.51851852 37.48148148],0
s2,1,0.393058,0.729462,[ 7 28] ; [13 33],[ 8.64197531 26.35802469] ; [11.35802469 34.64197531],0
r4,1,0.398149,0.713909,[28  7] ; [40  6],[29.38271605  5.61728395] ; [38.61728395  7.38271605],0
b1,1,0.401842,0.702808,[12 23] ; [20 26],[13.82716049 21.17283951] ; [18.17283951 27.82716049],0
p2,1,0.403274,0.698543,[33  2] ; [45  1],[33.7037037  1.2962963] ; [44.2962963  1.7037037],0
p10,1,0.45126,0.567486,[24 11] ; [35 11],[25.49382716  9.50617284] ; [33.50617284 12.49382716],0
u2,1,0.462325,0.54026,[9 5] ; [6 6],[8.07692308 5.92307692] ; [6.92307692 5.07692308],0
p8,1,0.491864,0.472446,[21 14] ; [31 15],[22.4691358 12.5308642] ; [29.5308642 16.4691358],0
p7,1,0.497457,0.460358,[26  8] ; [38  8],[27.2  6.8] ; [36.8  9.2],0
a7,1,0.498238,0.458686,[28  6] ; [35 11],[26.775  7.225] ; [36.225  9.775],0
a6,1,0.560915,0.338123,[23 12] ; [33 13],[24.19753086 10.80246914] ; [31.80246914 14.19753086],0
s7,1,0.598784,0.276834,[13 21] ; [19 24],[14.12987013 19.87012987] ; [17.87012987 25.12987013],0
r2,1,0.636736,0.223036,[32  2] ; [42  4],[31.45  2.55] ; [42.55  3.45],0
s3,1,0.640693,0.217836,[ 9 26] ; [14 32],[ 9.9382716 25.0617284] ; [13.0617284 32.9382716],0
u3,1,0.670896,0.180556,[7 7] ; [5 7],[6.46153846 7.53846154] ; [5.53846154 6.46153846],0
b3,1,0.72564,0.123153,[11  9] ; [18 12],[11.6  8.4] ; [17.4 12.6],0
b2,1,0.72564,0.123153,[11  9] ; [18 12],[11.6  8.4] ; [17.4 12.6],0
r3,1,0.731283,0.117937,[32  3] ; [41  5],[31.54320988  3.45679012] ; [41.45679012  4.54320988],0
a4,1,0.753356,0.098732,[14 21] ; [20 26],[14.69135802 20.30864198] ; [19.30864198 26.69135802],0
d4,1,0.757106,0.095656,[24 11] ; [33 13],[24.62962963 10.37037037] ; [32.37037037 13.62962963],0
n6,1,0.76463,0.089644,[28  7] ; [38  8],[28.51851852  6.48148148] ; [37.48148148  8.51851852],0
s1,1,0.840371,0.04057,[ 1 33] ; [ 1 44],[ 0.86075949 33.13924051] ; [ 1.13924051 43.86075949],0
a1,1,0.844385,0.038529,[ 1 34] ; [ 1 45],[ 0.86419753 34.13580247] ; [ 1.13580247 44.86419753],0
n1,1,0.844674,0.038384,[4 6] ; [4 5],[4.21052632 5.78947368] ; [3.78947368 5.21052632],0
a2,1,0.848994,0.036253,[ 7 28] ; [10 36],[ 7.34567901 27.65432099] ; [ 9.65432099 36.34567901],0
b5,1,0.855338,0.033237,[22 13] ; [28 18],[21.60493827 13.39506173] ; [28.39506173 17.60493827],0
d2,1,0.888442,0.019677,[15 20] ; [19 27],[14.69135802 20.30864198] ; [19.30864198 26.69135802],0
d3,1,0.893448,0.01794,[22 11] ; [30 16],[21.72151899 11.27848101] ; [30.27848101 15.72151899],0
d1,1,0.946976,0.004423,[18 17] ; [24 22],[18.14814815 16.85185185] ; [23.85185185 22.14814815],0
p9,1,0.961169,0.00237,[28  7] ; [37  9],[28.08641975  6.91358025] ; [36.91358025  9.08641975],0
n3,1,1.0,0.0,[8 2] ; [8 2],[8. 2.] ; [8. 2.],0
