Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,107.726557,[215 175] ; [ 50 253],[149.13419913 240.86580087] ; [115.86580087 187.13419913],1
a1,1,0.150222,2.069998,[ 17 386] ; [  7 303],[ 13.56521739 389.43478261] ; [ 10.43478261 299.56521739],0
p11,1,0.189894,1.71844,[322  81] ; [235  75],[314.82608696  88.17391304] ; [242.17391304  67.82608696],0
p6,1,0.207025,1.59211,[145 250] ; [ 99 209],[137.09815078 257.90184922] ; [106.90184922 201.09815078],0
u3,1,0.23506,1.409978,[57 44] ; [69 38],[61.18269231 39.81730769] ; [64.81730769 42.18269231],0
p2,1,0.269561,1.21898,[339  64] ; [251  59],[333.47826087  69.52173913] ; [256.52173913  53.47826087],0
a4,1,0.269943,1.217038,[189 213] ; [132 176],[181.74929577 220.25070423] ; [139.25070423 168.74929577],0
b4,1,0.283866,1.148488,[241 162] ; [173 137],[234. 169.] ; [180. 130.],0
r3,1,0.294512,1.098879,[397   5] ; [302   7],[395.21518987   6.78481013] ; [303.78481013   5.21518987],0
n3,1,0.320197,0.988143,[60 14] ; [58 20],[57.44736842 16.55263158] ; [60.55263158 17.44736842],0
u4,1,0.350871,0.870306,[  9 394] ; [  4 306],[  7.34782609 395.65217391] ; [  5.65217391 304.34782609],0
a8,1,0.372587,0.79502,[ 56 301] ; [ 38 250],[ 52.02790698 304.97209302] ; [ 41.97209302 246.02790698],0
s6,1,0.424969,0.636533,[265 129] ; [197 109],[260.04 133.96] ; [201.96 104.04],0
v4,1,0.442056,0.590939,[390  13] ; [302   7],[391.67977528  11.32022472] ; [300.32022472   8.67977528],0
s3,1,0.468112,0.52643,[223 173] ; [165 143],[218.25 177.75] ; [169.75 138.25],0
u2,1,0.469458,0.523251,[52 48] ; [61 46],[54.58937198 45.41062802] ; [58.41062802 48.58937198],0
p1,1,0.567698,0.32655,[ 22 380] ; [ 20 288],[ 23.78028169 378.21971831] ; [ 18.21971831 289.78028169],0
b5,1,0.582799,0.301732,[248 155] ; [197 113],[251.52173913 151.47826087] ; [193.47826087 116.52173913],0
r2,1,0.643882,0.2137,[395   6] ; [302   6],[394.21297602   6.78702398] ; [302.78702398   5.21297602],0
s5,1,0.726316,0.122521,[122 264] ; [ 92 211],[119.88969521 266.11030479] ; [ 94.11030479 208.88969521],0
b2,1,0.754484,0.097802,[ 87 153] ; [ 64 120],[ 85.47169811 154.52830189] ; [ 65.52830189 118.47169811],0
b3,1,0.754484,0.097802,[ 87 153] ; [ 64 120],[ 85.47169811 154.52830189] ; [ 65.52830189 118.47169811],0
n1,1,0.83376,0.04405,[26 45] ; [31 50],[26.625 44.375] ; [30.375 50.625],0
n2,1,0.910098,0.01275,[55 17] ; [62 20],[54.7012987 17.2987013] ; [62.2987013 19.7012987],0
