Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,1e-06,24.021296,[195 120] ; [55  3],[211.12600536 103.87399464] ; [38.87399464 19.12600536],1
p8,1,1e-06,23.473656,[167 143] ; [51  7],[183.64130435 126.35869565] ; [34.35869565 23.64130435],1
p1,1,4e-06,21.415548,[ 23 291] ; [16 42],[ 32.91935484 281.08064516] ; [ 6.08064516 51.91935484],1
p3,1,5.6e-05,16.236129,[172 144] ; [48 10],[185.88235294 130.11764706] ; [34.11764706 23.88235294],1
p12,1,5.8e-05,16.169367,[ 28 284] ; [16 42],[ 37.1027027 274.8972973] ; [ 6.8972973 51.1027027],1
p6,1,0.000434,12.37985,[135 178] ; [39 18],[147.19459459 165.80540541] ; [26.80540541 30.19459459],1
b5,1,0.000624,11.704323,[201 115] ; [23 35],[189.26203209 126.73796791] ; [34.73796791 23.26203209],1
s5,1,0.000976,10.871628,[128 174] ; [36 18],[139.12359551 162.87640449] ; [24.87640449 29.12359551],1
s7,1,0.001465,10.121953,[219  82] ; [51  4],[228.28651685  72.71348315] ; [41.71348315 13.28651685],0
a1,1,0.003247,8.663029,[ 13 303] ; [ 8 50],[ 17.74331551 298.25668449] ; [ 3.25668449 54.74331551],0
s1,1,0.004555,8.04818,[  8 302] ; [ 6 52],[ 11.79347826 298.20652174] ; [ 2.20652174 55.79347826],0
p7,1,0.006338,7.45163,[209  98] ; [49  8],[217.5989011  89.4010989] ; [40.4010989 16.5989011],0
v1,1,0.010483,6.550864,[182 125] ; [44 13],[190.60989011 116.39010989] ; [35.39010989 21.60989011],0
v3,1,0.011332,6.412538,[139 164] ; [36 20],[147.70194986 155.29805014] ; [27.29805014 28.70194986],0
n5,1,0.017106,5.685469,[244  70] ; [53  5],[250.69354839  63.30645161] ; [46.30645161 11.69354839],0
a2,1,0.050717,3.817584,[ 94 222] ; [10 48],[ 87.87165775 228.12834225] ; [16.12834225 41.87165775],0
u4,1,0.051578,3.789403,[ 10 306] ; [ 5 53],[ 12.67379679 303.32620321] ; [ 2.32620321 55.67379679],0
a6,1,0.059062,3.563523,[219  96] ; [33 25],[212.8150134 102.1849866] ; [39.1849866 18.8150134],0
n4,1,0.059396,3.554157,[255  59] ; [53  5],[259.97849462  54.02150538] ; [48.02150538  9.97849462],0
p2,1,0.066573,3.365548,[264  51] ; [54  4],[268.55227882  46.44772118] ; [49.44772118  8.55227882],0
n1,1,0.180843,1.790679,[26 37] ; [8 5],[28.18421053 34.81578947] ; [5.81578947 7.18421053],0
u1,1,0.202153,1.62675,[ 79 237] ; [10 48],[ 75.19786096 240.80213904] ; [13.80213904 44.19786096],0
d2,1,0.209581,1.57432,[186 130] ; [29 29],[181.65775401 134.34224599] ; [33.34224599 24.65775401],0
p9,1,0.226727,1.461278,[281  32] ; [55  3],[283.47169811  29.52830189] ; [52.52830189  5.47169811],0
n6,1,0.226735,1.461224,[275  39] ; [54  4],[277.70430108  36.29569892] ; [51.29569892  6.70430108],0
a3,1,0.271658,1.208357,[246  69] ; [49  9],[249.12868633  65.87131367] ; [45.87131367 12.12868633],0
u3,1,0.282149,1.156708,[51 19] ; [5 4],[49.62025316 20.37974684] ; [6.37974684 2.62025316],0
p10,1,0.338012,0.917958,[271  41] ; [53  5],[273.21081081  38.78918919] ; [50.78918919  7.21081081],0
s6,1,0.36906,0.806828,[265  47] ; [51  6],[267.18699187  44.81300813] ; [48.81300813  8.18699187],0
n3,1,0.38659,0.749639,[47 17] ; [8 5],[45.71428571 18.28571429] ; [9.28571429 3.71428571],0
p11,1,0.402887,0.699692,[252  64] ; [49  9],[254.32085561  61.67914439] ; [46.67914439 11.32085561],0
d5,1,0.429738,0.623531,[273  42] ; [48 10],[271.08579088  43.91420912] ; [49.91420912  8.08579088],0
