Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,88.454765,[ 5 49] ; [238  79],[35.36927224 18.63072776] ; [207.63072776 109.36927224],1
d4,1,0.0,76.367989,[24 30] ; [289  28],[45.55795148  8.44204852] ; [267.44204852  49.55795148],1
d3,1,0.0,28.369847,[23 31] ; [246  71],[39.15363881 14.84636119] ; [229.84636119  87.15363881],1
d2,1,1e-05,19.518133,[14 40] ; [185 132],[28.96495957 25.03504043] ; [170.03504043 146.96495957],1
a4,1,2.6e-05,17.67513,[12 42] ; [168 148],[26.27027027 27.72972973] ; [153.72972973 162.27027027],1
u1,1,5.1e-05,16.423174,[ 1 53] ; [ 86 231],[12.66307278 41.33692722] ; [ 74.33692722 242.66307278],1
a3,1,0.000223,13.628054,[29 25] ; [245  71],[39.98918919 14.01081081] ; [234.01081081  81.98918919],1
v1,1,0.001314,10.322372,[22 32] ; [195 110],[32.64066852 21.35933148] ; [184.35933148 120.64066852],0
a2,1,0.004005,8.281382,[ 6 48] ; [ 95 222],[14.70080863 39.29919137] ; [ 86.29919137 230.70080863],0
p1,1,0.005368,7.751154,[13 41] ; [ 33 281],[ 6.75 47.25] ; [ 39.25 274.75],0
v4,1,0.008151,6.999949,[48  6] ; [305  10],[51.65853659  2.34146341] ; [301.34146341  13.65853659],0
r1,1,0.012129,6.291923,[38 16] ; [266  49],[44.48780488  9.51219512] ; [259.51219512  55.48780488],0
n4,1,0.015046,5.911036,[39 15] ; [271  46],[45.1212938  8.8787062] ; [264.8787062  52.1212938],0
p12,1,0.018311,5.566161,[12 42] ; [ 34 282],[ 6.71351351 47.28648649] ; [ 39.28648649 276.71351351],0
r3,1,0.023303,5.145785,[49  5] ; [305   9],[51.94565217  2.05434783] ; [302.05434783  11.94565217],0
p2,1,0.040424,4.200019,[45  9] ; [290  25],[49.02439024  4.97560976] ; [285.97560976  29.02439024],0
a5,1,0.041335,4.162236,[37 17] ; [256  61],[42.64690027 11.35309973] ; [250.35309973  66.64690027],0
p10,1,0.04692,3.948269,[43 11] ; [281  34],[47.41463415  6.58536585] ; [276.58536585  38.41463415],0
s6,1,0.05341,3.731049,[34 19] ; [236  72],[39.6398892 13.3601108] ; [230.3601108  77.6398892],0
n5,1,0.055118,3.678513,[39 15] ; [262  53],[44.04878049  9.95121951] ; [256.95121951  58.04878049],0
p9,1,0.062712,3.464163,[45  9] ; [289  27],[48.74594595  5.25405405] ; [285.25405405  30.74594595],0
b4,1,0.066763,3.360855,[38 16] ; [181 136],[31.87601078 22.12398922] ; [187.12398922 129.87601078],0
n2,1,0.08192,3.026394,[3 4] ; [41 14],[4.96774194 2.03225806] ; [39.03225806 15.96774194],0
