Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,29.027822,[3 8] ; [91 10],[9.23214286 1.76785714] ; [84.76785714 16.23214286],1
s1,1,0.0,28.226325,[4 7] ; [ 1 97],[ 0.50458716 10.49541284] ; [ 4.49541284 93.50458716],1
v4,1,2.9e-05,17.487146,[6 5] ; [95  6],[9.91964286 1.08035714] ; [91.08035714  9.91964286],1
n6,1,0.000327,12.906745,[4 7] ; [84 17],[8.64285714 2.35714286] ; [79.35714286 21.64285714],1
p11,1,0.000411,12.47937,[2 9] ; [72 29],[7.26785714 3.73214286] ; [66.73214286 34.26785714],1
p1,1,0.000779,11.291124,[4 7] ; [ 6 95],[ 0.98214286 10.01785714] ; [ 9.01785714 91.98214286],1
v2,1,0.001116,10.625301,[3 8] ; [74 25],[7.7 3.3] ; [69.3 29.7],0
p2,1,0.001388,10.222142,[2 9] ; [68 33],[6.875 4.125] ; [63.125 37.875],0
d4,1,0.002153,9.414032,[5 6] ; [85 16],[8.83928571 2.16071429] ; [81.16071429 19.83928571],0
r1,1,0.006876,7.305092,[5 6] ; [82 19],[8.54464286 2.45535714] ; [78.45535714 22.54464286],0
p10,1,0.010285,6.584897,[4 7] ; [73 26],[7.7 3.3] ; [69.3 29.7],0
b1,1,0.011042,6.458566,[8 3] ; [34 67],[4.125 6.875] ; [37.875 63.125],0
n3,1,0.01887,5.513549,[1 3] ; [21  5],[2.93333333 1.06666667] ; [19.06666667  6.93333333],0
s6,1,0.026428,4.927805,[4 7] ; [69 30],[7.3 3.7] ; [65.7 33.3],0
d1,1,0.035023,4.444044,[3 8] ; [61 40],[6.28571429 4.71428571] ; [57.71428571 43.28571429],0
s3,1,0.046391,3.967347,[2 8] ; [52 46],[5. 5.] ; [49. 49.],0
r2,1,0.046678,3.956954,[9 2] ; [97  4],[10.41071429  0.58928571] ; [95.58928571  5.41071429],0
