Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.006888,7.301918,[27 10] ; [16 22],[21.21333333 15.78666667] ; [21.78666667 16.21333333],0
d3,1,0.035705,4.411156,[23 13] ; [15 23],[18.48648649 17.51351351] ; [19.51351351 18.48648649],0
a3,1,0.036398,4.378378,[23 14] ; [14 23],[18.5 18.5] ; [18.5 18.5],0
u2,1,0.040574,4.193729,[7 6] ; [ 5 19],[4.21621622 8.78378378] ; [ 7.78378378 16.21621622],0
p10,1,0.041097,4.172027,[17 19] ; [ 9 28],[12.82191781 23.17808219] ; [13.17808219 23.82191781],0
b5,1,0.073214,3.209459,[26 11] ; [19 19],[22.2 14.8] ; [22.8 15.2],0
p8,1,0.164847,1.929192,[ 5 31] ; [10 27],[ 7.39726027 28.60273973] ; [ 7.60273973 29.39726027],0
v3,1,0.167054,1.909185,[11 26] ; [ 6 31],[ 8.5 28.5] ; [ 8.5 28.5],0
v1,1,0.209171,1.577153,[14 23] ; [ 9 28],[11.5 25.5] ; [11.5 25.5],0
u3,1,0.253312,1.304945,[6 8] ; [ 6 18],[4.42105263 9.57894737] ; [ 7.57894737 16.42105263],0
a2,1,0.267541,1.229309,[ 6 31] ; [ 3 35],[ 4.44 32.56] ; [ 4.56 33.44],0
r3,1,0.273967,1.196774,[25 12] ; [21 17],[22.69333333 14.30666667] ; [23.30666667 14.69333333],0
d4,1,0.282097,1.15696,[24 13] ; [20 18],[21.70666667 15.29333333] ; [22.29333333 15.70666667],0
s1,1,0.291295,1.113625,[ 3 34] ; [ 1 37],[ 1.97333333 35.02666667] ; [ 2.02666667 35.97333333],0
a5,1,0.30042,1.072327,[20 17] ; [16 22],[17.76 19.24] ; [18.24 19.76],0
a4,1,0.320558,0.986667,[14 23] ; [10 27],[12. 25.] ; [12. 25.],0
p9,1,0.338783,0.915033,[20 15] ; [16 19],[18. 17.] ; [18. 17.],0
d1,1,0.414175,0.666785,[14 23] ; [11 27],[12.33333333 24.66666667] ; [12.66666667 25.33333333],0
a6,1,0.419727,0.651078,[20 17] ; [17 21],[18.25333333 18.74666667] ; [18.74666667 19.25333333],0
v2,1,0.439196,0.598383,[12 25] ; [ 9 28],[10.5 26.5] ; [10.5 26.5],0
s8,1,0.468623,0.525222,[ 6 31] ; [ 4 34],[ 4.93333333 32.06666667] ; [ 5.06666667 32.93333333],0
a1,1,0.478762,0.501681,[ 3 34] ; [ 5 33],[ 3.94666667 33.05333333] ; [ 4.05333333 33.94666667],0
r2,1,0.508412,0.437334,[27  8] ; [26 11],[25.76388889  9.23611111] ; [27.23611111  9.76388889],0
p3,1,0.510555,0.432929,[13 23] ; [11 27],[11.67567568 24.32432432] ; [12.32432432 25.67567568],0
