Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,59.58783,[137  21] ; [10 28],[118.5  39.5] ; [28.5  9.5],1
p9,1,7.5e-05,15.688904,[130  27] ; [20 18],[120.76923077  36.23076923] ; [29.23076923  8.76923077],1
p10,1,8.3e-05,15.499231,[129  27] ; [20 18],[119.81443299  36.18556701] ; [29.18556701  8.81443299],1
n4,1,9.1e-05,15.307779,[134  24] ; [22 17],[125.11675127  32.88324873] ; [30.88324873  8.11675127],1
s8,1,0.002973,8.823888,[86 71] ; [11 28],[77.69897959 79.30102041] ; [19.30102041 19.69897959],0
d5,1,0.00534,7.760622,[126  31] ; [23 16],[119.35204082  37.64795918] ; [29.64795918  9.35204082],0
p2,1,0.005734,7.63208,[125  31] ; [23 16],[118.4  37.6] ; [29.6  9.4],0
a5,1,0.008095,7.012314,[119  39] ; [21 18],[112.28426396  45.71573604] ; [27.71573604 11.28426396],0
p11,1,0.009564,6.714334,[131  27] ; [25 14],[125.11675127  32.88324873] ; [30.88324873  8.11675127],0
u2,1,0.010409,6.563593,[18 21] ; [12  2],[22.0754717 16.9245283] ; [7.9245283 6.0754717],0
s7,1,0.010579,6.534765,[89 65] ; [11 22],[82.35294118 71.64705882] ; [17.64705882 15.35294118],0
p7,1,0.013326,6.125337,[105  50] ; [17 20],[98.48958333 56.51041667] ; [23.51041667 13.48958333],0
v4,1,0.018003,5.595828,[150   8] ; [31  6],[146.65641026  11.34358974] ; [34.34358974  2.65641026],0
s6,1,0.020274,5.38817,[107  46] ; [19 19],[100.93193717  52.06806283] ; [25.06806283 12.93193717],0
r2,1,0.030763,4.666123,[149   6] ; [34  5],[146.21134021   8.78865979] ; [36.78865979  2.21134021],0
p3,1,0.057833,3.598454,[83 74] ; [14 25],[77.69897959 79.30102041] ; [19.30102041 19.69897959],0
a8,1,0.062541,3.468696,[ 21 130] ; [ 1 35],[ 17.76470588 133.23529412] ; [ 4.23529412 31.76470588],0
p4,1,0.077516,3.116228,[87 70] ; [15 23],[82.12307692 74.87692308] ; [19.87692308 18.12307692],0
p6,1,0.08086,3.047539,[59 98] ; [ 8 28],[ 54.50259067 102.49740933] ; [12.49740933 23.50259067],0
p8,1,0.085472,2.957657,[80 76] ; [14 25],[75.2 80.8] ; [18.8 20.2],0
s5,1,0.085479,2.95752,[66 86] ; [10 26],[61.44680851 90.55319149] ; [14.55319149 21.44680851],0
r4,1,0.093432,2.814219,[147  11] ; [33  6],[144.36548223  13.63451777] ; [35.63451777  3.36548223],0
s1,1,0.094907,2.789113,[  6 150] ; [ 4 34],[  8.04123711 147.95876289] ; [ 1.95876289 36.04123711],0
d1,1,0.115524,2.476974,[83 75] ; [15 24],[78.59898477 79.40101523] ; [19.40101523 19.59898477],0
b4,1,0.128339,2.312487,[84 74] ; [26 13],[88.22335025 69.77664975] ; [21.77664975 17.22335025],0
a6,1,0.142525,2.150482,[69 89] ; [12 27],[64.96446701 93.03553299] ; [16.03553299 22.96446701],0
v3,1,0.148228,2.090389,[69 85] ; [11 24],[65.18518519 88.81481481] ; [14.81481481 20.18518519],0
a2,1,0.155977,2.012805,[ 15 143] ; [ 1 38],[ 12.83248731 145.16751269] ; [ 3.16751269 35.83248731],0
a3,1,0.184626,1.759989,[118  40] ; [25 14],[114.69035533  43.30964467] ; [28.30964467 10.69035533],0
s2,1,0.196918,1.665085,[78 78] ; [15 24],[74.4 81.6] ; [18.6 20.4],0
b1,1,0.198657,1.652217,[71 87] ; [22 17],[74.58883249 83.41116751] ; [18.41116751 20.58883249],0
u3,1,0.214193,1.542857,[18 22] ; [9 5],[20. 20.] ; [7. 7.],0
d4,1,0.215656,1.533047,[126  31] ; [27 11],[123.18461538  33.81538462] ; [29.81538462  8.18461538],0
a4,1,0.233109,1.42179,[73 84] ; [14 25],[69.68877551 87.31122449] ; [17.31122449 21.68877551],0
b2,1,0.260914,1.2639,[52 53] ; [ 8 14],[49.60629921 55.39370079] ; [10.39370079 11.60629921],0
b3,1,0.260914,1.2639,[52 53] ; [ 8 14],[49.60629921 55.39370079] ; [10.39370079 11.60629921],0
d2,1,0.282387,1.155568,[80 78] ; [16 23],[76.99492386 81.00507614] ; [19.00507614 19.99492386],0
u1,1,0.303758,1.057621,[ 11 147] ; [ 1 38],[  9.62436548 148.37563452] ; [ 2.37563452 36.62436548],0
b5,1,0.392364,0.731605,[69 89] ; [20 19],[71.38071066 86.61928934] ; [17.61928934 21.38071066],0
s3,1,0.40084,0.705805,[89 68] ; [25 14],[91.31632653 65.68367347] ; [22.68367347 16.31632653],0
n2,1,0.441502,0.592375,[25 11] ; [12  3],[26.11764706  9.88235294] ; [10.88235294  4.11764706],0
v2,1,0.480384,0.497991,[78 75] ; [16 20],[76.0952381 76.9047619] ; [17.9047619 18.0952381],0
r3,1,0.487254,0.482585,[147  11] ; [35  4],[145.96954315  12.03045685] ; [36.03045685  2.96954315],0
p12,1,0.597542,0.278719,[ 12 143] ; [ 2 36],[ 11.24352332 143.75647668] ; [ 2.75647668 35.24352332],0
p1,1,0.647738,0.208764,[  9 148] ; [ 3 36],[  9.6122449 147.3877551] ; [ 2.3877551 36.6122449],0
s4,1,0.770608,0.085018,[ 29 128] ; [ 8 31],[ 29.6377551 127.3622449] ; [ 7.3622449 31.6377551],0
n3,1,0.822334,0.05042,[23 11] ; [9 5],[22.66666667 11.33333333] ; [9.33333333 4.66666667],0
v1,1,0.822565,0.050287,[86 68] ; [21 18],[85.37823834 68.62176166] ; [21.62176166 17.37823834],0
u4,1,0.84506,0.038191,[  5 153] ; [ 1 38],[  4.81218274 153.18781726] ; [ 1.18781726 37.81218274],0
n1,1,0.912255,0.012143,[15 21] ; [6 9],[14.82352941 21.17647059] ; [6.17647059 8.82352941],0
d3,1,0.939095,0.005838,[74 84] ; [18 21],[73.78680203 84.21319797] ; [18.21319797 20.78680203],0
a1,1,0.986804,0.000274,[  8 150] ; [ 2 37],[  8.02030457 149.97969543] ; [ 1.97969543 37.02030457],0
