Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,97.349801,[366   5] ; [17 11],[356.12280702  14.87719298] ; [26.87719298  1.12280702],1
r1,1,0.0,88.983275,[327  43] ; [ 7 24],[308.17955112  61.82044888] ; [25.82044888  5.17955112],1
v4,1,0.0,84.678701,[369   3] ; [20  9],[360.86783042  11.13216958] ; [28.13216958  0.86783042],1
p9,1,1e-05,19.426645,[331  34] ; [20 11],[323.52272727  41.47727273] ; [27.47727273  3.52272727],1
a7,1,1.1e-05,19.34876,[279  91] ; [12 19],[268.50374065 101.49625935] ; [22.49625935  8.50374065],1
n6,1,0.000471,12.227749,[327  41] ; [20 10],[320.84422111  47.15577889] ; [26.15577889  3.84422111],1
r3,1,0.000561,11.90056,[362   8] ; [26  4],[358.9  11.1] ; [29.1  0.9],1
p10,1,0.000912,10.997908,[319  49] ; [20 11],[312.66165414  55.33834586] ; [26.33834586  4.66165414],1
a2,1,0.001162,10.549547,[114 258] ; [ 1 30],[106.15384615 265.84615385] ; [ 8.84615385 22.15384615],0
a4,1,0.00779,7.081075,[188 183] ; [ 8 23],[180.88557214 190.11442786] ; [15.11442786 15.88557214],0
d1,1,0.013114,6.15365,[250 122] ; [14 17],[243.69230769 128.30769231] ; [20.30769231 10.69230769],0
v1,1,0.023222,5.151812,[215 146] ; [11 18],[209.19487179 151.80512821] ; [16.80512821 12.19487179],0
s3,1,0.027324,4.870243,[332  36] ; [24  7],[328.34085213  39.65914787] ; [27.65914787  3.34085213],0
d4,1,0.027825,4.838879,[324  44] ; [23  8],[320.04010025  47.95989975] ; [26.95989975  4.04010025],0
n3,1,0.040717,4.187739,[55 19] ; [6 7],[51.88505747 22.11494253] ; [9.11494253 3.88505747],0
b2,1,0.048958,3.876792,[ 90 138] ; [ 4 18],[ 85.728 142.272] ; [ 8.272 13.728],0
b3,1,0.048958,3.876792,[ 90 138] ; [ 4 18],[ 85.728 142.272] ; [ 8.272 13.728],0
v3,1,0.051575,3.789512,[156 200] ; [ 8 23],[150.8630491 205.1369509] ; [13.1369509 17.8630491],0
n4,1,0.052502,3.759704,[294  76] ; [20 11],[289.72568579  80.27431421] ; [24.27431421  6.72568579],0
p5,1,0.071208,3.254948,[ 55 313] ; [ 1 30],[ 51.64912281 316.35087719] ; [ 4.35087719 26.64912281],0
d2,1,0.085617,2.954907,[202 167] ; [12 19],[197.415 171.585] ; [16.585 14.415],0
d3,1,0.091255,2.8521,[267 102] ; [18 13],[262.9125 106.0875] ; [22.0875  8.9125],0
a5,1,0.097531,2.745456,[288  83] ; [20 11],[284.24875622  86.75124378] ; [23.75124378  7.24875622],0
s8,1,0.101337,2.684368,[245 125] ; [16 15],[240.82294264 129.17705736] ; [20.17705736 10.82294264],0
d5,1,0.109519,2.561146,[314  55] ; [23  8],[310.8825  58.1175] ; [26.1175  4.8825],0
s5,1,0.109824,2.556757,[191 167] ; [11 18],[186.8630491 171.1369509] ; [15.1369509 13.8630491],0
p8,1,0.115119,2.482504,[201 165] ; [12 18],[196.86363636 169.13636364] ; [16.13636364 13.86363636],0
n1,1,0.124003,2.366017,[34 40] ; [ 3 10],[31.47126437 42.52873563] ; [5.52873563 7.47126437],0
p12,1,0.141994,2.156211,[ 44 326] ; [ 1 30],[ 41.52119701 328.47880299] ; [ 3.47880299 27.52119701],0
p1,1,0.178283,1.81188,[ 40 328] ; [ 1 30],[ 37.81453634 330.18546366] ; [ 3.18546366 27.81453634],0
b4,1,0.219782,1.505795,[222 150] ; [15 16],[218.76923077 153.23076923] ; [18.23076923 12.76923077],0
n5,1,0.25476,1.297011,[292  78] ; [21  9],[289.525  80.475] ; [23.475  6.525],0
p4,1,0.256537,1.287348,[251 118] ; [18 13],[248.1525 120.8475] ; [20.8475 10.1525],0
a3,1,0.258534,1.276589,[284  86] ; [21 10],[281.42144638  88.57855362] ; [23.57855362  7.42144638],0
u2,1,0.282866,1.153266,[54 32] ; [4 5],[52.50526316 33.49473684] ; [5.49473684 3.50526316],0
p3,1,0.311511,1.024259,[202 168] ; [14 17],[199.30174564 170.69825436] ; [16.69825436 14.30174564],0
s4,1,0.326477,0.962822,[ 89 277] ; [10 21],[ 91.26952141 274.73047859] ; [ 7.73047859 23.26952141],0
b1,1,0.333117,0.936741,[147 225] ; [15 16],[149.53846154 222.46153846] ; [12.46153846 18.53846154],0
a6,1,0.336964,0.92195,[245 123] ; [18 13],[242.56641604 125.43358396] ; [20.43358396 10.56641604],0
b5,1,0.340469,0.908665,[232 140] ; [22  9],[234.46153846 137.53846154] ; [19.53846154 11.46153846],0
p11,1,0.391721,0.733594,[289  83] ; [22  9],[287.07692308  84.92307692] ; [23.92307692  7.07692308],0
a8,1,0.440364,0.595333,[ 50 289] ; [ 3 28],[ 48.55945946 290.44054054] ; [ 4.44054054 26.55945946],0
p6,1,0.5033,0.447972,[164 201] ; [12 19],[162.22222222 202.77777778] ; [13.77777778 17.22222222],0
a1,1,0.503885,0.446744,[ 23 349] ; [ 1 30],[ 22.15384615 349.84615385] ; [ 1.84615385 29.15384615],0
u3,1,0.528227,0.397801,[60 26] ; [6 4],[59.125 26.875] ; [6.875 3.125],0
v2,1,0.583063,0.301309,[206 148] ; [19 11],[207.421875 146.578125] ; [17.578125 12.421875],0
s1,1,0.592863,0.285896,[ 20 346] ; [ 1 30],[ 19.36020151 346.63979849] ; [ 1.63979849 29.36020151],0
p2,1,0.650774,0.204926,[310  60] ; [25  6],[309.10224439  60.89775561] ; [25.89775561  5.10224439],0
s7,1,0.675688,0.17502,[261  94] ; [21  9],[260.02597403  94.97402597] ; [21.97402597  8.02597403],0
p7,1,0.791142,0.070134,[238 118] ; [20 11],[237.33333333 118.66666667] ; [20.66666667 10.33333333],0
n2,1,0.817784,0.053082,[59 15] ; [10  3],[58.68965517 15.31034483] ; [10.31034483  2.68965517],0
