Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,126.193986,[192  53] ; [ 25 109],[140.27704485 104.72295515] ; [76.72295515 57.27704485],1
d5,1,0.0,105.889944,[239   5] ; [76 58],[203.33333333  40.66666667] ; [111.66666667  22.33333333],1
d3,1,0.0,103.61302,[219  26] ; [54 80],[176.47757256  68.52242744] ; [96.52242744 37.47757256],1
d4,1,0.0,91.260257,[239   5] ; [82 52],[207.20634921  36.79365079] ; [113.79365079  20.20634921],1
a4,1,0.0,55.954204,[160  84] ; [ 34 100],[125.22751323 118.77248677] ; [68.77248677 65.22751323],1
a2,1,0.0,48.581388,[102 143] ; [ 10 124],[ 72.40105541 172.59894459] ; [39.59894459 94.40105541],1
u1,1,0.0,44.478906,[ 92 153] ; [  8 126],[ 64.64379947 180.35620053] ; [35.35620053 98.64379947],1
a5,1,0.0,33.565698,[218  27] ; [86 48],[196.5171504  48.4828496] ; [107.4828496  26.5171504],1
a3,1,8.7e-05,15.402627,[216  27] ; [98 36],[202.39257294  40.60742706] ; [111.60742706  22.39257294],1
r2,1,0.000427,12.409886,[240   2] ; [123  10],[234.256   7.744] ; [128.744   4.256],1
a6,1,0.000826,11.182123,[173  71] ; [72 62],[158.14814815  85.85185185] ; [86.85185185 47.14814815],1
r1,1,0.001548,10.020381,[218  27] ; [102  31],[207.40740741  37.59259259] ; [112.59259259  20.40740741],0
n4,1,0.001752,9.792631,[223  22] ; [106  27],[213.24074074  31.75925926] ; [115.75925926  17.24074074],0
a7,1,0.004659,8.007189,[184  61] ; [82 52],[171.9525066  73.0474934] ; [94.0474934 39.9525066],0
s2,1,0.005537,7.694969,[189  55] ; [86 48],[177.51322751  66.48677249] ; [97.48677249 36.51322751],0
r4,1,0.012219,6.278832,[233  12] ; [118  16],[226.89973615  18.10026385] ; [124.10026385   9.89973615],0
p4,1,0.021279,5.303792,[179  65] ; [83 51],[169.12169312  74.87830688] ; [92.87830688 41.12169312],0
a1,1,0.028119,4.820747,[ 19 226] ; [  3 131],[ 14.22163588 230.77836412] ; [  7.77836412 126.22163588],0
v2,1,0.029772,4.722435,[154  87] ; [68 62],[144.21024259  96.78975741] ; [77.78975741 52.21024259],0
p3,1,0.034164,4.486467,[153  91] ; [69 65],[143.3015873 100.6984127] ; [78.6984127 55.3015873],0
s3,1,0.046652,3.957895,[189  54] ; [91 42],[180.95744681  62.04255319] ; [99.04255319 33.95744681],0
u4,1,0.050696,3.818284,[ 14 231] ; [  2 132],[ 10.34300792 234.65699208] ; [  5.65699208 128.34300792],0
p12,1,0.077219,3.122493,[ 31 213] ; [  9 123],[ 25.95744681 218.04255319] ; [ 14.04255319 117.95744681],0
