Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,61.68544,[275  69] ; [48 68],[241.54782609 102.45217391] ; [81.45217391 34.54782609],1
d3,1,0.0,59.602372,[266  77] ; [45 71],[232.40305011 110.59694989] ; [78.59694989 37.40305011],1
r4,1,6e-06,20.56066,[314  30] ; [87 29],[299.87826087  44.12173913] ; [101.12173913  14.87826087],1
a2,1,7e-06,20.226192,[ 88 256] ; [  7 109],[ 71.04347826 272.95652174] ; [23.95652174 92.04347826],1
d1,1,0.000153,14.32979,[206 138] ; [46 70],[188.45217391 155.54782609] ; [63.54782609 52.45217391],1
r3,1,0.000277,13.218904,[332  11] ; [102  14],[324.31808279  18.68191721] ; [109.68191721   6.31808279],1
r1,1,0.000477,12.204938,[281  62] ; [77 39],[267.52505447  75.47494553] ; [90.47494553 25.52505447],1
d5,1,0.000966,10.892148,[284  60] ; [79 37],[271.46086957  72.53913043] ; [91.53913043 24.46086957],1
u1,1,0.001361,10.258568,[ 59 285] ; [  6 110],[ 48.60869565 295.39130435] ; [16.39130435 99.60869565],0
v4,1,0.001902,9.641811,[333  11] ; [102  12],[326.72489083  17.27510917] ; [108.27510917   5.72489083],0
r2,1,0.002509,9.134358,[325  17] ; [97 15],[317.89427313  24.10572687] ; [104.10572687   7.89427313],0
d4,1,0.002632,9.046295,[285  59] ; [81 35],[273.70434783  70.29565217] ; [92.29565217 23.70434783],0
b5,1,0.011702,6.355488,[226 118] ; [61 55],[214.62608696 129.37391304] ; [72.37391304 43.62608696],0
s8,1,0.017787,5.616987,[123 220] ; [56 60],[133.76252723 209.23747277] ; [45.23747277 70.76252723],0
u3,1,0.01893,5.507954,[63 45] ; [12 22],[57.04225352 50.95774648] ; [17.95774648 16.04225352],0
s7,1,0.018976,5.503701,[130 199] ; [58 53],[140.57272727 188.42727273] ; [47.42727273 63.57272727],0
v2,1,0.050186,3.835231,[192 134] ; [53 57],[183.18807339 142.81192661] ; [61.81192661 48.18807339],0
n5,1,0.06524,3.39889,[257  85] ; [96 19],[264.17067834  77.82932166] ; [88.82932166 26.17067834],0
b1,1,0.078248,3.100929,[117 227] ; [50 66],[124.88695652 219.11304348] ; [42.11304348 73.88695652],0
b2,1,0.07995,3.065917,[ 62 131] ; [35 46],[ 68.32481752 124.67518248] ; [28.67518248 52.32481752],0
b3,1,0.07995,3.065917,[ 62 131] ; [35 46],[ 68.32481752 124.67518248] ; [28.67518248 52.32481752],0
a8,1,0.090855,2.859154,[ 49 263] ; [10 99],[ 43.72446556 268.27553444] ; [15.27553444 93.72446556],0
b4,1,0.100085,2.704193,[205 139] ; [59 57],[197.42608696 146.57391304] ; [66.57391304 49.42608696],0
n1,1,0.102648,2.663908,[16 47] ; [13 18],[19.43617021 43.56382979] ; [ 9.56382979 21.43617021],0
p5,1,0.12068,2.408473,[ 19 323] ; [ 11 102],[ 22.54945055 319.45054945] ; [  7.45054945 105.54945055],0
p2,1,0.137936,2.200834,[296  47] ; [91 22],[291.09868421  51.90131579] ; [95.90131579 17.09868421],0
s1,1,0.181884,1.782166,[  7 335] ; [  5 110],[  8.98030635 333.01969365] ; [  3.01969365 111.98030635],0
a5,1,0.195916,1.672558,[250  94] ; [77 39],[244.53913043  99.46086957] ; [82.46086957 33.53913043],0
u2,1,0.199101,1.648956,[68 41] ; [17 17],[64.79020979 44.20979021] ; [20.20979021 13.79020979],0
p3,1,0.236242,1.402882,[165 178] ; [48 67],[159.51746725 183.48253275] ; [53.48253275 61.51746725],0
p4,1,0.253876,1.301848,[205 139] ; [61 53],[199.79039301 144.20960699] ; [66.20960699 47.79039301],0
p6,1,0.257632,1.281435,[107 235] ; [29 84],[102.22417582 239.77582418] ; [33.77582418 79.22417582],0
n4,1,0.341546,0.904621,[261  83] ; [93 23],[264.73043478  79.26956522] ; [89.26956522 26.73043478],0
n6,1,0.356259,0.851037,[290  53] ; [93 22],[286.83187773  56.16812227] ; [96.16812227 18.83187773],0
p12,1,0.415592,0.662747,[ 22 321] ; [  5 110],[ 20.22052402 322.77947598] ; [  6.77947598 108.22052402],0
p11,1,0.421353,0.646537,[298  46] ; [97 19],[295.39130435  48.60869565] ; [99.60869565 16.39130435],0
p8,1,0.446312,0.580001,[179 160] ; [56 59],[175.47356828 163.52643172] ; [59.52643172 55.47356828],0
v3,1,0.449009,0.573152,[124 206] ; [47 66],[127.38148984 202.61851016] ; [43.61851016 69.38148984],0
v1,1,0.468693,0.525056,[167 164] ; [62 52],[170.33483146 160.66516854] ; [58.66516854 55.33483146],0
a4,1,0.476184,0.50759,[143 200] ; [44 72],[139.74074074 203.25925926] ; [47.25925926 68.74074074],0
n3,1,0.483592,0.490753,[45 18] ; [25  7],[46.42105263 16.57894737] ; [23.57894737  8.42105263],0
