Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,76.558331,[454  12] ; [73 27],[433.89045936  32.10954064] ; [93.10954064  6.89045936],1
r2,1,0.0,28.769319,[455   9] ; [82 13],[445.73881932  18.26118068] ; [91.26118068  3.73881932],1
a5,1,4e-06,21.244804,[368  98] ; [57 43],[349.91166078 116.08833922] ; [75.08833922 24.91166078],1
u1,1,1.5e-05,18.689682,[127 339] ; [ 7 93],[110.32508834 355.67491166] ; [23.67491166 76.32508834],1
a4,1,2.5e-05,17.793063,[228 236] ; [26 74],[208.96453901 255.03546099] ; [45.03546099 54.96453901],1
d1,1,3e-05,17.405432,[313 153] ; [45 55],[294.74911661 171.25088339] ; [63.25088339 36.74911661],1
d2,1,3.6e-05,17.05896,[250 215] ; [31 69],[231.26548673 233.73451327] ; [49.73451327 50.26548673],1
a2,1,4.9e-05,16.482843,[156 310] ; [13 87],[139.14134276 326.85865724] ; [29.85865724 70.14134276],1
v4,1,0.000241,13.482082,[455   9] ; [90  9],[449.1651865  14.8348135] ; [95.8348135  3.1651865],1
v2,1,0.000968,10.887727,[282 166] ; [44 54],[267.48717949 180.51282051] ; [58.51282051 39.48717949],1
a3,1,0.001777,9.766988,[345 118] ; [59 41],[332.24156306 130.75843694] ; [71.75843694 28.24156306],0
d3,1,0.003732,8.409646,[374  92] ; [67 33],[363.08480565 102.91519435] ; [77.91519435 22.08480565],0
s7,1,0.0046,8.030309,[231 211] ; [34 60],[218.5261194 223.4738806] ; [46.4738806 47.5261194],0
s8,1,0.005152,7.825257,[213 247] ; [31 69],[200.42857143 259.57142857] ; [43.57142857 56.42857143],0
s6,1,0.005844,7.597836,[328 128] ; [56 41],[316.6437613 139.3562387] ; [67.3562387 29.6437613],0
n4,1,0.005856,7.594086,[382  83] ; [70 30],[372.  93.] ; [80. 20.],0
p7,1,0.009647,6.69899,[298 154] ; [51 47],[286.81454545 165.18545455] ; [62.18545455 35.81454545],0
u3,1,0.012099,6.296356,[78 42] ; [17 23],[71.25 48.75] ; [23.75 16.25],0
p4,1,0.015904,5.813463,[304 158] ; [53 47],[293.47686833 168.52313167] ; [63.52313167 36.47686833],0
a6,1,0.016139,5.787679,[364 101] ; [67 33],[354.71681416 110.28318584] ; [76.28318584 23.71681416],0
n5,1,0.01628,5.772401,[370  94] ; [68 31],[360.98046181 103.01953819] ; [77.01953819 21.98046181],0
p2,1,0.029184,4.756726,[401  63] ; [77 22],[393.94671403  70.05328597] ; [84.05328597 14.94671403],0
s3,1,0.029674,4.7281,[263 191] ; [46 54],[253.22382671 200.77617329] ; [55.77617329 44.22382671],0
v1,1,0.05603,3.651176,[260 196] ; [45 52],[251.50090416 204.49909584] ; [53.49909584 43.50090416],0
p8,1,0.057167,3.617739,[258 199] ; [46 54],[249.42190305 207.57809695] ; [54.57809695 45.42190305],0
d4,1,0.057444,3.609675,[399  67] ; [78 22],[392.72438163  73.27561837] ; [84.27561837 15.72438163],0
