Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,63.129405,[ 33 158] ; [47 21],[ 58.996139 132.003861] ; [21.003861 46.996139],1
s2,1,0.0,49.122129,[ 40 158] ; [47 25],[ 63.8 134.2] ; [23.2 48.8],1
s6,1,0.0,47.665542,[ 68 131] ; [60 14],[ 93.3040293 105.6959707] ; [34.6959707 39.3040293],1
s3,1,0.0,35.467172,[ 58 140] ; [50 22],[ 79.2 118.8] ; [28.8 43.2],1
p3,1,2e-06,22.737727,[ 35 163] ; [34 40],[ 50.22794118 147.77205882] ; [18.77205882 55.22794118],1
p4,1,5.3e-05,16.320171,[ 58 142] ; [41 33],[ 72.26277372 127.73722628] ; [26.73722628 47.26277372],1
r1,1,0.000181,14.015723,[126  74] ; [64 10],[138.68613139  61.31386861] ; [51.31386861 22.68613139],1
d2,1,0.000219,13.659306,[ 74 125] ; [46 28],[ 87.47252747 111.52747253] ; [32.52747253 41.47252747],1
n6,1,0.000482,12.182737,[136  63] ; [66  8],[147.24542125  51.75457875] ; [54.75457875 19.24542125],1
p9,1,0.000894,11.035542,[124  71] ; [61 11],[135.11235955  59.88764045] ; [49.88764045 22.11235955],1
r4,1,0.001579,9.984355,[138  62] ; [65  9],[148.17518248  51.82481752] ; [54.82481752 19.17518248],0
p6,1,0.003386,8.586712,[ 17 181] ; [16 58],[ 24.02205882 173.97794118] ; [ 8.97794118 65.02205882],0
v3,1,0.00363,8.460369,[ 50 144] ; [30 37],[ 59.46360153 134.53639847] ; [20.53639847 46.46360153],0
p5,1,0.005441,7.726777,[  3 197] ; [ 6 66],[  6.61764706 193.38235294] ; [ 2.38235294 69.61764706],0
d1,1,0.006503,7.405405,[ 90 110] ; [47 27],[100. 100.] ; [37. 37.],0
a3,1,0.009285,6.76725,[116  82] ; [56 18],[125.20588235  72.79411765] ; [46.79411765 27.20588235],0
u3,1,0.009396,6.746032,[37 47] ; [14  4],[42. 42.] ; [9. 9.],0
p10,1,0.01352,6.099753,[113  85] ; [53 19],[121.73333333  76.26666667] ; [44.26666667 27.73333333],0
r3,1,0.016469,5.752065,[166  33] ; [70  4],[172.02930403  26.97069597] ; [63.97069597 10.02930403],0
u1,1,0.016772,5.720032,[ 21 179] ; [16 58],[ 27.00729927 172.99270073] ; [ 9.99270073 64.00729927],0
v4,1,0.019805,5.428986,[163  36] ; [69  5],[169.11355311  29.88644689] ; [62.88644689 11.11355311],0
n5,1,0.022907,5.175512,[127  73] ; [57 16],[134.7985348  65.2014652] ; [49.2014652 23.7985348],0
n4,1,0.033734,4.508158,[133  67] ; [59 15],[140.1459854  59.8540146] ; [51.8540146 22.1459854],0
p12,1,0.037521,4.326587,[  5 193] ; [ 6 68],[  8.00735294 189.99264706] ; [ 2.99264706 71.00735294],0
d5,1,0.038751,4.271748,[140  60] ; [61 13],[146.71532847  53.28467153] ; [54.28467153 19.71532847],0
a2,1,0.052838,3.749046,[ 31 169] ; [19 55],[ 36.49635036 163.50364964] ; [13.50364964 60.49635036],0
u4,1,0.068889,3.309293,[  3 197] ; [ 4 70],[  5.10948905 194.89051095] ; [ 1.89051095 72.10948905],0
v2,1,0.108003,2.583202,[ 80 112] ; [36 32],[ 85.66153846 106.33846154] ; [30.33846154 37.66153846],0
p2,1,0.120666,2.40865,[123  77] ; [53 21],[128.46715328  71.53284672] ; [47.53284672 26.46715328],0
a5,1,0.122603,2.383753,[126  74] ; [54 20],[131.38686131  68.61313869] ; [48.61313869 25.38686131],0
p8,1,0.125773,2.343913,[ 44 155] ; [23 51],[ 48.83882784 150.16117216] ; [18.16117216 55.83882784],0
r2,1,0.151813,2.053935,[169  29] ; [68  6],[172.52205882  25.47794118] ; [64.47794118  9.52205882],0
p11,1,0.208635,1.580875,[127  73] ; [53 21],[131.38686131  68.61313869] ; [48.61313869 25.38686131],0
a4,1,0.2581,1.278921,[ 76 122] ; [34 40],[ 80.07352941 117.92647059] ; [29.92647059 44.07352941],0
u2,1,0.265336,1.240699,[37 47] ; [10  7],[39.08910891 44.91089109] ; [7.91089109 9.08910891],0
d4,1,0.286848,1.134355,[144  56] ; [58 16],[147.44525547  52.55474453] ; [54.55474453 19.44525547],0
p1,1,0.308324,1.037841,[ 14 185] ; [ 8 66],[ 16.03663004 182.96336996] ; [ 5.96336996 68.03663004],0
b1,1,0.318039,0.996994,[ 78 122] ; [24 50],[ 74.45255474 125.54744526] ; [27.54744526 46.45255474],0
a1,1,0.409341,0.680713,[ 10 190] ; [ 2 72],[  8.75912409 191.24087591] ; [ 3.24087591 70.75912409],0
s1,1,0.496685,0.462012,[  9 190] ; [ 2 72],[  8.01831502 190.98168498] ; [ 2.98168498 71.01831502],0
n1,1,0.537339,0.380494,[28 49] ; [10 13],[29.26 47.74] ; [ 8.74 14.26],0
v1,1,0.574081,0.315902,[ 76 120] ; [29 39],[ 77.95454545 118.04545455] ; [27.04545455 40.95454545],0
a7,1,0.606731,0.264962,[134  66] ; [52 22],[135.76642336  64.23357664] ; [50.23357664 23.76642336],0
a6,1,0.607967,0.263147,[131  69] ; [46 28],[129.19708029  70.80291971] ; [47.80291971 26.19708029],0
