Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,64.999928,[95  2] ; [36 45],[71.38764045 25.61235955] ; [59.61235955 21.38764045],1
d4,1,0.0,61.384005,[94  2] ; [38 44],[71.19101124 24.80898876] ; [60.80898876 21.19101124],1
d3,1,0.0,47.940508,[83 14] ; [28 52],[60.83050847 36.16949153] ; [50.16949153 29.83050847],1
d2,1,0.0,41.692433,[67 30] ; [17 65],[45.51955307 51.48044693] ; [38.48044693 43.51955307],1
a5,1,8e-06,19.882069,[79 18] ; [41 41],[65.02793296 31.97206704] ; [54.97206704 27.02793296],1
n4,1,1.2e-05,19.170037,[83 14] ; [46 36],[69.90502793 27.09497207] ; [59.09497207 22.90502793],1
r1,1,0.000184,13.990852,[83 13] ; [51 31],[72.26966292 23.73033708] ; [61.73033708 20.26966292],1
a6,1,0.000463,12.260753,[76 21] ; [44 38],[65.02793296 31.97206704] ; [54.97206704 27.02793296],1
a2,1,0.000698,11.493797,[26 71] ; [ 6 76],[17.34078212 79.65921788] ; [14.65921788 67.34078212],1
a3,1,0.000749,11.364178,[77 19] ; [46 35],[66.71186441 29.28813559] ; [56.28813559 24.71186441],1
r4,1,0.00109,10.668845,[91  6] ; [63 19],[83.45251397 13.54748603] ; [70.54748603 11.45251397],0
p9,1,0.001136,10.590884,[83 13] ; [54 28],[73.88764045 22.11235955] ; [63.11235955 18.88764045],0
a4,1,0.003059,8.771676,[47 50] ; [22 60],[37.39106145 59.60893855] ; [31.60893855 50.39106145],0
p8,1,0.006641,7.367483,[66 29] ; [40 41],[57.21590909 37.78409091] ; [48.78409091 32.21590909],0
p10,1,0.007311,7.195032,[79 17] ; [53 29],[71.19101124 24.80898876] ; [60.80898876 21.19101124],0
r2,1,0.008756,6.871974,[91  4] ; [69 13],[85.87570621  9.12429379] ; [74.12429379  7.87570621],0
b1,1,0.009354,6.753929,[30 67] ; [41 41],[38.47486034 58.52513966] ; [32.52513966 49.47486034],0
r3,1,0.014059,6.030765,[93  4] ; [70 12],[88.32960894  8.67039106] ; [74.67039106  7.32960894],0
s4,1,0.019387,5.466296,[ 3 94] ; [10 72],[ 7.04469274 89.95530726] ; [ 5.95530726 76.04469274],0
u1,1,0.021968,5.248293,[15 82] ; [ 4 78],[10.29608939 86.70391061] ; [ 8.70391061 73.29608939],0
