Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,34.483066,[32 48] ; [128  36],[52.45901639 27.54098361] ; [107.54098361  56.45901639],1
r3,1,0.000188,13.949782,[67 13] ; [161   5],[74.14634146  5.85365854] ; [153.85365854  12.14634146],1
n6,1,0.000267,13.291001,[50 30] ; [137  27],[61.31147541 18.68852459] ; [125.68852459  38.31147541],1
s7,1,0.002061,9.494664,[23 57] ; [78 79],[34.092827 45.907173] ; [66.907173 90.092827],0
s4,1,0.002275,9.313476,[21 60] ; [ 18 148],[12.78947368 68.21052632] ; [ 26.21052632 139.78947368],0
a5,1,0.003349,8.607042,[36 45] ; [107  60],[46.70564516 34.29435484] ; [96.29435484 70.70564516],0
p3,1,0.009291,6.766084,[24 57] ; [78 88],[33.44939271 47.55060729] ; [68.55060729 97.44939271],0
a8,1,0.010848,6.49001,[ 5 69] ; [ 32 130],[11.60169492 62.39830508] ; [ 25.39830508 136.60169492],0
p2,1,0.011058,6.455941,[57 24] ; [139  26],[64.53658537 16.46341463] ; [131.46341463  33.53658537],0
p11,1,0.012229,6.2774,[52 29] ; [132  35],[60.09677419 20.90322581] ; [123.90322581  43.09677419],0
r4,1,0.012856,6.188795,[60 21] ; [145  22],[66.95564516 14.04435484] ; [138.04435484  28.95564516],0
d5,1,0.015389,5.87137,[43 38] ; [115  52],[51.60483871 29.39516129] ; [106.39516129  60.60483871],0
b3,1,0.016754,5.721958,[ 8 27] ; [45 53],[13.94736842 21.05263158] ; [39.05263158 58.94736842],0
b2,1,0.016754,5.721958,[ 8 27] ; [45 53],[13.94736842 21.05263158] ; [39.05263158 58.94736842],0
p10,1,0.023741,5.113436,[52 28] ; [128  35],[59.25925926 20.74074074] ; [120.74074074  42.25925926],0
s6,1,0.039006,4.26061,[42 37] ; [109  54],[49.29338843 29.70661157] ; [101.70661157  61.29338843],0
n1,1,0.040679,4.189328,[ 5 19] ; [16 18],[ 8.68965517 15.31034483] ; [12.31034483 21.68965517],0
a3,1,0.043291,4.084004,[42 38] ; [110  57],[49.23076923 30.76923077] ; [102.76923077  64.23076923],0
s8,1,0.044637,4.032284,[19 61] ; [ 61 106],[25.91093117 54.08906883] ; [ 54.08906883 112.91093117],0
p5,1,0.057425,3.610234,[ 4 77] ; [ 21 144],[ 8.23170732 72.76829268] ; [ 16.76829268 148.23170732],0
d3,1,0.064496,3.417818,[47 34] ; [76 91],[40.1733871 40.8266129] ; [82.8266129 84.1733871],0
p4,1,0.073721,3.198166,[31 49] ; [84 81],[37.55102041 42.44897959] ; [77.44897959 87.55102041],0
p6,1,0.097545,2.745235,[18 60] ; [ 55 109],[23.52892562 54.47107438] ; [ 49.47107438 114.52892562],0
s2,1,0.099404,2.715087,[31 50] ; [82 84],[37.05668016 43.94331984] ; [75.94331984 90.05668016],0
v2,1,0.105898,2.61439,[32 46] ; [84 77],[37.85774059 40.14225941] ; [78.14225941 82.85774059],0
n3,1,0.108778,2.571885,[13 11] ; [26  9],[15.86440678  8.13559322] ; [23.13559322 11.86440678],0
r2,1,0.188864,1.726456,[67 13] ; [147  17],[70.16393443  9.83606557] ; [143.83606557  20.16393443],0
r1,1,0.249965,1.323502,[55 26] ; [125  42],[58.79032258 22.20967742] ; [121.20967742  45.79032258],0
p9,1,0.290479,1.1174,[59 20] ; [133  32],[62.16393443 16.83606557] ; [129.83606557  35.16393443],0
v4,1,0.31399,1.013819,[70 10] ; [152  14],[72.19512195  7.80487805] ; [149.80487805  16.19512195],0
b1,1,0.317076,1.000969,[30 51] ; [73 94],[33.64112903 47.35887097] ; [69.35887097 97.64112903],0
v1,1,0.334255,0.932344,[35 44] ; [83 80],[38.52066116 40.47933884] ; [79.47933884 83.52066116],0
u2,1,0.358042,0.84475,[20 17] ; [35 20],[22.11956522 14.88043478] ; [32.88043478 22.11956522],0
b4,1,0.36174,0.831842,[51 30] ; [95 72],[47.68548387 33.31451613] ; [98.31451613 68.68548387],0
s3,1,0.368664,0.808162,[38 42] ; [89 77],[41.30081301 38.69918699] ; [85.69918699 80.30081301],0
a4,1,0.379329,0.772874,[19 62] ; [ 48 119],[21.88306452 59.11693548] ; [ 45.11693548 121.88306452],0
v3,1,0.477081,0.505529,[22 55] ; [ 55 111],[24.39917695 52.60082305] ; [ 52.60082305 113.39917695],0
p8,1,0.481908,0.494542,[34 46] ; [78 87],[36.57142857 43.42857143] ; [75.42857143 89.57142857],0
s5,1,0.501644,0.451457,[22 56] ; [ 52 108],[24.25210084 53.74789916] ; [ 49.74789916 110.25210084],0
p12,1,0.536344,0.382358,[ 3 78] ; [  9 154],[ 3.98360656 77.01639344] ; [  8.01639344 154.98360656],0
n2,1,0.561715,0.336744,[20  4] ; [27  8],[19.11864407  4.88135593] ; [27.88135593  7.11864407],0
a7,1,0.60925,0.261269,[52 29] ; [112  54],[53.78137652 27.21862348] ; [110.21862348  55.78137652],0
u1,1,0.613464,0.255162,[ 4 77] ; [  6 161],[ 3.26612903 77.73387097] ; [  6.73387097 160.26612903],0
u3,1,0.642125,0.215973,[20 17] ; [33 23],[21.08602151 15.91397849] ; [31.91397849 24.08602151],0
a1,1,0.669598,0.182073,[ 6 75] ; [ 10 157],[ 5.22580645 75.77419355] ; [ 10.77419355 156.22580645],0
a6,1,0.722811,0.125816,[48 33] ; [95 72],[46.70564516 34.29435484] ; [96.29435484 70.70564516],0
b5,1,0.850387,0.035579,[47 34] ; [99 68],[47.68548387 33.31451613] ; [98.31451613 68.68548387],0
p1,1,0.856744,0.032588,[ 4 77] ; [  9 155],[ 4.29795918 76.70204082] ; [  8.70204082 155.29795918],0
a2,1,0.881211,0.022331,[ 4 77] ; [  9 158],[ 4.24596774 76.75403226] ; [  8.75403226 158.24596774],0
p7,1,0.936143,0.006419,[45 31] ; [98 66],[45.28333333 30.71666667] ; [97.71666667 66.28333333],0
d2,1,0.949521,0.004008,[ 9 72] ; [ 18 148],[ 8.85425101 72.14574899] ; [ 18.14574899 147.85425101],0
s1,1,0.964632,0.001966,[ 3 77] ; [  6 159],[ 2.93877551 77.06122449] ; [  6.06122449 158.93877551],0
