Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000589,11.81078,[28 50] ; [23  9],[36.16363636 41.83636364] ; [14.83636364 17.16363636],1
p8,1,0.007732,7.094428,[28 49] ; [20 11],[34.22222222 42.77777778] ; [13.77777778 17.22222222],0
d5,1,0.011773,6.344739,[47 32] ; [27  5],[52.66666667 26.33333333] ; [21.33333333 10.66666667],0
p2,1,0.02606,4.952021,[59 20] ; [29  2],[63.2 15.8] ; [24.8  6.2],0
s7,1,0.026117,4.948245,[26 49] ; [17 12],[31.00961538 43.99038462] ; [11.99038462 17.00961538],0
p5,1,0.038496,4.28295,[ 8 70] ; [ 8 23],[11.44954128 66.55045872] ; [ 4.55045872 26.44954128],0
s4,1,0.043293,4.083927,[ 8 71] ; [ 8 24],[11.38738739 67.61261261] ; [ 4.61261261 27.38738739],0
a8,1,0.052759,3.751548,[ 5 67] ; [ 6 24],[ 7.76470588 64.23529412] ; [ 3.23529412 26.76470588],0
s6,1,0.068314,3.323077,[48 30] ; [24  6],[52. 26.] ; [20. 10.],0
n2,1,0.101707,2.678571,[9 6] ; [9 1],[10.8  4.2] ; [7.2 2.8],0
b1,1,0.10499,2.628054,[22 57] ; [14 18],[25.62162162 53.37837838] ; [10.37837838 21.62162162],0
s8,1,0.10499,2.628054,[22 57] ; [14 18],[25.62162162 53.37837838] ; [10.37837838 21.62162162],0
d4,1,0.108982,2.568927,[55 24] ; [27  5],[58.36036036 20.63963964] ; [23.63963964  8.36036036],0
n3,1,0.126156,2.339181,[13  2] ; [6 4],[11.4  3.6] ; [7.6 2.4],0
a7,1,0.13313,2.255627,[51 27] ; [16 16],[47.50909091 30.49090909] ; [19.49090909 12.50909091],0
r1,1,0.16345,1.942015,[51 28] ; [25  7],[54.09009009 24.90990991] ; [21.90990991 10.09009009],0
n6,1,0.182438,1.777649,[63 16] ; [21 10],[60.32727273 18.67272727] ; [23.67272727  7.32727273],0
p4,1,0.188312,1.730774,[40 39] ; [20 11],[43.09090909 35.90909091] ; [16.90909091 14.09090909],0
s3,1,0.190231,1.715831,[40 37] ; [21 11],[43.09174312 33.90825688] ; [17.90825688 14.09174312],0
d3,1,0.23002,1.440739,[42 37] ; [21 11],[44.83783784 34.16216216] ; [18.16216216 13.83783784],0
n1,1,0.249561,1.325758,[7 8] ; [7 3],[8.4 6.6] ; [5.6 4.4],0
v2,1,0.269292,1.220352,[49 27] ; [17 15],[46.44444444 29.55555556] ; [19.55555556 12.44444444],0
r3,1,0.283291,1.151234,[71  7] ; [31  1],[72.32727273  5.67272727] ; [29.67272727  2.32727273],0
b2,1,0.288408,1.127039,[16 33] ; [ 3 13],[14.32307692 34.67692308] ; [ 4.67692308 11.32307692],0
