Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.000197,13.859386,[11 20] ; [75 29],[19.74814815 11.25185185] ; [66.25185185 37.74814815],1
n4,1,0.002444,9.181841,[14 18] ; [75 28],[21.0962963 10.9037037] ; [67.9037037 35.0962963],0
p10,1,0.023274,5.147947,[13 17] ; [67 34],[18.32061069 11.67938931] ; [61.67938931 39.32061069],0
u1,1,0.034276,4.480904,[ 2 30] ; [24 80],[ 6.11764706 25.88235294] ; [19.88235294 84.11764706],0
s8,1,0.040477,4.197783,[10 22] ; [54 50],[15.05882353 16.94117647] ; [48.94117647 55.05882353],0
r4,1,0.042364,4.120593,[25  7] ; [95  9],[28.23529412  3.76470588] ; [91.76470588 12.23529412],0
n1,1,0.108707,2.572917,[ 4 12] ; [18 19],[6.64150943 9.35849057] ; [15.35849057 21.64150943],0
b5,1,0.143912,2.135621,[17 15] ; [70 34],[20.47058824 11.52941176] ; [66.52941176 37.47058824],0
a4,1,0.189395,1.722315,[11 21] ; [49 54],[14.22222222 17.77777778] ; [45.77777778 57.22222222],0
v4,1,0.20207,1.62735,[28  4] ; [98  6],[29.64705882  2.35294118] ; [96.35294118  7.64705882],0
d2,1,0.208045,1.584979,[13 18] ; [57 47],[16.07407407 14.92592593] ; [53.92592593 50.07407407],0
v2,1,0.210941,1.564959,[18 10] ; [52 50],[15.07692308 12.92307692] ; [54.92307692 47.07692308],0
n3,1,0.25591,1.290751,[13  3] ; [25 13],[11.25925926  4.74074074] ; [26.74074074 11.25925926],0
a6,1,0.293156,1.105071,[20 11] ; [56 48],[17.45185185 13.54814815] ; [58.54814815 45.45185185],0
s5,1,0.327577,0.958453,[10 18] ; [47 55],[12.27692308 15.72307692] ; [44.72307692 57.27692308],0
r1,1,0.327962,0.956929,[25  7] ; [88 15],[26.78518519  5.21481481] ; [86.21481481 16.78518519],0
s1,1,0.370079,0.803399,[ 1 30] ; [ 8 94],[ 2.09774436 28.90225564] ; [ 6.90225564 95.09774436],0
u2,1,0.383596,0.759144,[7 4] ; [16 17],[5.75 5.25] ; [17.25 15.75],0
b4,1,0.387713,0.746101,[16 16] ; [61 43],[18.11764706 13.88235294] ; [58.88235294 45.11764706],0
p9,1,0.388255,0.744399,[19 11] ; [73 29],[20.90909091  9.09090909] ; [71.09090909 30.90909091],0
p5,1,0.406724,0.688355,[ 2 29] ; [12 91],[ 3.23880597 27.76119403] ; [10.76119403 92.23880597],0
s7,1,0.436659,0.605046,[16 15] ; [56 38],[17.856 13.144] ; [54.144 39.856],0
a8,1,0.438962,0.598995,[ 5 26] ; [10 82],[ 3.7804878 27.2195122] ; [11.2195122 80.7804878],0
d3,1,0.467306,0.528339,[23  8] ; [70 34],[21.35555556  9.64444444] ; [71.64444444 32.35555556],0
u3,1,0.509106,0.435904,[8 3] ; [21 13],[7.08888889 3.91111111] ; [21.91111111 12.08888889],0
p1,1,0.541034,0.373626,[ 3 29] ; [14 90],[ 4. 28.] ; [13. 91.],0
b3,1,0.557161,0.344644,[ 4 14] ; [15 36],[ 4.95652174 13.04347826] ; [14.04347826 36.95652174],0
b2,1,0.557161,0.344644,[ 4 14] ; [15 36],[ 4.95652174 13.04347826] ; [14.04347826 36.95652174],0
r2,1,0.562551,0.335306,[30  2] ; [100   4],[30.58823529  1.41176471] ; [99.41176471  4.58823529],0
s2,1,0.615184,0.252694,[20 12] ; [70 34],[21.17647059 10.82352941] ; [68.82352941 35.17647059],0
a3,1,0.639696,0.21914,[20 12] ; [69 34],[21.0962963 10.9037037] ; [67.9037037 35.0962963],0
r3,1,0.68433,0.165293,[29  2] ; [94  9],[28.45522388  2.54477612] ; [94.54477612  8.45522388],0
p8,1,0.684695,0.164889,[11 19] ; [34 70],[10.07462687 19.92537313] ; [34.92537313 69.07462687],0
d5,1,0.695736,0.152945,[25  6] ; [87 17],[25.71851852  5.28148148] ; [86.28148148 17.71851852],0
a5,1,0.701272,0.147152,[21 11] ; [72 32],[21.88235294 10.11764706] ; [71.11764706 32.88235294],0
a7,1,0.723636,0.125035,[23  9] ; [78 26],[23.76470588  8.23529412] ; [77.23529412 26.76470588],0
s4,1,0.723636,0.125035,[ 9 23] ; [26 78],[ 8.23529412 23.76470588] ; [26.76470588 77.23529412],0
a2,1,0.733742,0.115704,[ 8 24] ; [23 81],[ 7.29411765 24.70588235] ; [23.70588235 80.29411765],0
p3,1,0.751411,0.100349,[15 17] ; [45 58],[14.22222222 17.77777778] ; [45.77777778 57.22222222],0
n2,1,0.767445,0.087449,[12  4] ; [27 11],[11.55555556  4.44444444] ; [27.44444444 10.55555556],0
p6,1,0.780789,0.077446,[ 9 21] ; [34 70],[ 9.62686567 20.37313433] ; [33.37313433 70.62686567],0
d1,1,0.792546,0.069172,[17 15] ; [58 46],[17.64705882 14.35294118] ; [57.35294118 46.64705882],0
d4,1,0.793579,0.068469,[25  6] ; [86 18],[25.48888889  5.51111111] ; [85.51111111 18.48888889],0
s3,1,0.795817,0.066959,[21 11] ; [65 38],[20.38518519 11.61481481] ; [65.61481481 37.38518519],0
b1,1,0.885929,0.02058,[18 14] ; [57 47],[17.64705882 14.35294118] ; [57.35294118 46.64705882],0
p7,1,0.894742,0.017505,[16 14] ; [53 49],[15.68181818 14.31818182] ; [53.31818182 48.68181818],0
p4,1,0.91799,0.010602,[18 14] ; [59 44],[18.25185185 13.74814815] ; [58.74814815 44.25185185],0
v3,1,0.928726,0.008001,[10 18] ; [37 64],[10.20155039 17.79844961] ; [36.79844961 64.20155039],0
v1,1,0.961737,0.002301,[16 16] ; [51 52],[15.88148148 16.11851852] ; [51.11851852 51.88148148],0
