Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,1e-06,25.237023,[166 100] ; [12 38],[149.83544304 116.16455696] ; [28.16455696 21.83544304],1
p11,1,7e-06,20.113413,[234  41] ; [29 21],[222.53846154  52.46153846] ; [40.46153846  9.53846154],1
p4,1,1.6e-05,18.629464,[195  78] ; [19 29],[182.  91.] ; [32. 16.],1
r4,1,1.6e-05,18.557489,[257  18] ; [37 13],[248.76923077  26.23076923] ; [45.23076923  4.76923077],1
v4,1,9e-05,15.332085,[265   8] ; [42  8],[259.47678019  13.52321981] ; [47.52321981  2.47678019],1
v1,1,0.000121,14.776952,[191  78] ; [21 28],[179.33333333  89.66666667] ; [32.66666667 16.33333333],1
p7,1,0.000144,14.454589,[190  78] ; [20 27],[178.66666667  89.33333333] ; [31.33333333 15.66666667],1
p3,1,0.000261,13.328475,[164 111] ; [15 33],[152.3993808 122.6006192] ; [26.6006192 21.3993808],1
p9,1,0.000963,10.898241,[244  27] ; [35 13],[237.01880878  33.98119122] ; [41.98119122  6.01880878],1
p10,1,0.008018,7.029389,[236  37] ; [35 14],[229.76086957  43.23913043] ; [41.23913043  7.76086957],0
n5,1,0.013366,6.120059,[213  59] ; [31 19],[206.11180124  65.88819876] ; [37.88819876 12.11180124],0
a6,1,0.016315,5.768648,[212  62] ; [30 19],[205.2879257  68.7120743] ; [36.7120743 12.2879257],0
r3,1,0.029432,4.742157,[267   6] ; [46  4],[264.54798762   8.45201238] ; [48.45201238  1.54798762],0
n2,1,0.045659,3.994132,[32  9] ; [10  9],[28.7 12.3] ; [13.3  5.7],0
r1,1,0.04813,3.905428,[237  36] ; [38 12],[232.43034056  40.56965944] ; [42.56965944  7.43034056],0
n3,1,0.061739,3.490037,[34  9] ; [10  8],[31.01639344 11.98360656] ; [12.98360656  5.01639344],0
n6,1,0.081934,3.026106,[241  31] ; [39 10],[237.25856698  34.74143302] ; [42.74143302  6.25856698],0
d3,1,0.092156,2.836304,[243  32] ; [39 10],[239.35185185  35.64814815] ; [42.64814815  6.35185185],0
v3,1,0.096375,2.764535,[161 104] ; [23 25],[155.7827476 109.2172524] ; [28.2172524 19.7827476],0
a5,1,0.099432,2.714627,[239  36] ; [39 11],[235.23076923  39.76923077] ; [42.76923077  7.23076923],0
n4,1,0.104292,2.638654,[229  45] ; [37 13],[224.95061728  49.04938272] ; [41.04938272  8.95061728],0
a1,1,0.173515,1.852308,[ 14 261] ; [ 5 45],[ 16.07692308 258.92307692] ; [ 2.92307692 47.07692308],0
a7,1,0.185475,1.753203,[220  54] ; [36 14],[216.49382716  57.50617284] ; [39.50617284 10.49382716],0
p5,1,0.192517,1.698254,[ 34 241] ; [ 3 47],[ 31.30769231 243.69230769] ; [ 5.69230769 44.30769231],0
a2,1,0.200132,1.641414,[103 172] ; [14 36],[ 99. 176.] ; [18. 32.],0
