Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,42.255809,[262  36] ; [20 22],[247.16470588  50.83529412] ; [34.83529412  7.16470588],1
n5,1,0.0,33.295978,[254  44] ; [20 22],[240.15294118  57.84705882] ; [33.84705882  8.15294118],1
a3,1,0.002185,9.387416,[245  53] ; [26 16],[237.52352941  60.47647059] ; [33.47647059  8.52352941],0
s7,1,0.00314,8.724399,[226  61] ; [23 17],[218.5412844  68.4587156] ; [30.4587156  9.5412844],0
a4,1,0.005845,7.59749,[146 153] ; [11 31],[137.6627566 161.3372434] ; [19.3372434 22.6627566],0
r4,1,0.009181,6.78722,[282  17] ; [35  7],[277.95601173  21.04398827] ; [39.04398827  2.95601173],0
r2,1,0.014647,5.958444,[284  11] ; [35  5],[280.91044776  14.08955224] ; [38.08955224  1.91044776],0
b1,1,0.020029,5.409363,[108 191] ; [23 19],[114.86510264 184.13489736] ; [16.13489736 25.86510264],0
p6,1,0.030349,4.689391,[151 144] ; [14 28],[144.43620178 150.56379822] ; [20.56379822 21.43620178],0
u2,1,0.037014,4.349788,[31 23] ; [13  2],[34.43478261 19.56521739] ; [9.56521739 5.43478261],0
a5,1,0.038255,4.293636,[241  58] ; [28 14],[235.86803519  63.13196481] ; [33.13196481  8.86803519],0
p12,1,0.058116,3.590359,[ 36 261] ; [ 1 41],[ 32.4159292 264.5840708] ; [ 4.5840708 37.4159292],0
u3,1,0.063321,3.448197,[34 20] ; [14  2],[37.02857143 16.97142857] ; [10.97142857  5.02857143],0
v3,1,0.069943,3.28436,[145 146] ; [13 25],[139.75075988 151.24924012] ; [18.24924012 19.75075988],0
d2,1,0.080119,3.062482,[171 128] ; [18 24],[165.72140762 133.27859238] ; [23.27859238 18.72140762],0
s2,1,0.08993,2.875629,[218  78] ; [25 16],[213.43620178  82.56379822] ; [29.56379822 11.43620178],0
v2,1,0.091306,2.851204,[182 108] ; [19 20],[177.17325228 112.82674772] ; [23.82674772 15.17325228],0
r1,1,0.103646,2.64852,[255  42] ; [32 10],[251.44247788  45.55752212] ; [35.55752212  6.44247788],0
a2,1,0.116938,2.457855,[ 84 215] ; [ 7 35],[ 79.79178886 219.20821114] ; [11.20821114 30.79178886],0
p3,1,0.118662,2.434894,[187 112] ; [21 21],[182.38123167 116.61876833] ; [25.61876833 16.38123167],0
s3,1,0.119671,2.421622,[226  70] ; [26 14],[222.  74.] ; [30. 10.],0
p9,1,0.131585,2.27371,[274  22] ; [36  6],[271.47928994  24.52071006] ; [38.52071006  3.47928994],0
b2,1,0.133912,2.246555,[ 91 104] ; [10 21],[ 87.1460177 107.8539823] ; [13.8539823 17.1460177],0
