Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.000179,14.040903,[50 29] ; [10 28],[40.51282051 38.48717949] ; [19.48717949 18.51282051],1
d3,1,0.003973,8.296113,[57 22] ; [17 21],[49.96581197 29.03418803] ; [24.03418803 13.96581197],0
p3,1,0.018404,5.557314,[35 44] ; [ 8 29],[29.28448276 49.71551724] ; [13.71551724 23.28448276],0
v3,1,0.024253,5.076425,[45 31] ; [14 24],[39.33333333 36.66666667] ; [19.66666667 18.33333333],0
r3,1,0.024523,5.057251,[76  2] ; [33  5],[73.29310345  4.70689655] ; [35.70689655  2.29310345],0
r4,1,0.03155,4.622771,[69 10] ; [27 11],[64.82051282 14.17948718] ; [31.17948718  6.82051282],0
d4,1,0.036202,4.38757,[64 15] ; [24 14],[59.41880342 19.58119658] ; [28.58119658  9.41880342],0
n6,1,0.046555,3.961402,[67 11] ; [26 11],[63.07826087 14.92173913] ; [29.92173913  7.07826087],0
b1,1,0.049563,3.856182,[21 58] ; [17 21],[25.65811966 53.34188034] ; [12.34188034 25.65811966],0
r2,1,0.066506,3.367215,[72  6] ; [29  7],[69.10526316  8.89473684] ; [31.89473684  4.10526316],0
r1,1,0.090849,2.859271,[58 21] ; [22 16],[54.01709402 24.98290598] ; [25.98290598 12.01709402],0
p11,1,0.091336,2.850671,[65 14] ; [26 12],[61.44444444 17.55555556] ; [29.55555556  8.44444444],0
s6,1,0.102738,2.662511,[52 25] ; [18 17],[48.125 28.875] ; [21.875 13.125],0
v1,1,0.103976,2.643478,[42 34] ; [27 11],[46. 30.] ; [23. 15.],0
d1,1,0.111272,2.536068,[35 44] ; [11 27],[31.05982906 47.94017094] ; [14.94017094 23.05982906],0
v4,1,0.112826,2.514182,[75  4] ; [32  5],[72.87068966  6.12931034] ; [34.12931034  2.87068966],0
d2,1,0.189706,1.7199,[18 61] ; [13 25],[20.93162393 58.06837607] ; [10.06837607 27.93162393],0
a8,1,0.209041,1.578058,[10 64] ; [ 2 34],[ 8.07272727 65.92727273] ; [ 3.92727273 32.07272727],0
b4,1,0.2162,1.529414,[51 28] ; [20 18],[47.94017094 31.05982906] ; [23.05982906 14.94017094],0
p4,1,0.23429,1.414625,[34 44] ; [20 16],[36.94736842 41.05263158] ; [17.05263158 18.94736842],0
s2,1,0.237678,1.394316,[30 48] ; [19 19],[32.94827586 45.05172414] ; [16.05172414 21.94827586],0
n1,1,0.245876,1.346583,[ 5 14] ; [6 7],[ 6.53125 12.46875] ; [4.46875 8.53125],0
d5,1,0.248285,1.332926,[60 19] ; [25 13],[57.39316239 21.60683761] ; [27.60683761 10.39316239],0
n4,1,0.302084,1.064972,[50 28] ; [28 10],[52.44827586 25.55172414] ; [25.55172414 12.44827586],0
n3,1,0.314069,1.013488,[16  3] ; [9 4],[14.84375  4.15625] ; [10.15625  2.84375],0
p9,1,0.330766,0.945897,[60 17] ; [25 11],[57.92035398 19.07964602] ; [27.07964602  8.92035398],0
n2,1,0.352724,0.863635,[11  7] ; [10  3],[12.19354839  5.80645161] ; [8.80645161 4.19354839],0
b3,1,0.405288,0.69258,[13 30] ; [ 5 19],[11.55223881 31.44776119] ; [ 6.44776119 17.55223881],0
