Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n2,1,0.03489,4.450549,[20  6] ; [1 3],[18.2  7.8] ; [2.8 1.2],0
n5,1,0.086454,2.93919,[73 26] ; [6 6],[70.45945946 28.54054054] ; [8.54054054 3.45945946],0
p2,1,0.10392,2.644322,[65 34] ; [5 7],[62.43243243 36.56756757] ; [7.56756757 4.43243243],0
s2,1,0.119259,2.427023,[47 51] ; [8 3],[49.44954128 48.55045872] ; [5.55045872 5.44954128],0
a3,1,0.137391,2.206944,[71 28] ; [11  1],[73.13513514 25.86486486] ; [8.86486486 3.13513514],0
a8,1,0.155237,2.020025,[ 7 82] ; [2 7],[ 8.17346939 80.82653061] ; [0.82653061 8.17346939],0
b3,1,0.186894,1.741936,[25 31] ; [1 5],[23.48387097 32.51612903] ; [2.51612903 3.48387097],0
b2,1,0.186894,1.741936,[25 31] ; [1 5],[23.48387097 32.51612903] ; [2.51612903 3.48387097],0
d3,1,0.194683,1.681818,[64 35] ; [10  2],[66. 33.] ; [8. 4.],0
p11,1,0.194683,1.681818,[68 31] ; [6 6],[66. 33.] ; [8. 4.],0
n3,1,0.280038,1.166905,[19  6] ; [2 2],[18.10344828  6.89655172] ; [2.89655172 1.10344828],0
n4,1,0.296694,1.088993,[79 20] ; [8 4],[77.59459459 21.40540541] ; [9.40540541 2.59459459],0
s3,1,0.356389,0.850577,[47 49] ; [7 4],[48.44859813 47.55140187] ; [5.55140187 5.44859813],0
p8,1,0.392155,0.732248,[28 71] ; [ 2 10],[26.75675676 72.24324324] ; [3.24324324 8.75675676],0
p9,1,0.404539,0.694792,[73 24] ; [7 4],[71.85185185 25.14814815] ; [8.14814815 2.85185185],0
a6,1,0.423651,0.640166,[69 30] ; [7 5],[67.78378378 31.21621622] ; [8.21621622 3.78378378],0
u1,1,0.442686,0.58931,[16 83] ; [3 9],[16.94594595 82.05405405] ; [2.05405405 9.94594595],0
a4,1,0.463113,0.53836,[44 55] ; [4 8],[42.81081081 56.18918919] ; [5.18918919 6.81081081],0
p6,1,0.469663,0.522768,[16 82] ; [ 1 11],[15.14545455 82.85454545] ; [ 1.85454545 10.14545455],0
p4,1,0.485841,0.485725,[43 55] ; [4 8],[41.87272727 56.12727273] ; [5.12727273 6.87272727],0
a2,1,0.512671,0.428612,[25 74] ; [ 2 10],[24.08108108 74.91891892] ; [2.91891892 9.08108108],0
s1,1,0.517228,0.419417,[ 4 92] ; [ 1 11],[ 4.44444444 91.55555556] ; [ 0.55555556 11.44444444],0
n1,1,0.527458,0.399287,[10 14] ; [1 3],[ 9.42857143 14.57142857] ; [1.57142857 2.42857143],0
s6,1,0.59286,0.2859,[64 35] ; [8 3],[64.8 34.2] ; [7.2 3.8],0
d5,1,0.607115,0.264397,[76 23] ; [10  2],[76.7027027 22.2972973] ; [9.2972973 2.7027027],0
v1,1,0.630984,0.230729,[55 41] ; [6 6],[54.22222222 41.77777778] ; [6.77777778 5.22222222],0
a5,1,0.658535,0.195308,[72 27] ; [8 4],[71.35135135 27.64864865] ; [8.64864865 3.35135135],0
n6,1,0.65885,0.194923,[77 22] ; [10  2],[77.59459459 21.40540541] ; [9.40540541 2.59459459],0
d2,1,0.706192,0.14211,[51 46] ; [7 5],[51.6146789 45.3853211] ; [6.3853211 5.6146789],0
b5,1,0.71925,0.129213,[63 36] ; [7 5],[62.43243243 36.56756757] ; [7.56756757 4.43243243],0
p3,1,0.756521,0.096132,[29 70] ; [3 9],[28.54054054 70.45945946] ; [3.45945946 8.54054054],0
d4,1,0.759727,0.093537,[78 20] ; [10  2],[78.4 19.6] ; [9.6 2.4],0
b1,1,0.78418,0.075008,[37 62] ; [4 8],[36.56756757 62.43243243] ; [4.43243243 7.56756757],0
v2,1,0.806907,0.05974,[68 29] ; [8 4],[67.63302752 29.36697248] ; [8.36697248 3.63302752],0
p10,1,0.806907,0.05974,[68 29] ; [8 4],[67.63302752 29.36697248] ; [8.36697248 3.63302752],0
r1,1,0.827784,0.047326,[77 22] ; [9 3],[76.7027027 22.2972973] ; [9.2972973 2.7027027],0
b4,1,0.829716,0.046253,[69 30] ; [8 4],[68.67567568 30.32432432] ; [8.32432432 3.67567568],0
r3,1,0.838437,0.041572,[88 10] ; [11  1],[88.2  9.8] ; [10.8  1.2],0
v4,1,0.846534,0.037459,[89 10] ; [11  1],[89.18918919  9.81081081] ; [10.81081081  1.18918919],0
s5,1,0.869433,0.02702,[24 72] ; [3 8],[24.22429907 71.77570093] ; [2.77570093 8.22429907],0
s8,1,0.884108,0.021247,[43 55] ; [5 7],[42.76363636 55.23636364] ; [5.23636364 6.76363636],0
s7,1,0.900608,0.015598,[40 52] ; [5 6],[40.19417476 51.80582524] ; [4.80582524 6.19417476],0
d1,1,0.907074,0.013626,[56 43] ; [7 5],[56.18918919 42.81081081] ; [6.81081081 5.18918919],0
r4,1,0.965011,0.001924,[82 17] ; [10  2],[82.05405405 16.94594595] ; [9.94594595 2.05405405],0
a7,1,0.969079,0.001503,[74 24] ; [9 3],[73.94545455 24.05454545] ; [9.05454545 2.94545455],0
