Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,45.800989,[104 141] ; [104  28],[135.17241379 109.82758621] ; [72.82758621 59.17241379],1
v1,1,5.3e-05,16.355311,[106 141] ; [86 47],[124.8 122.2] ; [67.2 65.8],1
s8,1,0.000227,13.590988,[ 50 198] ; [50 83],[ 65.09186352 182.90813648] ; [34.90813648 98.09186352],1
s7,1,0.000351,12.775928,[ 54 186] ; [49 72],[ 68.47645429 171.52354571] ; [34.52354571 86.47645429],1
n4,1,0.000493,12.142962,[165  84] ; [112  23],[179.6171875  69.3828125] ; [97.3828125 37.6171875],1
p5,1,0.001134,10.595329,[ 14 235] ; [ 21 113],[ 22.75456919 226.24543081] ; [ 12.24543081 121.75456919],0
p10,1,0.001978,9.570034,[176  71] ; [112  19],[188.19047619  58.80952381] ; [99.80952381 31.19047619],0
p3,1,0.003805,8.374464,[100 149] ; [74 59],[113.41884817 135.58115183] ; [60.58115183 72.41884817],0
v4,1,0.016355,5.764284,[228  21] ; [132   3],[233.4375  15.5625] ; [126.5625   8.4375],0
n5,1,0.018805,5.519539,[159  87] ; [103  32],[169.16535433  76.83464567] ; [92.83464567 42.16535433],0
d4,1,0.025264,5.005669,[190  59] ; [116  19],[198.421875  50.578125] ; [107.578125  27.421875],0
r2,1,0.026203,4.942551,[219  28] ; [127   6],[224.9  22.1] ; [121.1  11.9],0
r4,1,0.026429,4.927753,[216  33] ; [127   8],[222.4140625  26.5859375] ; [120.5859375  14.4140625],0
p7,1,0.035384,4.426571,[134 113] ; [87 46],[143.65 103.35] ; [77.35 55.65],0
r1,1,0.035596,4.416355,[178  70] ; [110  25],[186.48563969  61.51436031] ; [101.51436031  33.48563969],0
p1,1,0.061049,3.508651,[ 13 235] ; [ 14 121],[ 17.48302872 230.51697128] ; [  9.51697128 125.48302872],0
p12,1,0.064803,3.409982,[  7 241] ; [  9 123],[ 10.44210526 237.55789474] ; [  5.55789474 126.44210526],0
a3,1,0.065083,3.402867,[155  94] ; [96 38],[163.18276762  85.81723238] ; [87.81723238 46.18276762],0
d2,1,0.069365,3.297987,[101 147] ; [68 67],[109.4308094 138.5691906] ; [59.5691906 75.4308094],0
a1,1,0.071047,3.258669,[  7 242] ; [  9 126],[ 10.375 238.625] ; [  5.625 129.375],0
d1,1,0.076116,3.145935,[124 125] ; [80 55],[132.28125 116.71875] ; [71.71875 63.28125],0
p6,1,0.104035,2.642571,[ 76 170] ; [51 79],[ 83.09042553 162.90957447] ; [43.90957447 86.09042553],0
n6,1,0.111011,2.539768,[201  47] ; [118  17],[206.55874674  41.44125326] ; [112.44125326  22.55874674],0
p9,1,0.150725,2.064898,[192  54] ; [112  21],[197.31926121  48.68073879] ; [106.68073879  26.31926121],0
s2,1,0.174589,1.843093,[ 33 213] ; [ 25 109],[ 37.54736842 208.45263158] ; [ 20.45263158 113.54736842],0
p4,1,0.199195,1.648267,[130 119] ; [78 54],[135.93700787 113.06299213] ; [72.06299213 59.93700787],0
s4,1,0.199266,1.647747,[ 29 217] ; [ 10 122],[ 25.38095238 220.61904762] ; [ 13.61904762 118.38095238],0
u2,1,0.206974,1.592465,[45 48] ; [23 15],[48.27480916 44.72519084] ; [19.72519084 18.27480916],0
u1,1,0.233756,1.417862,[ 33 216] ; [ 24 111],[ 36.9609375 212.0390625] ; [ 20.0390625 114.9609375],0
a8,1,0.287649,1.130594,[ 25 204] ; [17 97],[ 28.04081633 200.95918367] ; [ 13.95918367 100.04081633],0
a4,1,0.355388,0.854124,[103 146] ; [62 72],[107.27154047 141.72845953] ; [57.72845953 76.27154047],0
a7,1,0.425254,0.635749,[178  70] ; [102  33],[181.30548303  66.69451697] ; [98.69451697 36.30548303],0
a2,1,0.449269,0.572496,[ 49 200] ; [ 31 104],[ 51.875 197.125] ; [ 28.125 106.875],0
d3,1,0.457398,0.552254,[159  88] ; [92 43],[162.29581152  84.70418848] ; [88.70418848 46.29581152],0
b2,1,0.460736,0.544105,[46 88] ; [36 56],[48.61946903 85.38053097] ; [33.38053097 58.61946903],0
