Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,157.14404,[430  47] ; [67 90],[373.92586751 103.07413249] ; [123.07413249  33.92586751],1
n6,1,0.0,80.231523,[440  35] ; [99 57],[405.74484945  69.25515055] ; [133.25515055  22.74484945],1
p10,1,0.0,31.122558,[424  50] ; [110  45],[402.41017488  71.58982512] ; [131.58982512  23.41017488],1
p4,1,0.0,28.770025,[338 138] ; [74 82],[310.30379747 165.69620253] ; [101.69620253  54.30379747],1
v1,1,1e-06,23.43708,[293 171] ; [62 90],[267.4025974 196.5974026] ; [87.5974026 64.4025974],1
s7,1,1.9e-05,18.32354,[256 200] ; [54 96],[233.26732673 222.73267327] ; [76.73267327 73.26732673],1
p8,1,4.6e-05,16.594973,[296 173] ; [69 86],[274.3349359 194.6650641] ; [90.6650641 64.3349359],1
p9,1,0.000106,15.034554,[430  40] ; [125  31],[416.69329073  53.30670927] ; [138.30670927  17.69329073],1
s6,1,0.000125,14.722333,[344 121] ; [90 66],[324.97584541 140.02415459] ; [109.02415459  46.97584541],1
v3,1,0.00013,14.635724,[209 253] ; [ 41 108],[189.03436989 272.96563011] ; [60.96563011 88.03436989],1
s2,1,0.000361,12.724465,[274 195] ; [66 91],[254.7284345 214.2715655] ; [85.2715655 71.7284345],1
r4,1,0.00046,12.271891,[447  30] ; [133  24],[436.37223975  40.62776025] ; [143.62776025  13.37223975],1
p6,1,0.00114,10.584684,[208 264] ; [ 44 107],[190.92134831 281.07865169] ; [61.07865169 89.92134831],0
s8,1,0.001209,10.475847,[236 237] ; [ 55 102],[218.48095238 254.51904762] ; [72.51904762 84.48095238],0
p11,1,0.001243,10.424895,[404  73] ; [115  42],[390.47791798  86.52208202] ; [128.52208202  28.47791798],0
a5,1,0.004996,7.880868,[380  97] ; [108  49],[367.15457413 109.84542587] ; [120.84542587  36.15457413],0
a2,1,0.005277,7.782103,[139 338] ; [ 28 129],[125.64511041 351.35488959] ; [ 41.35488959 115.64511041],0
a3,1,0.00735,7.185261,[373 102] ; [106  50],[360.57844691 114.42155309] ; [118.42155309  37.57844691],0
a8,1,0.008936,6.83549,[ 72 358] ; [ 11 130],[ 62.50437828 367.49562172] ; [ 20.49562172 120.50437828],0
p3,1,0.010085,6.619859,[269 208] ; [70 87],[255.05205047 221.94794953] ; [83.94794953 73.05205047],0
u1,1,0.01075,6.506157,[109 368] ; [ 21 136],[ 97.80757098 379.19242902] ; [ 32.19242902 124.80757098],0
p5,1,0.012265,6.272096,[ 70 406] ; [ 11 146],[ 60.90995261 415.09004739] ; [ 20.09004739 136.90995261],0
a4,1,0.015393,5.870959,[241 235] ; [62 95],[227.84834123 248.15165877] ; [75.15165877 81.84834123],0
p7,1,0.015468,5.862337,[333 133] ; [94 60],[320.93870968 145.06129032] ; [106.06129032  47.93870968],0
d2,1,0.020286,5.387127,[263 213] ; [70 87],[250.40758294 225.59241706] ; [82.59241706 74.40758294],0
d1,1,0.028662,4.787805,[342 135] ; [98 59],[331.04100946 145.95899054] ; [108.95899054  48.04100946],0
a7,1,0.028742,4.782983,[350 126] ; [129  28],[360.19589258 115.80410742] ; [118.80410742  38.19589258],0
p12,1,0.041714,4.146774,[ 46 428] ; [  7 149],[ 39.87619048 434.12380952] ; [ 13.12380952 142.87619048],0
r2,1,0.042628,4.110074,[452  20] ; [141  13],[447.11821086  24.88178914] ; [145.88178914   8.11821086],0
s3,1,0.050281,3.832058,[284 185] ; [80 75],[273.58333333 195.41666667] ; [90.41666667 64.58333333],0
b2,1,0.05306,3.74204,[124 167] ; [27 60],[116.24603175 174.75396825] ; [34.75396825 52.24603175],0
b3,1,0.05306,3.74204,[124 167] ; [27 60],[116.24603175 174.75396825] ; [34.75396825 52.24603175],0
n1,1,0.053609,3.724826,[34 50] ; [10 33],[29.1023622 54.8976378] ; [14.8976378 28.1023622],0
r1,1,0.063478,3.444093,[402  73] ; [122  34],[394.45324881  80.54675119] ; [129.54675119  26.45324881],0
v2,1,0.072085,3.234892,[281 182] ; [78 71],[271.59640523 191.40359477] ; [87.40359477 61.59640523],0
b4,1,0.078125,3.103479,[275 202] ; [103  54],[284.39432177 192.60567823] ; [93.60567823 63.39432177],0
s5,1,0.083446,2.996464,[176 281] ; [ 46 104],[167.14003295 289.85996705] ; [54.85996705 95.14003295],0
d3,1,0.094908,2.789094,[368 109] ; [131  26],[375.43059937 101.56940063] ; [123.56940063  33.43059937],0
d5,1,0.103897,2.644684,[427  50] ; [133  24],[421.32492114  55.67507886] ; [138.67507886  18.32492114],0
n2,1,0.137597,2.204633,[66 20] ; [27 15],[62.484375 23.515625] ; [30.515625 11.484375],0
n3,1,0.168658,1.89483,[58 28] ; [34  9],[61.33333333 24.66666667] ; [30.66666667 12.33333333],0
u2,1,0.194493,1.683253,[58 45] ; [33 16],[61.66447368 41.33552632] ; [29.33552632 19.66447368],0
v4,1,0.254573,1.298032,[460  15] ; [148   8],[457.68621236  17.31378764] ; [150.31378764   5.68621236],0
r3,1,0.28958,1.121573,[460  13] ; [150   7],[457.98412698  15.01587302] ; [152.01587302   4.98412698],0
p1,1,0.29406,1.100937,[ 40 436] ; [  9 146],[ 36.96354992 439.03645008] ; [ 12.03645008 142.96354992],0
u3,1,0.357724,0.845869,[62 42] ; [33 16],[64.5751634 39.4248366] ; [30.4248366 18.5751634],0
b1,1,0.372507,0.795284,[183 294] ; [ 54 103],[178.31072555 298.68927445] ; [58.68927445 98.31072555],0
s1,1,0.412397,0.67188,[ 12 457] ; [  6 151],[ 13.485623 455.514377] ; [  4.514377 152.485623],0
a6,1,0.436476,0.605529,[337 139] ; [106  51],[333.12480253 142.87519747] ; [109.87519747  47.12480253],0
s4,1,0.771509,0.084333,[ 76 393] ; [ 27 130],[ 77.16773163 391.83226837] ; [ 25.83226837 131.16773163],0
b5,1,0.873854,0.025206,[289 188] ; [94 63],[288.15615142 188.84384858] ; [94.84384858 62.15615142],0
a1,1,0.890273,0.019033,[ 23 454] ; [  8 149],[ 23.32334385 453.67665615] ; [  7.67665615 149.32334385],0
