Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.006938,7.288831,[ 8 20] ; [52 38],[14.23728814 13.76271186] ; [45.76271186 44.23728814],0
a7,1,0.57521,0.314042,[18 10] ; [65 28],[19.20661157  8.79338843] ; [63.79338843 29.20661157],0
a4,1,0.597027,0.279503,[10 18] ; [38 54],[11.2 16.8] ; [36.8 55.2],0
p6,1,0.601594,0.272598,[12 16] ; [34 57],[10.82352941 17.17647059] ; [35.17647059 55.82352941],0
v2,1,0.610489,0.259463,[16 12] ; [47 44],[14.82352941 13.17647059] ; [48.17647059 42.82352941],0
v3,1,0.61948,0.246599,[11 16] ; [42 49],[12.12711864 14.87288136] ; [40.87288136 50.12711864],0
n1,1,0.636831,0.22291,[5 7] ; [12 12],[5.66666667 6.33333333] ; [11.33333333 12.66666667],0
d4,1,0.709659,0.138618,[22  6] ; [76 17],[22.67768595  5.32231405] ; [75.32231405 17.67768595],0
a2,1,0.719667,0.128812,[ 6 22] ; [23 70],[ 6.7107438 21.2892562] ; [22.2892562 70.7107438],0
a5,1,0.719667,0.128812,[22  6] ; [70 23],[21.2892562  6.7107438] ; [70.7107438 22.2892562],0
n6,1,0.720753,0.127772,[23  5] ; [79 14],[23.60330579  4.39669421] ; [78.39669421 14.60330579],0
d1,1,0.726518,0.122332,[14 14] ; [50 43],[14.80991736 13.19008264] ; [49.19008264 43.80991736],0
v4,1,0.745844,0.105056,[25  3] ; [84  8],[25.43333333  2.56666667] ; [83.56666667  8.43333333],0
b4,1,0.752877,0.09913,[16 12] ; [50 43],[15.27272727 12.72727273] ; [50.72727273 42.27272727],0
n3,1,0.766242,0.088384,[7 4] ; [14 10],[6.6 4.4] ; [14.4  9.6],0
u1,1,0.809358,0.058203,[ 6 22] ; [18 75],[ 5.55371901 22.44628099] ; [18.44628099 74.55371901],0
a3,1,0.876775,0.024043,[22  6] ; [71 21],[21.7  6.3] ; [71.3 20.7],0
p3,1,0.908522,0.013203,[16 12] ; [52 41],[15.73553719 12.26446281] ; [52.26446281 40.73553719],0
p9,1,0.92174,0.009651,[23  5] ; [74 17],[22.82352941  5.17647059] ; [74.17647059 16.82352941],0
p8,1,0.939096,0.005838,[15 13] ; [48 43],[14.82352941 13.17647059] ; [48.17647059 42.82352941],0
