Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.000909,11.004821,[20 13] ; [ 4 20],[13.89473684 19.10526316] ; [10.10526316 13.89473684],1
s5,1,0.008483,6.928634,[15 16] ; [ 3 19],[10.52830189 20.47169811] ; [ 7.47169811 14.52830189],0
n6,1,0.018176,5.579151,[31  2] ; [17  7],[27.78947368  5.21052632] ; [20.21052632  3.78947368],0
s2,1,0.022969,5.170839,[23 10] ; [ 9 14],[18.85714286 14.14285714] ; [13.14285714  9.85714286],0
n4,1,0.024799,5.037879,[28  5] ; [14 10],[24.31578947  8.68421053] ; [17.68421053  6.31578947],0
a3,1,0.029049,4.764733,[22 11] ; [ 9 15],[17.94736842 15.05263158] ; [13.05263158 10.94736842],0
p10,1,0.039255,4.249802,[27  6] ; [13 10],[23.57142857  9.42857143] ; [16.42857143  6.57142857],0
n5,1,0.052953,3.745413,[28  5] ; [15  9],[24.89473684  8.10526316] ; [18.10526316  5.89473684],0
s3,1,0.053337,3.733333,[24  8] ; [12 12],[20.57142857 11.42857143] ; [15.42857143  8.57142857],0
v4,1,0.072359,3.228671,[32  1] ; [20  4],[30.10526316  2.89473684] ; [21.89473684  2.10526316],0
u3,1,0.098168,2.735065,[8 3] ; [6 9],[5.92307692 5.07692308] ; [8.07692308 6.92307692],0
p9,1,0.101987,2.674188,[27  6] ; [15  9],[24.31578947  8.68421053] ; [17.68421053  6.31578947],0
a7,1,0.101987,2.674188,[27  6] ; [15  9],[24.31578947  8.68421053] ; [17.68421053  6.31578947],0
p2,1,0.107392,2.592189,[29  4] ; [17  7],[26.63157895  6.36842105] ; [19.36842105  4.63157895],0
p7,1,0.115136,2.48227,[29  3] ; [18  6],[26.85714286  5.14285714] ; [20.14285714  3.85714286],0
s6,1,0.158569,1.987818,[22 11] ; [11 12],[19.44642857 13.55357143] ; [13.55357143  9.44642857],0
v3,1,0.173534,1.85215,[14 19] ; [ 6 18],[11.57894737 21.42105263] ; [ 8.42105263 15.57894737],0
p8,1,0.176638,1.825683,[26  7] ; [15  9],[23.73684211  9.26315789] ; [17.26315789  6.73684211],0
s4,1,0.176787,1.824432,[ 9 24] ; [ 3 21],[ 6.94736842 26.05263158] ; [ 5.05263158 18.94736842],0
a5,1,0.181105,1.788537,[21 12] ; [11 13],[18.52631579 14.47368421] ; [13.47368421 10.52631579],0
n1,1,0.196706,1.666667,[4 2] ; [1 3],[3. 3.] ; [2. 2.],0
p1,1,0.237656,1.394443,[10 23] ; [ 4 20],[ 8.10526316 24.89473684] ; [ 5.89473684 18.10526316],0
d4,1,0.294228,1.100172,[17 16] ; [ 9 15],[15.05263158 17.94736842] ; [10.94736842 13.05263158],0
r1,1,0.329124,0.95234,[27  6] ; [17  7],[25.47368421  7.52631579] ; [18.52631579  5.47368421],0
p5,1,0.346076,0.887794,[ 9 24] ; [ 4 20],[ 7.52631579 25.47368421] ; [ 5.47368421 18.52631579],0
u2,1,0.391153,0.735354,[7 4] ; [7 8],[5.92307692 5.07692308] ; [8.07692308 6.92307692],0
d3,1,0.409269,0.680923,[16 17] ; [ 9 15],[14.47368421 18.52631579] ; [10.52631579 13.47368421],0
p4,1,0.519602,0.414683,[22 11] ; [14 10],[20.84210526 12.15789474] ; [15.15789474  8.84210526],0
p12,1,0.57763,0.310082,[ 5 28] ; [ 5 19],[ 5.78947368 27.21052632] ; [ 4.21052632 19.78947368],0
v2,1,0.589154,0.291667,[17 15] ; [11 13],[16. 16.] ; [12. 12.],0
a4,1,0.606503,0.265299,[ 6 27] ; [ 3 20],[ 5.30357143 27.69642857] ; [ 3.69642857 19.30357143],0
p3,1,0.626851,0.236355,[20 13] ; [13 11],[19.10526316 13.89473684] ; [13.89473684 10.10526316],0
b5,1,0.639546,0.219336,[20 13] ; [16  8],[20.84210526 12.15789474] ; [15.15789474  8.84210526],0
r4,1,0.67882,0.171457,[30  3] ; [21  3],[29.52631579  3.47368421] ; [21.47368421  2.52631579],0
v1,1,0.708299,0.139982,[14 19] ; [ 9 15],[13.31578947 19.68421053] ; [ 9.68421053 14.31578947],0
d2,1,0.736486,0.113239,[ 7 26] ; [ 6 18],[ 7.52631579 25.47368421] ; [ 5.47368421 18.52631579],0
p11,1,0.736486,0.113239,[26  7] ; [18  6],[25.47368421  7.52631579] ; [18.52631579  5.47368421],0
d1,1,0.75188,0.099958,[ 2 31] ; [ 1 23],[ 1.73684211 31.26315789] ; [ 1.26315789 22.73684211],0
a2,1,0.75188,0.099958,[ 2 31] ; [ 1 23],[ 1.73684211 31.26315789] ; [ 1.26315789 22.73684211],0
n3,1,0.77816,0.079365,[4 2] ; [3 1],[4.2 1.8] ; [2.8 1.2],0
n2,1,0.77816,0.079365,[4 2] ; [3 1],[4.2 1.8] ; [2.8 1.2],0
s1,1,0.779448,0.078422,[ 2 31] ; [ 1 22],[ 1.76785714 31.23214286] ; [ 1.23214286 21.76785714],0
b3,1,0.781745,0.076754,[10 11] ; [6 8],[ 9.6 11.4] ; [6.4 7.6],0
b2,1,0.781745,0.076754,[10 11] ; [6 8],[ 9.6 11.4] ; [6.4 7.6],0
a8,1,0.804353,0.061364,[ 5 27] ; [ 4 18],[ 5.33333333 26.66666667] ; [ 3.66666667 18.33333333],0
a6,1,0.812901,0.05602,[21 12] ; [16  8],[21.42105263 11.57894737] ; [15.57894737  8.42105263],0
b4,1,0.843086,0.039184,[17 16] ; [13 11],[17.36842105 15.63157895] ; [12.63157895 11.36842105],0
b1,1,0.910051,0.012763,[16 17] ; [12 12],[16.21052632 16.78947368] ; [11.78947368 12.21052632],0
