Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,33.797623,[ 1 31] ; [61 37],[15.26153846 16.73846154] ; [46.73846154 51.26153846],1
d5,1,1e-06,24.256785,[13 19] ; [83 15],[23.63076923  8.36923077] ; [72.36923077 25.63076923],1
d2,1,0.000758,11.341624,[ 7 25] ; [55 43],[15.26153846 16.73846154] ; [46.73846154 51.26153846],1
d3,1,0.00145,10.141341,[11 21] ; [65 33],[18.70769231 13.29230769] ; [57.29230769 40.70769231],0
a7,1,0.002037,9.515859,[14 18] ; [72 26],[21.16923077 10.83076923] ; [64.83076923 33.16923077],0
s1,1,0.005577,7.682294,[ 6 25] ; [ 4 94],[ 2.40310078 28.59689922] ; [ 7.59689922 90.40310078],0
v2,1,0.009799,6.671039,[ 7 24] ; [47 49],[13.18110236 17.81889764] ; [40.81889764 55.18110236],0
a4,1,0.018295,5.567652,[ 6 25] ; [42 56],[11.53488372 19.46511628] ; [36.46511628 61.53488372],0
a5,1,0.021367,5.296644,[15 17] ; [68 30],[20.43076923 11.56923077] ; [62.56923077 35.43076923],0
a6,1,0.0244,5.06594,[13 19] ; [62 36],[18.46153846 13.53846154] ; [56.53846154 41.46153846],0
a3,1,0.026535,4.920799,[14 17] ; [66 32],[19.2248062 11.7751938] ; [60.7751938 37.2248062],0
a2,1,0.03188,4.604956,[ 2 30] ; [23 75],[ 6.15384615 25.84615385] ; [18.84615385 79.15384615],0
p1,1,0.054778,3.688823,[ 5 27] ; [ 5 92],[ 2.48062016 29.51937984] ; [ 7.51937984 89.48062016],0
s3,1,0.073178,3.210253,[19 12] ; [42 56],[14.65891473 16.34108527] ; [46.34108527 51.65891473],0
r3,1,0.09347,2.813568,[26  6] ; [90  8],[28.55384615  3.44615385] ; [87.44615385 10.55384615],0
p5,1,0.139419,2.184363,[ 3 29] ; [ 3 95],[ 1.47692308 30.52307692] ; [ 4.52307692 93.47692308],0
p8,1,0.146092,2.112588,[ 7 25] ; [35 63],[10.33846154 21.66153846] ; [31.66153846 66.33846154],0
b2,1,0.179826,1.799063,[ 4 19] ; [19 40],[ 6.45121951 16.54878049] ; [16.54878049 42.45121951],0
b3,1,0.179826,1.799063,[ 4 19] ; [19 40],[ 6.45121951 16.54878049] ; [16.54878049 42.45121951],0
a8,1,0.192802,1.696077,[ 5 23] ; [ 8 81],[ 3.11111111 24.88888889] ; [ 9.88888889 79.11111111],0
u2,1,0.195506,1.67563,[ 7 11] ; [18 13],[9.18367347 8.81632653] ; [15.81632653 15.18367347],0
s4,1,0.225319,1.470169,[ 6 26] ; [10 85],[ 4.03149606 27.96850394] ; [11.96850394 83.03149606],0
s5,1,0.246658,1.342136,[ 4 28] ; [21 75],[ 6.25 25.75] ; [18.75 77.25],0
r2,1,0.246746,1.341631,[28  4] ; [91  6],[29.51937984  2.48062016] ; [89.48062016  7.51937984],0
s6,1,0.307198,1.042685,[13 19] ; [49 47],[15.5 16.5] ; [46.5 49.5],0
n1,1,0.314296,1.012535,[7 6] ; [12 20],[5.48888889 7.51111111] ; [13.51111111 18.48888889],0
n2,1,0.352236,0.865385,[10  3] ; [20 12],[8.66666667 4.33333333] ; [21.33333333 10.66666667],0
p4,1,0.405839,0.690958,[15 17] ; [37 59],[13. 19.] ; [39. 57.],0
b4,1,0.410499,0.677354,[19 13] ; [66 32],[20.92307692 11.07692308] ; [64.07692308 33.92307692],0
n3,1,0.429324,0.624651,[8 3] ; [19 13],[6.90697674 4.09302326] ; [20.09302326 11.90697674],0
p10,1,0.430283,0.622059,[ 7 24] ; [29 68],[ 8.71875 22.28125] ; [27.28125 69.71875],0
s7,1,0.452045,0.565519,[ 8 22] ; [31 60],[ 9.66942149 20.33057851] ; [29.33057851 61.66942149],0
n5,1,0.463087,0.538423,[20 12] ; [54 44],[18.21538462 13.78461538] ; [55.78461538 42.21538462],0
n4,1,0.477161,0.505345,[24  8] ; [67 31],[22.4  9.6] ; [68.6 29.4],0
v1,1,0.4788,0.501594,[14 18] ; [36 62],[12.30769231 19.69230769] ; [37.69230769 60.30769231],0
a1,1,0.514244,0.425422,[ 1 31] ; [ 6 92],[ 1.72307692 30.27692308] ; [ 5.27692308 92.72307692],0
v3,1,0.535417,0.3841,[12 19] ; [31 64],[10.57936508 20.42063492] ; [32.42063492 62.57936508],0
v4,1,0.597335,0.279034,[28  3] ; [85 13],[27.15503876  3.84496124] ; [85.84496124 12.15503876],0
s2,1,0.597538,0.278726,[10 21] ; [36 60],[11.22834646 19.77165354] ; [34.77165354 61.22834646],0
p11,1,0.607075,0.264457,[18 14] ; [50 48],[16.73846154 15.26153846] ; [51.26153846 46.73846154],0
p6,1,0.618891,0.24743,[ 7 25] ; [17 78],[ 6.04724409 25.95275591] ; [17.95275591 77.04724409],0
u3,1,0.630428,0.231481,[10  8] ; [20 12],[10.8  7.2] ; [19.2 12.8],0
p3,1,0.63076,0.231032,[ 9 22] ; [33 65],[10.09302326 20.90697674] ; [31.90697674 66.09302326],0
b1,1,0.824387,0.049242,[19 13] ; [56 42],[18.46153846 13.53846154] ; [56.53846154 41.46153846],0
r4,1,0.852283,0.034673,[27  5] ; [84 14],[27.32307692  4.67692308] ; [83.67692308 14.32307692],0
p7,1,0.890558,0.018933,[14 17] ; [42 54],[13.66929134 17.33070866] ; [42.33070866 53.66929134],0
s8,1,0.905182,0.014189,[ 8 24] ; [23 73],[ 7.75 24.25] ; [23.25 72.75],0
p2,1,0.933756,0.006909,[19 13] ; [59 39],[19.2 12.8] ; [58.8 39.2],0
n6,1,0.941952,0.005302,[21 11] ; [65 33],[21.16923077 10.83076923] ; [64.83076923 33.16923077],0
b5,1,0.989927,0.000159,[18 14] ; [55 43],[17.96923077 14.03076923] ; [55.03076923 42.96923077],0
