Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.000161,14.24463,[8 2] ; [ 5 26],[3.17073171 6.82926829] ; [ 9.82926829 21.17073171],1
p6,1,0.000483,12.179058,[6 5] ; [ 2 29],[2.0952381 8.9047619] ; [ 5.9047619 25.0952381],1
p5,1,0.01714,5.68202,[4 7] ; [ 2 28],[1.6097561 9.3902439] ; [ 4.3902439 25.6097561],0
p3,1,0.027691,4.84718,[5 6] ; [ 4 26],[2.41463415 8.58536585] ; [ 6.58536585 23.41463415],0
p7,1,0.028234,4.813714,[6 3] ; [ 8 22],[3.23076923 5.76923077] ; [10.76923077 19.23076923],0
a2,1,0.041315,4.16305,[4 7] ; [ 3 28],[1.83333333 9.16666667] ; [ 5.16666667 25.83333333],0
p10,1,0.044721,4.029123,[9 1] ; [17 14],[6.34146341 3.65853659] ; [19.65853659 11.34146341],0
n2,1,0.052634,3.755495,[7 1] ; [ 9 10],[4.74074074 3.25925926] ; [11.25925926  7.74074074],0
s7,1,0.066489,3.367641,[6 3] ; [ 9 19],[3.64864865 5.35135135] ; [11.35135135 16.64864865],0
n5,1,0.066908,3.357286,[9 2] ; [15 15],[6.43902439 4.56097561] ; [17.56097561 12.43902439],0
d2,1,0.080978,3.045157,[7 4] ; [10 20],[4.56097561 6.43902439] ; [12.43902439 17.56097561],0
s8,1,0.112786,2.51474,[4 6] ; [ 5 26],[2.19512195 7.80487805] ; [ 6.80487805 24.19512195],0
p11,1,0.153578,2.036345,[7 4] ; [12 19],[4.97619048 6.02380952] ; [14.02380952 16.97619048],0
p9,1,0.171814,1.867043,[7 3] ; [14 17],[5.12195122 4.87804878] ; [15.87804878 15.12195122],0
v3,1,0.225887,1.466571,[5 6] ; [ 8 23],[3.4047619 7.5952381] ; [ 9.5952381 21.4047619],0
n3,1,0.233703,1.418182,[2 6] ; [9 9],[3.38461538 4.61538462] ; [ 7.61538462 10.38461538],0
u1,1,0.254854,1.296496,[2 9] ; [ 2 29],[1.04761905 9.95238095] ; [ 2.95238095 28.04761905],0
d3,1,0.299064,1.078365,[8 3] ; [17 14],[6.54761905 4.45238095] ; [18.45238095 12.54761905],0
n6,1,0.311564,1.024033,[8 3] ; [16 13],[6.6 4.4] ; [17.4 11.6],0
p2,1,0.350266,0.872492,[8 3] ; [17 13],[6.70731707 4.29268293] ; [18.29268293 11.70731707],0
