Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,27.451008,[23 36] ; [129  40],[39.33333333 19.66666667] ; [112.66666667  56.33333333],1
p1,1,0.529789,0.394796,[ 4 55] ; [ 16 153],[ 5.1754386 53.8245614] ; [ 14.8245614 154.1754386],0
d1,1,0.53037,0.393683,[33 26] ; [103  67],[35.03930131 23.96069869] ; [100.96069869  69.03930131],0
n1,1,0.539368,0.376712,[8 7] ; [14 18],[7.0212766 7.9787234] ; [14.9787234 17.0212766],0
p5,1,0.55794,0.343284,[ 5 53] ; [ 19 148],[ 6.18666667 51.81333333] ; [ 17.81333333 149.18666667],0
n4,1,0.571238,0.320616,[47 12] ; [141  29],[48.43668122 10.56331878] ; [139.56331878  30.43668122],0
d3,1,0.581081,0.304491,[40 19] ; [121  48],[41.6622807 17.3377193] ; [119.3377193  49.6622807],0
d2,1,0.5871,0.294896,[29 30] ; [90 79],[30.79385965 28.20614035] ; [88.20614035 80.79385965],0
p10,1,0.59712,0.279362,[47 12] ; [139  29],[48.34361233 10.65638767] ; [137.65638767  30.34361233],0
a4,1,0.671442,0.17992,[25 34] ; [77 92],[26.39473684 32.60526316] ; [75.60526316 93.39473684],0
p3,1,0.698605,0.149927,[29 29] ; [90 80],[30.27192982 27.72807018] ; [88.72807018 81.27192982],0
v3,1,0.719628,0.12885,[23 33] ; [71 91],[24.14678899 31.85321101] ; [69.85321101 92.14678899],0
p8,1,0.726054,0.122766,[29 30] ; [86 80],[30.15555556 28.84444444] ; [84.84444444 81.15555556],0
p11,1,0.748103,0.103132,[48 11] ; [135  35],[47.14847162 11.85152838] ; [135.85152838  34.14847162],0
a3,1,0.791511,0.06988,[46 12] ; [132  38],[45.28070175 12.71929825] ; [132.71929825  37.28070175],0
p2,1,0.796347,0.066604,[48 11] ; [140  29],[48.64912281 10.35087719] ; [139.35087719  29.64912281],0
a1,1,0.819555,0.052038,[ 3 56] ; [ 10 160],[ 3.34934498 55.65065502] ; [  9.65065502 160.34934498],0
p6,1,0.836895,0.042381,[21 37] ; [ 63 104],[21.65333333 36.34666667] ; [ 62.34666667 104.65333333],0
p7,1,0.861388,0.030488,[38 20] ; [106  59],[37.4529148 20.5470852] ; [106.5470852  58.4529148],0
d4,1,0.889054,0.019461,[49 10] ; [139  30],[48.64912281 10.35087719] ; [139.35087719  29.64912281],0
