Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.006235,7.481154,[28  2] ; [34 17],[22.96296296  7.03703704] ; [39.03703704 11.96296296],0
p7,1,0.007725,7.096241,[20  8] ; [20 30],[14.35897436 13.64102564] ; [25.64102564 24.35897436],0
p2,1,0.012314,6.265083,[25  5] ; [28 22],[19.875 10.125] ; [33.125 16.875],0
p10,1,0.019183,5.484787,[24  6] ; [27 23],[19.125 10.875] ; [31.875 18.125],0
p4,1,0.023139,5.158071,[19 11] ; [19 32],[14.07407407 15.92592593] ; [23.92592593 27.07407407],0
p6,1,0.035982,4.397981,[11 18] ; [ 8 40],[ 7.15584416 21.84415584] ; [11.84415584 36.15584416],0
r1,1,0.038088,4.301075,[27  3] ; [35 15],[23.25  6.75] ; [38.75 11.25],0
p3,1,0.059346,3.555556,[16 14] ; [16 34],[12. 18.] ; [20. 30.],0
s8,1,0.095789,2.774288,[15 15] ; [16 35],[11.48148148 18.51851852] ; [19.51851852 31.48148148],0
v3,1,0.100501,2.697574,[10 17] ; [ 9 37],[ 7.02739726 19.97260274] ; [11.97260274 34.02739726],0
a4,1,0.101565,2.680802,[12 18] ; [30 21],[15.55555556 14.44444444] ; [26.44444444 24.55555556],0
d2,1,0.109052,2.567901,[17 13] ; [37 13],[20.25  9.75] ; [33.75 16.25],0
b2,1,0.219343,1.508666,[ 5 17] ; [12 19],[ 7.05660377 14.94339623] ; [ 9.94339623 21.05660377],0
b3,1,0.219343,1.508666,[ 5 17] ; [12 19],[ 7.05660377 14.94339623] ; [ 9.94339623 21.05660377],0
r3,1,0.233401,1.420017,[28  2] ; [43  8],[26.2962963  3.7037037] ; [44.7037037  6.2962963],0
n4,1,0.239267,1.384906,[13 17] ; [29 22],[15.55555556 14.44444444] ; [26.44444444 24.55555556],0
a3,1,0.243305,1.361345,[20 10] ; [40 11],[22.22222222  7.77777778] ; [37.77777778 13.22222222],0
p11,1,0.279946,1.167353,[19 11] ; [26 25],[16.66666667 13.33333333] ; [28.33333333 22.66666667],0
p5,1,0.283131,1.152,[ 3 27] ; [ 2 48],[ 1.875 28.125] ; [ 3.125 46.875],0
s3,1,0.311942,1.022436,[14 15] ; [30 20],[16.15189873 12.84810127] ; [27.84810127 22.15189873],0
p9,1,0.388211,0.744539,[22  8] ; [32 18],[20.25  9.75] ; [33.75 16.25],0
u3,1,0.407094,0.687273,[8 2] ; [7 4],[7.14285714 2.85714286] ; [7.85714286 3.14285714],0
s1,1,0.411285,0.675083,[ 1 28] ; [ 4 45],[ 1.85897436 27.14102564] ; [ 3.14102564 45.85897436],0
n2,1,0.462037,0.540954,[3 1] ; [15 12],[2.32258065 1.67741935] ; [15.67741935 11.32258065],0
u1,1,0.470669,0.520405,[ 3 27] ; [ 8 43],[ 4.07407407 25.92592593] ; [ 6.92592593 44.07407407],0
n5,1,0.483107,0.491841,[10 20] ; [21 30],[11.48148148 18.51851852] ; [19.51851852 31.48148148],0
b5,1,0.507341,0.439547,[21  9] ; [32 19],[19.62962963 10.37037037] ; [33.37037037 17.62962963],0
a5,1,0.521054,0.411807,[21  9] ; [39 12],[22.22222222  7.77777778] ; [37.77777778 13.22222222],0
a7,1,0.552552,0.352764,[23  7] ; [36 15],[21.85185185  8.14814815] ; [37.14814815 13.85185185],0
s6,1,0.637352,0.222222,[19 11] ; [29 21],[18. 12.] ; [30. 20.],0
n3,1,0.661003,0.192308,[2 2] ; [16 10],[2.4 1.6] ; [15.6 10.4],0
n1,1,0.661003,0.192308,[2 2] ; [10 16],[1.6 2.4] ; [10.4 15.6],0
b1,1,0.707668,0.140617,[14 16] ; [26 25],[14.81481481 15.18518519] ; [25.18518519 25.81481481],0
p12,1,0.711531,0.136752,[ 1 29] ; [ 1 49],[ 0.75 29.25] ; [ 1.25 48.75],0
s2,1,0.747212,0.103888,[12 17] ; [23 28],[12.6875 16.3125] ; [22.3125 28.6875],0
a2,1,0.791328,0.070006,[ 8 22] ; [15 36],[ 8.51851852 21.48148148] ; [14.48148148 36.51851852],0
v1,1,0.806718,0.05986,[13 16] ; [21 29],[12.48101266 16.51898734] ; [21.51898734 28.48101266],0
r2,1,0.80747,0.059386,[28  2] ; [45  4],[27.72151899  2.27848101] ; [45.27848101  3.72151899],0
v2,1,0.824471,0.049194,[15 14] ; [25 21],[15.46666667 13.53333333] ; [24.53333333 21.46666667],0
a6,1,0.851786,0.034909,[21  9] ; [34 16],[20.625  9.375] ; [34.375 15.625],0
b4,1,0.900977,0.015482,[19 11] ; [33 18],[19.25925926 10.74074074] ; [32.74074074 18.25925926],0
s4,1,0.907588,0.013475,[ 5 25] ; [ 8 43],[ 4.81481481 25.18518519] ; [ 8.18518519 42.81481481],0
u2,1,0.915605,0.01123,[8 2] ; [9 2],[8.0952381 1.9047619] ; [8.9047619 2.0952381],0
s7,1,0.935108,0.006629,[10 18] ; [16 30],[ 9.83783784 18.16216216] ; [16.16216216 29.83783784],0
s5,1,0.953666,0.003376,[ 7 23] ; [11 35],[ 7.10526316 22.89473684] ; [10.89473684 35.10526316],0
