Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p5,1,0.002677,9.015814,[ 3 89] ; [10 47],[ 8.02684564 83.97315436] ; [ 4.97315436 52.02684564],0
r4,1,0.008268,6.974492,[70 22] ; [53  4],[75.94630872 16.05369128] ; [47.05369128  9.94630872],0
d1,1,0.010941,6.474899,[40 52] ; [37 20],[47.54362416 44.45637584] ; [29.45637584 27.54362416],0
p7,1,0.016665,5.731331,[44 47] ; [39 18],[51.03378378 39.96621622] ; [31.96621622 25.03378378],0
p6,1,0.024747,5.041537,[26 66] ; [26 30],[32.32432432 59.67567568] ; [19.67567568 36.32432432],0
p4,1,0.027265,4.873926,[46 46] ; [39 18],[52.48322148 39.51677852] ; [32.51677852 24.48322148],0
v3,1,0.031489,4.626079,[22 67] ; [23 32],[27.8125 61.1875] ; [17.1875 37.8125],0
v4,1,0.037137,4.344134,[81 10] ; [56  1],[84.23648649  6.76351351] ; [52.76351351  4.23648649],0
d3,1,0.045353,4.005459,[57 33] ; [45 12],[62.44897959 27.55102041] ; [39.55102041 17.44897959],0
p12,1,0.050738,3.81691,[ 1 91] ; [ 4 53],[ 3.08724832 88.91275168] ; [ 1.91275168 55.08724832],0
r1,1,0.062612,3.466801,[64 27] ; [47  9],[68.71428571 22.28571429] ; [42.28571429 13.71428571],0
p3,1,0.0915,2.847786,[37 55] ; [31 26],[41.98657718 50.01342282] ; [26.01342282 30.98657718],0
a6,1,0.096194,2.767531,[61 31] ; [30 27],[56.18791946 35.81208054] ; [34.81208054 22.18791946],0
n1,1,0.125876,2.342636,[11 22] ; [9 7],[13.46938776 19.53061224] ; [6.53061224 9.46938776],0
n4,1,0.150897,2.063158,[56 34] ; [42 15],[60. 30.] ; [38. 19.],0
n6,1,0.165489,1.92334,[63 27] ; [45 11],[66.57534247 23.42465753] ; [41.42465753 14.57534247],0
n2,1,0.171285,1.871658,[21 12] ; [14  3],[23.1  9.9] ; [11.9  5.1],0
b2,1,0.171485,1.869913,[14 29] ; [ 5 23],[11.50704225 31.49295775] ; [ 7.49295775 20.50704225],0
b3,1,0.171485,1.869913,[14 29] ; [ 5 23],[11.50704225 31.49295775] ; [ 7.49295775 20.50704225],0
p10,1,0.195415,1.676316,[52 38] ; [39 18],[55.71428571 34.28571429] ; [35.28571429 21.71428571],0
a5,1,0.218463,1.514441,[52 40] ; [38 19],[55.5704698 36.4295302] ; [34.4295302 22.5704698],0
a2,1,0.227171,1.458488,[24 68] ; [10 47],[20.99328859 71.00671141] ; [13.00671141 43.99328859],0
b1,1,0.243659,1.359298,[51 41] ; [26 31],[47.54362416 44.45637584] ; [29.45637584 27.54362416],0
s1,1,0.256426,1.287949,[ 5 85] ; [ 1 56],[ 3.67346939 86.32653061] ; [ 2.32653061 54.67346939],0
s6,1,0.293822,1.102026,[58 33] ; [39 15],[60.87586207 30.12413793] ; [36.12413793 17.87586207],0
u4,1,0.30636,1.046302,[ 1 91] ; [ 2 55],[ 1.85234899 90.14765101] ; [ 1.14765101 55.85234899],0
r2,1,0.315612,1.007042,[82  9] ; [54  3],[83.62162162  7.37837838] ; [52.37837838  4.62162162],0
p1,1,0.364816,0.821246,[ 6 86] ; [ 6 50],[ 7.45945946 84.54054054] ; [ 4.54054054 51.45945946],0
n5,1,0.368466,0.808833,[55 35] ; [39 18],[57.55102041 32.44897959] ; [36.44897959 20.55102041],0
