Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,75.100224,[48 83] ; [265  72],[87.61324786 43.38675214] ; [225.38675214 111.61324786],1
d3,1,0.0,61.797138,[58 73] ; [274  64],[92.73347548 38.26652452] ; [239.26652452  98.73347548],1
u1,1,1e-06,24.899389,[  7 124] ; [ 88 251],[ 26.4787234 104.5212766] ; [ 68.5212766 270.4787234],1
a2,1,1e-06,24.293947,[ 13 118] ; [109 230],[34.00425532 96.99574468] ; [ 87.99574468 251.00425532],1
b5,1,0.000476,12.205875,[67 64] ; [232 107],[83.33829787 47.66170213] ; [215.66170213 123.33829787],1
b1,1,0.000957,10.90848,[64 67] ; [110 229],[48.49787234 82.50212766] ; [125.50212766 213.49787234],1
d1,1,0.001101,10.649785,[66 65] ; [226 113],[81.38723404 49.61276596] ; [210.61276596 128.38723404],0
r4,1,0.001306,10.333366,[115  16] ; [325  14],[122.63829787   8.36170213] ; [317.36170213  21.63829787],0
p4,1,0.004255,8.17165,[72 57] ; [234 101],[85.07327586 43.92672414] ; [220.92672414 114.07327586],0
n6,1,0.00488,7.923322,[101  27] ; [299  37],[110.34482759  17.65517241] ; [289.65517241  46.34482759],0
r2,1,0.006618,7.373761,[118  10] ; [329   8],[123.04516129   4.95483871] ; [323.95483871  13.04516129],0
a5,1,0.0077,7.101886,[90 41] ; [272  67],[100.89787234  30.10212766] ; [261.10212766  77.89787234],0
p2,1,0.011527,6.382229,[102  26] ; [299  38],[110.3827957  17.6172043] ; [290.6172043  46.3827957],0
b3,1,0.014176,6.016135,[48 44] ; [ 79 134],[38.30819672 53.69180328] ; [ 88.69180328 124.30819672],0
b2,1,0.014176,6.016135,[48 44] ; [ 79 134],[38.30819672 53.69180328] ; [ 88.69180328 124.30819672],0
d5,1,0.016531,5.745508,[100  30] ; [291  47],[108.61111111  21.38888889] ; [282.38888889  55.61111111],0
n1,1,0.037175,4.342372,[17 12] ; [20 37],[12.47674419 16.52325581] ; [24.52325581 32.47674419],0
p12,1,0.075181,3.166118,[  7 119] ; [ 37 299],[ 12. 114.] ; [ 32. 304.],0
p6,1,0.078813,3.089217,[45 79] ; [150 180],[53.25991189 70.74008811] ; [141.74008811 188.25991189],0
r1,1,0.080948,3.045757,[105  26] ; [291  45],[111.08351178  19.91648822] ; [284.91648822  51.08351178],0
p8,1,0.087553,2.918791,[64 62] ; [198 134],[72.07860262 53.92139738] ; [189.92139738 142.07860262],0
s3,1,0.095731,2.775269,[83 48] ; [181 149],[75.01952278 55.98047722] ; [188.98047722 141.01952278],0
p3,1,0.107008,2.597868,[64 65] ; [194 141],[71.72844828 57.27155172] ; [186.27155172 148.72844828],0
s8,1,0.116071,2.469554,[74 56] ; [163 171],[66.40086207 63.59913793] ; [170.59913793 163.40086207],0
a1,1,0.121812,2.393867,[ 10 121] ; [ 14 325],[  6.6893617 124.3106383] ; [ 17.3106383 321.6893617],0
s5,1,0.154966,2.022673,[56 70] ; [120 203],[49.38975501 76.61024499] ; [126.61024499 196.38975501],0
v4,1,0.197571,1.660238,[123   6] ; [329   8],[125.12446352   3.87553648] ; [326.87553648  10.12446352],0
p1,1,0.250948,1.318019,[  9 121] ; [ 35 302],[ 12.248394 117.751606] ; [ 31.751606 305.248394],0
u2,1,0.275369,1.189804,[15 15] ; [54 34],[17.54237288 12.45762712] ; [51.45762712 36.54237288],0
a8,1,0.279473,1.169653,[ 16 109] ; [ 50 244],[ 19.68973747 105.31026253] ; [ 46.31026253 247.68973747],0
s2,1,0.301659,1.066845,[77 54] ; [177 154],[72.02164502 58.97835498] ; [181.97835498 149.02164502],0
b4,1,0.303167,1.060213,[72 59] ; [204 135],[76.92765957 54.07234043] ; [199.07234043 139.92765957],0
p9,1,0.310596,1.02814,[109  19] ; [296  38],[112.20779221  15.79220779] ; [292.79220779  41.20779221],0
p10,1,0.345539,0.889773,[103  23] ; [285  49],[106.27826087  19.72173913] ; [281.72173913  52.27826087],0
s7,1,0.375534,0.785272,[72 55] ; [165 152],[67.79054054 59.20945946] ; [169.20945946 147.79054054],0
u3,1,0.381597,0.76555,[17 13] ; [59 31],[19. 11.] ; [57. 33.],0
v2,1,0.388383,0.744,[84 42] ; [233  96],[87.78461538 38.21538462] ; [229.21538462  99.78461538],0
d4,1,0.390828,0.736364,[107  23] ; [289  49],[110.  20.] ; [286.  52.],0
a3,1,0.472503,0.516116,[101  30] ; [249  88],[97.97008547 33.02991453] ; [252.02991453  84.97008547],0
