Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,3e-06,21.84389,[33 59] ; [72 32],[49.28571429 42.71428571] ; [55.71428571 48.28571429],1
v3,1,2.8e-05,17.556662,[23 67] ; [57 46],[37.30569948 52.69430052] ; [42.69430052 60.30569948],1
s8,1,0.000686,11.526794,[32 61] ; [62 44],[43.92964824 49.07035176] ; [50.07035176 55.92964824],1
s2,1,0.002357,9.248627,[36 56] ; [65 42],[46.69346734 45.30653266] ; [54.30653266 52.69346734],0
p9,1,0.003851,8.352893,[64 28] ; [90 14],[72.28571429 19.71428571] ; [81.71428571 22.28571429],0
p10,1,0.005803,7.610476,[63 30] ; [87 16],[71.17346939 21.82653061] ; [78.82653061 24.17346939],0
s5,1,0.01331,6.127412,[28 60] ; [51 52],[36.39790576 51.60209424] ; [42.60209424 60.39790576],0
n1,1,0.014916,5.926376,[12 22] ; [18  9],[16.72131148 17.27868852] ; [13.27868852 13.72131148],0
r1,1,0.018145,5.582072,[61 32] ; [86 21],[68.355 24.645] ; [78.645 28.355],0
n5,1,0.020483,5.370232,[64 29] ; [87 18],[70.92424242 22.07575758] ; [80.07575758 24.92424242],0
b3,1,0.022372,5.216602,[19 38] ; [38 33],[25.3828125 31.6171875] ; [31.6171875 39.3828125],0
b2,1,0.022372,5.216602,[19 38] ; [38 33],[25.3828125 31.6171875] ; [31.6171875 39.3828125],0
v4,1,0.023049,5.164815,[80 13] ; [101   5],[84.5879397  8.4120603] ; [96.4120603  9.5879397],0
p11,1,0.039912,4.221606,[65 28] ; [88 19],[71.145 21.855] ; [81.855 25.145],0
r2,1,0.06174,3.490028,[80 11] ; [100   5],[83.57142857  7.42857143] ; [96.42857143  8.57142857],0
s6,1,0.064896,3.407611,[53 37] ; [73 29],[59.0625 30.9375] ; [66.9375 35.0625],0
r4,1,0.077911,3.107956,[72 21] ; [93 14],[76.725 16.275] ; [88.275 18.725],0
u2,1,0.109948,2.554972,[16 10] ; [ 8 13],[13.27659574 12.72340426] ; [10.72340426 10.27659574],0
s3,1,0.110865,2.541851,[45 46] ; [65 42],[50.55555556 40.44444444] ; [59.44444444 47.55555556],0
n3,1,0.117269,2.453419,[20 14] ; [21  6],[22.85245902 11.14754098] ; [18.14754098  8.85245902],0
a3,1,0.1203,2.413405,[66 27] ; [86 21],[70.68 22.32] ; [81.32 25.68],0
p12,1,0.121038,2.403836,[ 2 90] ; [ 7 95],[ 4.26804124 87.73195876] ; [ 4.73195876 97.26804124],0
r3,1,0.125949,2.341739,[81 12] ; [100   7],[84.165  8.835] ; [96.835 10.165],0
n4,1,0.127954,2.317148,[69 24] ; [88 18],[73.3718593 19.6281407] ; [83.6281407 22.3718593],0
b5,1,0.13601,2.222529,[38 55] ; [55 52],[43.245 49.755] ; [49.755 57.245],0
p2,1,0.146492,2.108402,[66 26] ; [83 20],[70.2974359 21.7025641] ; [78.7025641 24.2974359],0
p8,1,0.231297,1.432865,[39 53] ; [52 50],[43.15463918 48.84536082] ; [47.84536082 54.15463918],0
n2,1,0.249377,1.326789,[24 11] ; [22  5],[25.96774194  9.03225806] ; [20.03225806  6.96774194],0
p3,1,0.279051,1.171708,[42 51] ; [55 49],[45.79187817 47.20812183] ; [51.20812183 52.79187817],0
p5,1,0.309334,1.033518,[ 9 84] ; [15 89],[11.32994924 81.67005076] ; [12.67005076 91.32994924],0
a1,1,0.345584,0.889607,[ 4 89] ; [ 8 99],[ 5.58 87.42] ; [  6.42 100.58],0
s7,1,0.355239,0.854653,[44 43] ; [59 44],[47.16315789 39.83684211] ; [55.83684211 47.16315789],0
s1,1,0.361604,0.832316,[ 5 88] ; [  3 103],[ 3.73869347 89.26130653] ; [  4.26130653 101.73869347],0
