Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.01208,6.299147,[47 12] ; [2 4],[44.47692308 14.52307692] ; [4.52307692 1.47692308],0
d3,1,0.017783,5.617384,[46 13] ; [2 4],[43.56923077 15.43076923] ; [4.43076923 1.56923077],0
a1,1,0.043049,4.093467,[ 1 58] ; [1 5],[ 1.81538462 57.18461538] ; [0.18461538 5.81538462],0
n5,1,0.045226,4.010177,[35 24] ; [1 5],[32.67692308 26.32307692] ; [3.32307692 2.67692308],0
a7,1,0.045534,3.998745,[43 16] ; [2 4],[40.84615385 18.15384615] ; [4.15384615 1.84615385],0
b1,1,0.055178,3.676688,[25 34] ; [5 1],[27.23076923 31.76923077] ; [2.76923077 3.23076923],0
v4,1,0.061285,3.502268,[54  5] ; [4 2],[52.64615385  6.35384615] ; [5.35384615 0.64615385],0
d4,1,0.100402,2.699153,[47 12] ; [3 3],[45.38461538 13.61538462] ; [4.61538462 1.38461538],0
a5,1,0.136079,2.221751,[38 21] ; [2 4],[36.30769231 22.69230769] ; [3.69230769 2.30769231],0
b4,1,0.161666,1.958569,[37 22] ; [2 4],[35.4 23.6] ; [3.6 2.4],0
n6,1,0.172118,1.864399,[44 14] ; [3 3],[42.59375 15.40625] ; [4.40625 1.59375],0
a3,1,0.234579,1.412881,[34 24] ; [2 4],[32.625 25.375] ; [3.375 2.625],0
s7,1,0.237552,1.39506,[24 34] ; [1 5],[22.65625 35.34375] ; [2.34375 3.65625],0
r3,1,0.260708,1.264993,[56  3] ; [5 1],[55.36923077  3.63076923] ; [5.63076923 0.36923077],0
s3,1,0.26969,1.218323,[33 25] ; [2 4],[31.71875 26.28125] ; [3.28125 2.71875],0
v2,1,0.369896,0.804015,[31 28] ; [2 4],[29.95384615 29.04615385] ; [3.04615385 2.95384615],0
n3,1,0.374857,0.7875,[7 7] ; [3 1],[7.77777778 6.22222222] ; [2.22222222 1.77777778],0
u3,1,0.390447,0.737548,[12 13] ; [1 3],[11.20689655 13.79310345] ; [1.79310345 2.20689655],0
v3,1,0.404155,0.69593,[19 38] ; [1 5],[18.0952381 38.9047619] ; [1.9047619 4.0952381],0
p6,1,0.540156,0.37525,[26 30] ; [2 4],[25.29032258 30.70967742] ; [2.70967742 3.29032258],0
n4,1,0.542013,0.371822,[37 22] ; [3 3],[36.30769231 22.69230769] ; [3.69230769 2.30769231],0
p3,1,0.559542,0.340498,[27 32] ; [2 4],[26.32307692 32.67692308] ; [2.67692308 3.32307692],0
p11,1,0.559542,0.340498,[32 27] ; [4 2],[32.67692308 26.32307692] ; [3.32307692 2.67692308],0
u2,1,0.592104,0.287071,[ 9 16] ; [2 2],[ 9.48275862 15.51724138] ; [1.51724138 2.48275862],0
p4,1,0.599716,0.275424,[36 23] ; [3 3],[35.4 23.6] ; [3.6 2.4],0
s6,1,0.623312,0.24124,[35 23] ; [3 3],[34.4375 23.5625] ; [3.5625 2.4375],0
s2,1,0.644573,0.212811,[25 33] ; [2 4],[24.46875 33.53125] ; [2.53125 3.46875],0
s4,1,0.648942,0.207237,[ 6 51] ; [1 5],[ 6.33333333 50.66666667] ; [0.66666667 5.33333333],0
v1,1,0.658877,0.19489,[24 35] ; [3 3],[24.50769231 34.49230769] ; [2.49230769 3.50769231],0
p9,1,0.678042,0.172338,[24 33] ; [2 4],[23.52380952 33.47619048] ; [2.47619048 3.52380952],0
n1,1,0.681777,0.168132,[8 5] ; [2 2],[7.64705882 5.35294118] ; [2.35294118 1.64705882],0
p2,1,0.760602,0.092837,[46 13] ; [5 1],[46.29230769 12.70769231] ; [4.70769231 1.29230769],0
p7,1,0.816608,0.053782,[42 17] ; [4 2],[41.75384615 17.24615385] ; [4.24615385 1.75384615],0
n2,1,0.888153,0.01978,[10  4] ; [3 1],[10.11111111  3.88888889] ; [2.88888889 1.11111111],0
a6,1,0.912175,0.012165,[38 21] ; [4 2],[38.12307692 20.87692308] ; [3.87692308 2.12307692],0
b5,1,0.955034,0.003179,[40 19] ; [4 2],[39.93846154 19.06153846] ; [4.06153846 1.93846154],0
s5,1,0.957065,0.002898,[10 47] ; [1 5],[ 9.95238095 47.04761905] ; [1.04761905 4.95238095],0
