Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,46.062452,[217  51] ; [41 52],[191.53462604  76.46537396] ; [66.46537396 26.53462604],1
d3,1,0.0,38.628043,[206  62] ; [39 54],[181.88365651  86.11634349] ; [63.11634349 29.88365651],1
a2,1,0.000129,14.661541,[ 71 197] ; [ 7 86],[ 57.90581717 210.09418283] ; [20.09418283 72.90581717],1
u1,1,0.001726,9.820317,[ 51 217] ; [ 5 88],[ 41.5734072 226.4265928] ; [14.4265928 78.5734072],0
b5,1,0.001879,9.66381,[181  87] ; [46 47],[168.52077562  99.47922438] ; [58.47922438 34.52077562],0
s1,1,0.005615,7.67002,[  2 263] ; [ 5 88],[  5.18156425 259.81843575] ; [ 1.81843575 91.18156425],0
p2,1,0.011453,6.393621,[222  45] ; [66 27],[213.6  53.4] ; [74.4 18.6],0
d5,1,0.013749,6.070135,[229  39] ; [69 24],[221.2299169  46.7700831] ; [76.7700831 16.2299169],0
b1,1,0.036852,4.357248,[ 86 182] ; [41 52],[ 94.28254848 173.71745152] ; [32.71745152 60.28254848],0
r3,1,0.055213,3.675653,[265   3] ; [89  4],[262.8033241   5.1966759] ; [91.1966759  1.8033241],0
s5,1,0.056836,3.627398,[ 57 205] ; [28 60],[ 63.62857143 198.37142857] ; [21.37142857 66.62857143],0
p10,1,0.06653,3.366634,[211  53] ; [65 27],[204.6741573  59.3258427] ; [71.3258427 20.6741573],0
p4,1,0.067214,3.349777,[155 111] ; [44 49],[147.44846797 118.55153203] ; [51.55153203 41.44846797],0
d1,1,0.06852,3.318128,[156 112] ; [44 49],[148.47645429 119.52354571] ; [51.52354571 41.47645429],0
d4,1,0.091538,2.847112,[223  45] ; [70 23],[217.51800554  50.48199446] ; [75.48199446 17.51800554],0
u3,1,0.106717,2.602177,[49 32] ; [15 19],[45.07826087 35.92173913] ; [18.92173913 15.07826087],0
r1,1,0.17338,1.853469,[226  41] ; [73 20],[221.75833333  45.24166667] ; [77.24166667 15.75833333],0
p9,1,0.193154,1.693392,[219  44] ; [71 21],[214.84507042  48.15492958] ; [75.15492958 16.84507042],0
p8,1,0.216303,1.528729,[141 119] ; [43 49],[135.90909091 124.09090909] ; [48.09090909 43.90909091],0
a8,1,0.236822,1.399412,[ 33 200] ; [ 8 79],[ 29.853125 203.146875] ; [11.146875 75.853125],0
a3,1,0.238902,1.387063,[187  80] ; [59 34],[182.45  84.55] ; [63.55 29.45],0
v1,1,0.27059,1.213751,[144 123] ; [43 48],[139.46648045 127.53351955] ; [47.53351955 43.46648045],0
b4,1,0.32753,0.958641,[154 114] ; [48 45],[149.96121884 118.03878116] ; [52.03878116 40.96121884],0
