Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,49.358756,[29 17] ; [ 9 94],[11.73154362 34.26845638] ; [26.26845638 76.73154362],1
s6,1,1.4e-05,18.874264,[31 15] ; [30 72],[18.95945946 27.04054054] ; [42.04054054 59.95945946],1
p4,1,0.000538,11.978418,[28 18] ; [31 70],[18.46258503 27.53741497] ; [40.53741497 60.46258503],1
p2,1,0.00057,11.870608,[40  6] ; [60 43],[30.87248322 15.12751678] ; [69.12751678 33.87248322],1
s2,1,0.00057,11.870281,[24 22] ; [24 78],[14.91891892 31.08108108] ; [33.08108108 68.91891892],1
a3,1,0.001034,10.765762,[33 13] ; [43 58],[23.78231293 22.21768707] ; [52.21768707 48.78231293],0
p10,1,0.00127,10.385888,[38  8] ; [55 45],[29.30136986 16.69863014] ; [63.69863014 36.30136986],0
a5,1,0.002078,9.479282,[29 17] ; [37 66],[20.37583893 25.62416107] ; [45.62416107 57.37583893],0
s3,1,0.002194,9.379942,[30 16] ; [38 62],[21.42465753 24.57534247] ; [46.57534247 53.42465753],0
p8,1,0.002899,8.86978,[28 18] ; [35 66],[19.71428571 26.28571429] ; [43.28571429 57.71428571],0
p9,1,0.002907,8.864856,[39  7] ; [60 40],[31.19178082 14.80821918] ; [67.80821918 32.19178082],0
n6,1,0.015328,5.878402,[38  7] ; [66 36],[31.83673469 13.16326531] ; [72.16326531 29.83673469],0
p5,1,0.015427,5.86705,[ 6 39] ; [ 3 99],[ 2.75510204 42.24489796] ; [ 6.24489796 95.75510204],0
p3,1,0.018991,5.502346,[21 25] ; [27 76],[14.81879195 31.18120805] ; [33.18120805 69.81879195],0
p6,1,0.026357,4.932426,[16 29] ; [19 83],[10.71428571 34.28571429] ; [24.28571429 77.71428571],0
n5,1,0.030772,4.665652,[36 10] ; [60 40],[30.24657534 15.75342466] ; [65.75342466 34.24657534],0
v1,1,0.04338,4.08052,[25 20] ; [38 63],[19.41780822 25.58219178] ; [43.58219178 57.41780822],0
r1,1,0.052839,3.749004,[33 13] ; [56 46],[27.66216216 18.33783784] ; [61.33783784 40.66216216],0
d4,1,0.055504,3.666884,[27 19] ; [43 60],[21.61073826 24.38926174] ; [48.38926174 54.61073826],0
p7,1,0.062116,3.479964,[28 17] ; [45 54],[22.8125 22.1875] ; [50.1875 48.8125],0
v4,1,0.063321,3.448196,[41  4] ; [80 22],[37.04081633  7.95918367] ; [83.95918367 18.04081633],0
a7,1,0.067241,3.34913,[30 16] ; [50 52],[24.86486486 21.13513514] ; [55.13513514 46.86486486],0
n4,1,0.077437,3.117884,[33 13] ; [57 44],[28.16326531 17.83673469] ; [61.83673469 39.16326531],0
p1,1,0.079607,3.072906,[ 8 38] ; [ 8 95],[ 4.93959732 41.06040268] ; [11.06040268 91.93959732],0
r4,1,0.085226,2.962318,[36 10] ; [66 37],[31.48993289 14.51006711] ; [70.51006711 32.48993289],0
p11,1,0.095699,2.775805,[35 11] ; [64 39],[30.56375839 15.43624161] ; [68.43624161 34.56375839],0
u3,1,0.108395,2.577463,[8 5] ; [22 37],[5.41666667 7.58333333] ; [24.58333333 34.41666667],0
n1,1,0.125115,2.352087,[7 5] ; [12 24],[4.75 7.25] ; [14.25 21.75],0
a2,1,0.175225,1.837664,[ 5 41] ; [ 5 98],[ 3.08724832 42.91275168] ; [ 6.91275168 96.08724832],0
b2,1,0.186498,1.745067,[15 18] ; [19 41],[12.06451613 20.93548387] ; [21.93548387 38.06451613],0
b3,1,0.186498,1.745067,[15 18] ; [19 41],[12.06451613 20.93548387] ; [21.93548387 38.06451613],0
u2,1,0.186728,1.74325,[8 5] ; [24 34],[5.85915493 7.14084507] ; [26.14084507 31.85915493],0
r2,1,0.195646,1.674578,[39  6] ; [79 23],[36.12244898  8.87755102] ; [81.87755102 20.12244898],0
r3,1,0.260593,1.265605,[40  6] ; [80 21],[37.55102041  8.44897959] ; [82.44897959 18.55102041],0
