Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,54.339826,[31 57] ; [128  28],[57.3442623 30.6557377] ; [101.6557377  54.3442623],1
a5,1,9e-06,19.708412,[36 53] ; [109  48],[52.45934959 36.54065041] ; [92.54065041 64.45934959],1
p4,1,0.001983,9.565566,[25 63] ; [76 80],[36.42622951 51.57377049] ; [64.57377049 91.42622951],0
a3,1,0.003031,8.788611,[36 52] ; [94 61],[47.0781893 40.9218107] ; [82.9218107 72.0781893],0
a8,1,0.00323,8.673039,[ 3 82] ; [ 24 122],[ 9.93506494 75.06493506] ; [ 17.06493506 128.93506494],0
d5,1,0.004318,8.144897,[50 38] ; [117  40],[59.98367347 28.01632653] ; [107.01632653  49.98367347],0
r1,1,0.007111,7.244713,[45 44] ; [106  50],[54.85306122 34.14693878] ; [96.14693878 59.85306122],0
a4,1,0.008314,6.964496,[21 68] ; [62 92],[30.39917695 58.60082305] ; [ 52.60082305 101.39917695],0
n6,1,0.008322,6.962757,[55 34] ; [121  35],[63.93469388 25.06530612] ; [112.06530612  43.93469388],0
a6,1,0.009869,6.658301,[49 40] ; [112  45],[58.24796748 30.75203252] ; [102.75203252  54.24796748],0
a2,1,0.011386,6.404023,[ 6 83] ; [ 29 128],[12.66260163 76.33739837] ; [ 22.33739837 134.66260163],0
r2,1,0.014192,6.014054,[71 18] ; [139  14],[77.23140496 11.76859504] ; [132.76859504  20.23140496],0
r4,1,0.017377,5.657864,[60 29] ; [127  30],[67.65447154 21.34552846] ; [119.34552846  37.65447154],0
b2,1,0.018468,5.551242,[ 8 37] ; [36 60],[14.04255319 30.95744681] ; [29.95744681 66.04255319],0
b3,1,0.018468,5.551242,[ 8 37] ; [36 60],[14.04255319 30.95744681] ; [29.95744681 66.04255319],0
v3,1,0.022083,5.239248,[ 6 81] ; [ 27 128],[11.86363636 75.13636364] ; [ 21.13636364 133.86363636],0
p11,1,0.025286,5.004203,[51 38] ; [112  45],[58.97154472 30.02845528] ; [104.02845528  52.97154472],0
d1,1,0.03331,4.529761,[29 60] ; [73 84],[36.90243902 52.09756098] ; [65.09756098 91.90243902],0
s6,1,0.03384,4.502755,[31 57] ; [75 77],[38.86666667 49.13333333] ; [67.13333333 84.86666667],0
p3,1,0.036479,4.374582,[21 68] ; [57 99],[28.33469388 60.66530612] ; [ 49.66530612 106.33469388],0
b4,1,0.037477,4.328623,[44 45] ; [99 58],[51.73577236 37.26422764] ; [91.26422764 65.73577236],0
v1,1,0.058593,3.576777,[22 65] ; [58 98],[28.64197531 58.35802469] ; [ 51.35802469 104.64197531],0
n1,1,0.107953,2.583934,[ 8 29] ; [14 22],[11.15068493 25.84931507] ; [10.84931507 25.15068493],0
s8,1,0.115601,2.475925,[10 78] ; [ 30 127],[14.36734694 73.63265306] ; [ 25.63265306 131.36734694],0
s1,1,0.117158,2.454914,[ 6 83] ; [  4 150],[ 3.66255144 85.33744856] ; [  6.33744856 147.66255144],0
p1,1,0.155851,2.014025,[ 4 84] ; [ 15 141],[ 6.85245902 81.14754098] ; [ 12.14754098 143.85245902],0
d2,1,0.166297,1.91601,[31 58] ; [68 87],[36.11065574 52.88934426] ; [62.88934426 92.11065574],0
u1,1,0.168821,1.893379,[ 5 84] ; [ 17 140],[ 7.95934959 81.04065041] ; [ 14.04065041 142.95934959],0
p6,1,0.174945,1.840047,[16 72] ; [ 40 115],[20.27983539 67.72016461] ; [ 35.72016461 119.27983539],0
p10,1,0.175815,1.832651,[50 37] ; [102  52],[54.87136929 32.12863071] ; [97.12863071 56.87136929],0
p2,1,0.234957,1.410596,[59 29] ; [115  40],[63.01234568 24.98765432] ; [110.98765432  44.01234568],0
a7,1,0.238691,1.388307,[54 34] ; [108  49],[58.1877551 29.8122449] ; [103.8122449  53.1877551],0
p5,1,0.247844,1.335416,[ 3 84] ; [ 11 145],[ 5.01234568 81.98765432] ; [  8.98765432 147.01234568],0
s4,1,0.274711,1.193069,[15 74] ; [ 18 134],[12.18672199 76.81327801] ; [ 20.81327801 131.18672199],0
p12,1,0.310682,1.027775,[ 1 88] ; [  5 151],[ 2.17959184 86.82040816] ; [  3.82040816 152.17959184],0
p9,1,0.332828,0.937862,[57 31] ; [109  45],[60.36363636 27.63636364] ; [105.63636364  48.36363636],0
p7,1,0.353307,0.861544,[38 47] ; [79 76],[41.4375 43.5625] ; [75.5625 79.4375],0
u3,1,0.355561,0.853512,[28 24] ; [28 34],[25.54385965 26.45614035] ; [30.45614035 31.54385965],0
b1,1,0.369454,0.805501,[35 54] ; [71 86],[38.3495935 50.6504065] ; [67.6504065 89.3495935],0
p8,1,0.416339,0.660627,[32 56] ; [65 91],[34.98360656 53.01639344] ; [62.01639344 93.98360656],0
d3,1,0.646891,0.209842,[45 42] ; [86 71],[46.70901639 40.29098361] ; [84.29098361 72.70901639],0
s2,1,0.659566,0.194051,[25 63] ; [ 40 115],[23.53909465 64.46090535] ; [ 41.46090535 113.53909465],0
s5,1,0.672998,0.178115,[17 70] ; [ 33 118],[18.27731092 68.72268908] ; [ 31.72268908 119.27731092],0
n3,1,0.674773,0.17607,[25 12] ; [22 13],[24.15277778 12.84722222] ; [22.84722222 12.15277778],0
n2,1,0.697746,0.150827,[24 13] ; [23 15],[23.18666667 13.81333333] ; [23.81333333 14.18666667],0
r3,1,0.75041,0.101187,[75 14] ; [129  27],[74.10612245 14.89387755] ; [129.89387755  26.10612245],0
d4,1,0.781477,0.076948,[62 27] ; [112  45],[62.95121951 26.04878049] ; [111.04878049  45.95121951],0
s3,1,0.839754,0.040888,[32 57] ; [57 96],[32.73140496 56.26859504] ; [56.26859504 96.73140496],0
a1,1,0.860299,0.030974,[ 5 84] ; [  8 149],[ 4.70325203 84.29674797] ; [  8.29674797 148.70325203],0
v4,1,0.870445,0.0266,[75 13] ; [135  22],[75.42857143 12.57142857] ; [134.57142857  22.42857143],0
b5,1,0.937803,0.006089,[56 33] ; [98 59],[55.71544715 33.28455285] ; [98.28455285 58.71544715],0
u2,1,0.960981,0.002393,[25 27] ; [30 33],[24.86956522 27.13043478] ; [30.13043478 32.86956522],0
