Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.012943,6.176901,[14  5] ; [1 5],[11.4  7.6] ; [3.6 2.4],0
b1,1,0.046906,3.948774,[12  7] ; [1 5],[9.88 9.12] ; [3.12 2.88],0
d1,1,0.046906,3.948774,[12  7] ; [1 5],[9.88 9.12] ; [3.12 2.88],0
p8,1,0.072634,3.222466,[14  5] ; [2 4],[12.16  6.84] ; [3.84 2.16],0
d5,1,0.072634,3.222466,[14  5] ; [2 4],[12.16  6.84] ; [3.84 2.16],0
p7,1,0.107936,2.584189,[12  5] ; [2 4],[10.34782609  6.65217391] ; [3.65217391 2.34782609],0
a8,1,0.150164,2.070588,[ 2 15] ; [2 3],[ 3.09090909 13.90909091] ; [0.90909091 4.09090909],0
a5,1,0.168598,1.895363,[15  4] ; [3 3],[13.68  5.32] ; [4.32 1.68],0
u3,1,0.196706,1.666667,[3 2] ; [1 4],[2. 3.] ; [2. 3.],0
p10,1,0.288767,1.125359,[18  1] ; [4 1],[17.41666667  1.58333333] ; [4.58333333 0.41666667],0
b3,1,0.30797,1.039361,[6 7] ; [1 4],[5.05555556 7.94444444] ; [1.94444444 3.05555556],0
b2,1,0.30797,1.039361,[6 7] ; [1 4],[5.05555556 7.94444444] ; [1.94444444 3.05555556],0
s3,1,0.345779,0.888889,[ 8 10] ; [4 2],[9. 9.] ; [3. 3.],0
p1,1,0.348972,0.877193,[ 3 16] ; [2 4],[ 3.8 15.2] ; [1.2 4.8],0
d4,1,0.348972,0.877193,[16  3] ; [4 2],[15.2  3.8] ; [4.8 1.2],0
s1,1,0.3694,0.805683,[ 1 18] ; [1 5],[ 1.52 17.48] ; [0.48 5.52],0
a6,1,0.409454,0.680387,[10  9] ; [2 4],[9.12 9.88] ; [2.88 3.12],0
b4,1,0.412494,0.671601,[13  6] ; [3 3],[12.16  6.84] ; [3.84 2.16],0
r1,1,0.478188,0.502994,[13  6] ; [5 1],[13.68  5.32] ; [4.32 1.68],0
u2,1,0.527089,0.4,[3 2] ; [2 3],[2.5 2.5] ; [2.5 2.5],0
b5,1,0.56628,0.328947,[12  7] ; [3 3],[11.4  7.6] ; [3.6 2.4],0
s6,1,0.586214,0.296296,[13  5] ; [5 1],[13.5  4.5] ; [4.5 1.5],0
v2,1,0.632585,0.228571,[ 8 10] ; [2 4],[ 7.5 10.5] ; [2.5 3.5],0
v1,1,0.638227,0.221069,[13  4] ; [4 2],[12.56521739  4.43478261] ; [4.43478261 1.56521739],0
v4,1,0.68658,0.162812,[17  2] ; [5 1],[16.72  2.28] ; [5.28 0.72],0
a4,1,0.702195,0.146199,[ 8 11] ; [2 4],[ 7.6 11.4] ; [2.4 3.6],0
p2,1,0.795418,0.067227,[13  5] ; [4 2],[12.75  5.25] ; [4.25 1.75],0
p6,1,0.807671,0.059259,[ 7 11] ; [2 4],[ 6.75 11.25] ; [2.25 3.75],0
s5,1,0.813025,0.055944,[10  8] ; [3 3],[9.75 8.25] ; [3.25 2.75],0
s7,1,0.813025,0.055944,[10  8] ; [3 3],[9.75 8.25] ; [3.25 2.75],0
r4,1,0.814871,0.054825,[15  4] ; [5 1],[15.2  3.8] ; [4.8 1.2],0
d3,1,0.875956,0.024366,[12  7] ; [4 2],[12.16  6.84] ; [3.84 2.16],0
s2,1,0.910443,0.012652,[ 9 10] ; [3 3],[9.12 9.88] ; [2.88 3.12],0
s8,1,0.910443,0.012652,[ 9 10] ; [3 3],[9.12 9.88] ; [2.88 3.12],0
d2,1,0.910443,0.012652,[ 9 10] ; [3 3],[9.12 9.88] ; [2.88 3.12],0
p4,1,0.932294,0.007218,[11  8] ; [3 2],[11.08333333  7.91666667] ; [2.91666667 2.08333333],0
a7,1,0.935989,0.00645,[13  6] ; [4 2],[12.92  6.08] ; [4.08 1.92],0
n5,1,0.95925,0.002611,[16  3] ; [5 1],[15.96  3.04] ; [5.04 0.96],0
r3,1,0.95925,0.002611,[16  3] ; [5 1],[15.96  3.04] ; [5.04 0.96],0
v3,1,1.0,0.0,[9 9] ; [3 3],[9. 9.] ; [3. 3.],0
