Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.001434,10.161262,[70 62] ; [36  9],[79.05084746 52.94915254] ; [26.94915254 18.05084746],0
s6,1,0.001814,9.729175,[82 48] ; [38  5],[90.1734104 39.8265896] ; [29.8265896 13.1734104],0
s2,1,0.0019,9.643864,[62 71] ; [33 12],[70.98314607 62.01685393] ; [24.01685393 20.98314607],0
s7,1,0.002769,8.95352,[58 65] ; [31 11],[66.34545455 56.65454545] ; [22.65454545 19.34545455],0
a7,1,0.042655,4.109024,[93 40] ; [24 21],[87.42134831 45.57865169] ; [29.57865169 15.42134831],0
p8,1,0.060555,3.522112,[76 56] ; [33 12],[81.28813559 50.71186441] ; [27.71186441 17.28813559],0
a8,1,0.066193,3.375,[ 14 107] ; [ 1 43],[ 11. 110.] ; [ 4. 40.],0
n4,1,0.084301,2.979967,[108  25] ; [31 14],[103.85955056  29.14044944] ; [35.14044944  9.85955056],0
b2,1,0.100709,2.694281,[33 53] ; [ 6 22],[29.42105263 56.57894737] ; [ 9.57894737 18.42105263],0
b3,1,0.100709,2.694281,[33 53] ; [ 6 22],[29.42105263 56.57894737] ; [ 9.57894737 18.42105263],0
p9,1,0.120699,2.408224,[113  19] ; [34 11],[109.62711864  22.37288136] ; [37.37288136  7.62711864],0
s5,1,0.148123,2.091477,[44 86] ; [19 22],[47.89473684 82.10526316] ; [15.10526316 25.89473684],0
d3,1,0.156706,2.005727,[82 51] ; [33 12],[85.92696629 47.07303371] ; [29.07303371 15.92696629],0
s1,1,0.178587,1.80934,[  5 127] ; [ 4 41],[  6.71186441 125.28813559] ; [ 2.28813559 42.71186441],0
p5,1,0.184422,1.761626,[ 26 105] ; [ 5 40],[ 23.07386364 107.92613636] ; [ 7.92613636 37.07386364],0
p6,1,0.186665,1.743742,[55 76] ; [24 21],[58.80113636 72.19886364] ; [20.19886364 24.80113636],0
b5,1,0.186777,1.742857,[80 53] ; [22 23],[76.21348315 56.78651685] ; [25.78651685 19.21348315],0
n2,1,0.203605,1.616327,[11 10] ; [11  4],[12.83333333  8.16666667] ; [9.16666667 5.83333333],0
d2,1,0.237837,1.393366,[57 75] ; [24 21],[60.40677966 71.59322034] ; [20.59322034 24.40677966],0
r3,1,0.280332,1.165482,[120  13] ; [42  2],[121.72881356  11.27118644] ; [40.27118644  3.72881356],0
p4,1,0.317108,1.000836,[103  30] ; [38  7],[105.35393258  27.64606742] ; [35.64606742  9.35393258],0
u3,1,0.324587,0.970375,[26 18] ; [11  4],[27.59322034 16.40677966] ; [9.40677966 5.59322034],0
p7,1,0.336611,0.923295,[89 42] ; [34 11],[91.55113636 39.44886364] ; [31.44886364 13.55113636],0
d1,1,0.390621,0.737009,[73 60] ; [28 17],[75.46629213 57.53370787] ; [25.53370787 19.46629213],0
d5,1,0.410665,0.676876,[104  28] ; [38  7],[105.89830508  26.10169492] ; [36.10169492  8.89830508],0
n6,1,0.447942,0.575854,[112  20] ; [36  9],[110.37288136  21.62711864] ; [37.62711864  7.37288136],0
p11,1,0.453167,0.562719,[102  31] ; [32 13],[100.12359551  32.87640449] ; [33.87640449 11.12359551],0
a6,1,0.454685,0.558946,[88 45] ; [27 18],[85.92696629 47.07303371] ; [29.07303371 15.92696629],0
a5,1,0.535515,0.383915,[91 42] ; [33 12],[92.65168539 40.34831461] ; [31.34831461 13.65168539],0
b1,1,0.542258,0.371371,[61 72] ; [23 22],[62.76404494 70.23595506] ; [21.23595506 23.76404494],0
n5,1,0.55181,0.354084,[97 35] ; [31 14],[95.45762712 36.54237288] ; [32.54237288 12.45762712],0
s8,1,0.564537,0.33191,[58 74] ; [22 23],[59.66101695 72.33898305] ; [20.33898305 24.66101695],0
r1,1,0.592114,0.287054,[95 38] ; [34 11],[96.38764045 36.61235955] ; [32.61235955 12.38764045],0
p10,1,0.651431,0.204101,[104  28] ; [34 11],[102.91525424  29.08474576] ; [35.08474576  9.91525424],0
u2,1,0.653095,0.20202,[24 21] ; [9 6],[24.75 20.25] ; [8.25 6.75],0
a4,1,0.656168,0.198212,[57 76] ; [21 24],[58.28089888 74.71910112] ; [19.71910112 25.28089888],0
b4,1,0.660457,0.192969,[73 60] ; [23 22],[71.73033708 61.26966292] ; [24.26966292 20.73033708],0
p2,1,0.691344,0.157634,[112  21] ; [39  6],[112.8258427  20.1741573] ; [38.1741573  6.8258427],0
a1,1,0.692471,0.156424,[  8 125] ; [ 2 43],[  7.47191011 125.52808989] ; [ 2.52808989 42.47191011],0
r2,1,0.711324,0.136958,[120  11] ; [42  3],[120.57954545  10.42045455] ; [41.42045455  3.57954545],0
v1,1,0.722614,0.126002,[53 75] ; [20 25],[54.01156069 73.98843931] ; [18.98843931 26.01156069],0
u1,1,0.848117,0.036681,[ 22 111] ; [ 8 37],[ 22.41573034 110.58426966] ; [ 7.58426966 37.41573034],0
d4,1,0.862897,0.029821,[104  28] ; [36  9],[104.40677966  27.59322034] ; [35.59322034  9.40677966],0
a2,1,0.879125,0.023128,[ 25 108] ; [ 8 37],[ 24.65730337 108.34269663] ; [ 8.34269663 36.65730337],0
n1,1,0.907988,0.013358,[ 8 13] ; [6 9],[ 8.16666667 12.83333333] ; [5.83333333 9.16666667],0
v3,1,0.942404,0.00522,[ 28 101] ; [10 35],[ 28.17241379 100.82758621] ; [ 9.82758621 35.17241379],0
p12,1,0.972148,0.001219,[  9 123] ; [ 3 42],[  8.94915254 123.05084746] ; [ 3.05084746 41.94915254],0
p1,1,0.972845,0.001159,[ 18 115] ; [ 6 39],[ 17.93258427 115.06741573] ; [ 6.06741573 38.93258427],0
r4,1,0.972845,0.001159,[115  18] ; [39  6],[115.06741573  17.93258427] ; [38.93258427  6.06741573],0
v4,1,0.981504,0.000537,[124   9] ; [42  3],[124.03370787   8.96629213] ; [41.96629213  3.03370787],0
a3,1,1.0,0.0,[88 44] ; [30 15],[88. 44.] ; [30. 15.],0
n3,1,1.0,0.0,[14  7] ; [10  5],[14.  7.] ; [10.  5.],0
