Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.014911,5.926976,[ 5 34] ; [4 4],[ 7.46808511 31.53191489] ; [1.53191489 6.46808511],0
p8,1,0.041623,4.150474,[10 29] ; [5 3],[12.44680851 26.55319149] ; [2.55319149 5.44680851],0
d4,1,0.053542,3.726913,[34  5] ; [4 3],[32.2173913  6.7826087] ; [5.7826087 1.2173913],0
n4,1,0.099391,2.71529,[22 17] ; [7 1],[24.06382979 14.93617021] ; [4.93617021 3.06382979],0
p11,1,0.099391,2.71529,[22 17] ; [7 1],[24.06382979 14.93617021] ; [4.93617021 3.06382979],0
p6,1,0.122132,2.389767,[13 26] ; [5 3],[14.93617021 24.06382979] ; [3.06382979 4.93617021],0
n5,1,0.126117,2.339662,[23 16] ; [7 1],[24.89361702 14.10638298] ; [5.10638298 2.89361702],0
b2,1,0.130663,2.284615,[ 9 18] ; [4 2],[10.63636364 16.36363636] ; [2.36363636 3.63636364],0
b3,1,0.130663,2.284615,[ 9 18] ; [4 2],[10.63636364 16.36363636] ; [2.36363636 3.63636364],0
v1,1,0.137075,2.210493,[18 21] ; [6 2],[19.91489362 19.08510638] ; [4.08510638 3.91489362],0
s1,1,0.148096,2.091758,[ 3 36] ; [2 6],[ 4.14893617 34.85106383] ; [0.85106383 7.14893617],0
s4,1,0.177152,1.821352,[16 23] ; [1 6],[14.41304348 24.58695652] ; [2.58695652 4.41304348],0
p4,1,0.192847,1.695733,[15 24] ; [4 2],[16.46666667 22.53333333] ; [2.53333333 3.46666667],0
u1,1,0.25499,1.295758,[ 4 35] ; [2 6],[ 4.9787234 34.0212766] ; [1.0212766 6.9787234],0
d5,1,0.272471,1.204266,[30  9] ; [4 3],[28.82608696 10.17391304] ; [5.17391304 1.82608696],0
p3,1,0.288918,1.124658,[14 25] ; [4 3],[15.26086957 23.73913043] ; [2.73913043 4.26086957],0
a7,1,0.329071,0.95255,[22 17] ; [6 2],[23.23404255 15.76595745] ; [4.76595745 3.23404255],0
b4,1,0.395665,0.721461,[23 16] ; [6 2],[24.06382979 14.93617021] ; [4.93617021 3.06382979],0
a4,1,0.399506,0.709814,[21 18] ; [3 5],[19.91489362 19.08510638] ; [4.08510638 3.91489362],0
v2,1,0.465533,0.532559,[23 13] ; [4 4],[22.09090909 13.90909091] ; [4.90909091 3.09090909],0
u2,1,0.468717,0.525,[3 9] ; [1 1],[3.42857143 8.57142857] ; [0.57142857 1.42857143],0
s8,1,0.507422,0.439379,[22 17] ; [3 4],[21.19565217 17.80434783] ; [3.80434783 3.19565217],0
p7,1,0.544658,0.366975,[15 24] ; [4 4],[15.76595745 23.23404255] ; [3.23404255 4.76595745],0
b5,1,0.562427,0.335519,[20 19] ; [5 3],[20.74468085 18.25531915] ; [4.25531915 3.74468085],0
p1,1,0.64428,0.213188,[ 7 32] ; [2 6],[ 7.46808511 31.53191489] ; [1.53191489 6.46808511],0
a3,1,0.645085,0.212153,[26 13] ; [6 2],[26.55319149 12.44680851] ; [5.44680851 2.55319149],0
r3,1,0.657105,0.197059,[36  3] ; [7 1],[35.68085106  3.31914894] ; [7.31914894 0.68085106],0
a8,1,0.659631,0.193972,[ 4 34] ; [1 5],[ 4.31818182 33.68181818] ; [0.68181818 5.31818182],0
s7,1,0.662889,0.190034,[20 17] ; [5 3],[20.55555556 16.44444444] ; [4.44444444 3.55555556],0
a2,1,0.708743,0.139536,[ 7 32] ; [1 7],[ 6.63829787 32.36170213] ; [1.36170213 6.63829787],0
p9,1,0.713198,0.135103,[26 12] ; [6 2],[26.43478261 11.56521739] ; [5.56521739 2.43478261],0
d1,1,0.739735,0.11036,[22 17] ; [4 4],[21.57446809 17.42553191] ; [4.42553191 3.57446809],0
d3,1,0.826328,0.048142,[24 15] ; [4 3],[23.73913043 15.26086957] ; [4.26086957 2.73913043],0
a1,1,0.851283,0.03515,[ 4 35] ; [1 7],[ 4.14893617 34.85106383] ; [0.85106383 7.14893617],0
p10,1,0.907366,0.01354,[27 12] ; [5 2],[27.13043478 11.86956522] ; [4.86956522 2.13043478],0
s3,1,0.927797,0.008211,[23 16] ; [4 3],[22.89130435 16.10869565] ; [4.10869565 2.89130435],0
s2,1,0.93152,0.007384,[25 14] ; [5 3],[24.89361702 14.10638298] ; [5.10638298 2.89361702],0
b1,1,0.947315,0.004366,[20 19] ; [4 4],[19.91489362 19.08510638] ; [4.08510638 3.91489362],0
d2,1,0.971281,0.001296,[22 17] ; [4 3],[22.04347826 16.95652174] ; [3.95652174 3.04347826],0
