Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.00087,11.085208,[15 30] ; [29 13],[22.75862069 22.24137931] ; [21.24137931 20.75862069],1
p5,1,0.001197,10.495698,[ 1 44] ; [11 31],[ 6.20689655 38.79310345] ; [ 5.79310345 36.20689655],0
p7,1,0.004324,8.142297,[19 24] ; [32 11],[25.5 17.5] ; [25.5 17.5],0
s8,1,0.004786,7.958656,[10 35] ; [22 21],[16.36363636 28.63636364] ; [15.63636364 27.36363636],0
p6,1,0.008996,6.823607,[ 7 36] ; [18 25],[12.5 30.5] ; [12.5 30.5],0
p3,1,0.009655,6.697399,[11 34] ; [22 21],[16.875 28.125] ; [16.125 26.875],0
b5,1,0.015308,5.88066,[21 24] ; [31 12],[26.59090909 18.40909091] ; [25.40909091 17.59090909],0
p2,1,0.02788,4.835455,[27 18] ; [35  8],[31.70454545 13.29545455] ; [30.29545455 12.70454545],0
s2,1,0.053462,3.729418,[16 28] ; [24 18],[20.46511628 23.53488372] ; [19.53488372 22.46511628],0
a2,1,0.067029,3.354309,[ 2 43] ; [ 7 36],[ 4.60227273 40.39772727] ; [ 4.39772727 38.60227273],0
d2,1,0.067909,3.332856,[ 8 37] ; [15 28],[11.76136364 33.23863636] ; [11.23863636 31.76136364],0
s7,1,0.068085,3.328587,[16 28] ; [23 18],[20.18823529 23.81176471] ; [18.81176471 22.18823529],0
n4,1,0.07126,3.253753,[27 17] ; [34  9],[30.85057471 13.14942529] ; [30.14942529 12.85057471],0
p10,1,0.073906,3.194056,[30 15] ; [35  7],[33.62068966 11.37931034] ; [31.37931034 10.62068966],0
p9,1,0.088728,2.897308,[32 13] ; [37  6],[35.28409091  9.71590909] ; [33.71590909  9.28409091],0
a4,1,0.098809,2.724659,[ 7 37] ; [13 29],[10.23255814 33.76744186] ; [ 9.76744186 32.23255814],0
r4,1,0.119183,2.428022,[34 11] ; [38  5],[36.81818182  8.18181818] ; [35.18181818  7.81818182],0
d1,1,0.120887,2.405788,[ 2 43] ; [ 6 37],[ 4.09090909 40.90909091] ; [ 3.90909091 39.09090909],0
s3,1,0.127366,2.324324,[21 22] ; [28 15],[24.5 18.5] ; [24.5 18.5],0
p1,1,0.129906,2.29363,[ 5 40] ; [10 33],[ 7.67045455 37.32954545] ; [ 7.32954545 35.67045455],0
b3,1,0.143126,2.144022,[15 11] ; [14 22],[12.16129032 13.83870968] ; [16.83870968 19.16129032],0
b2,1,0.143126,2.144022,[15 11] ; [14 22],[12.16129032 13.83870968] ; [16.83870968 19.16129032],0
r3,1,0.178445,1.810526,[36  7] ; [40  3],[38.  5.] ; [38.  5.],0
v2,1,0.185877,1.75,[21 21] ; [27 15],[24. 18.] ; [24. 18.],0
a5,1,0.189429,1.722049,[22 23] ; [27 16],[25.05681818 19.94318182] ; [23.94318182 19.05681818],0
n6,1,0.193743,1.688924,[31 12] ; [36  7],[33.5  9.5] ; [33.5  9.5],0
n5,1,0.233141,1.421594,[31 13] ; [35  8],[33.37931034 10.62068966] ; [32.62068966 10.37931034],0
p11,1,0.277239,1.180573,[31 14] ; [34  9],[33.23863636 11.76136364] ; [31.76136364 11.23863636],0
d3,1,0.293146,1.105116,[18 27] ; [22 21],[20.45454545 24.54545455] ; [19.54545455 23.45454545],0
n1,1,0.410117,0.678462,[5 8] ; [3 2],[5.77777778 7.22222222] ; [2.22222222 2.77777778],0
r1,1,0.416705,0.659589,[35  9] ; [31 12],[33.37931034 10.62068966] ; [32.62068966 10.37931034],0
n2,1,0.45675,0.553846,[12  1] ; [4 1],[11.55555556  1.44444444] ; [4.44444444 0.55555556],0
n3,1,0.45675,0.553846,[8 5] ; [4 1],[8.66666667 4.33333333] ; [3.33333333 1.66666667],0
u2,1,0.491644,0.472926,[10  7] ; [7 8],[9.03125 7.96875] ; [7.96875 7.03125],0
d4,1,0.52822,0.397815,[25 20] ; [21 22],[23.52272727 21.47727273] ; [22.47727273 20.52272727],0
s6,1,0.547933,0.361033,[25 20] ; [26 16],[26.37931034 18.62068966] ; [24.62068966 17.37931034],0
v3,1,0.599335,0.276001,[16 28] ; [18 25],[17.1954023 26.8045977] ; [16.8045977 26.1954023],0
b4,1,0.658431,0.195435,[23 22] ; [24 19],[24.03409091 20.96590909] ; [22.96590909 20.03409091],0
s5,1,0.663409,0.189409,[ 9 35] ; [10 31],[ 9.83529412 34.16470588] ; [ 9.16470588 31.83529412],0
s4,1,0.671654,0.179673,[ 4 41] ; [ 5 38],[ 4.60227273 40.39772727] ; [ 4.39772727 38.60227273],0
a8,1,0.671733,0.179582,[ 6 37] ; [ 4 33],[ 5.375 37.625] ; [ 4.625 32.375],0
a1,1,0.68308,0.16668,[ 3 42] ; [ 2 41],[ 2.55681818 42.44318182] ; [ 2.44318182 40.55681818],0
a3,1,0.716671,0.131705,[27 17] ; [28 15],[27.81609195 16.18390805] ; [27.18390805 15.81609195],0
s1,1,0.741214,0.109063,[ 4 40] ; [ 3 39],[ 3.58139535 40.41860465] ; [ 3.41860465 38.58139535],0
v4,1,0.780537,0.077628,[39  5] ; [38  4],[39.39534884  4.60465116] ; [37.60465116  4.39534884],0
r2,1,0.780537,0.077628,[39  5] ; [38  4],[39.39534884  4.60465116] ; [37.60465116  4.39534884],0
a6,1,0.845647,0.037898,[25 20] ; [23 20],[24.54545455 20.45454545] ; [23.45454545 19.54545455],0
a7,1,0.931565,0.007375,[27 17] ; [26 17],[26.8045977 17.1954023] ; [26.1954023 16.8045977],0
u3,1,0.948139,0.004231,[11  7] ; [9 6],[10.90909091  7.09090909] ; [9.09090909 5.90909091],0
u1,1,0.962883,0.002166,[ 2 43] ; [ 2 41],[ 2.04545455 42.95454545] ; [ 1.95454545 41.04545455],0
b1,1,0.988372,0.000212,[21 24] ; [20 23],[20.96590909 24.03409091] ; [20.03409091 22.96590909],0
