Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,48.738237,[57 76] ; [262  81],[89.13235294 43.86764706] ; [229.86764706 113.13235294],1
a6,1,0.0,35.47543,[64 69] ; [262  81],[91.08823529 41.91176471] ; [234.91176471 108.08823529],1
d5,1,5.7e-05,16.190574,[88 45] ; [285  58],[104.22058824  28.77941176] ; [268.77941176  74.22058824],1
a2,1,0.000323,12.931924,[ 14 119] ; [ 88 256],[ 28.44025157 104.55974843] ; [ 73.55974843 270.44025157],1
u1,1,0.000381,12.621972,[  7 126] ; [ 62 282],[ 19.23899371 113.76100629] ; [ 49.76100629 294.23899371],1
d1,1,0.000417,12.45231,[55 78] ; [204 140],[72.21593291 60.78406709] ; [186.78406709 157.21593291],1
b1,1,0.00069,11.515267,[60 73] ; [ 99 245],[44.33333333 88.66666667] ; [114.66666667 229.33333333],1
r2,1,0.001192,10.502313,[113  18] ; [323  17],[121.26539278   9.73460722] ; [314.73460722  25.26539278],0
u3,1,0.003372,8.594176,[11 25] ; [64 45],[18.62068966 17.37931034] ; [56.37931034 52.62068966],0
r4,1,0.005813,7.607409,[108  25] ; [311  33],[116.82809224  16.17190776] ; [302.17190776  41.82809224],0
r1,1,0.007635,7.117078,[92 41] ; [274  66],[102.91331924  30.08668076] ; [263.08668076  76.91331924],0
b5,1,0.018007,5.595513,[71 62] ; [224 120],[82.25366876 50.74633124] ; [212.74633124 131.25366876],0
r3,1,0.033966,4.496425,[121  12] ; [328  14],[125.72   7.28] ; [323.28  18.72],0
d4,1,0.047166,3.939468,[99 34] ; [283  60],[106.73529412  26.26470588] ; [275.26470588  67.73529412],0
v4,1,0.066439,3.368867,[121  11] ; [326  14],[125.00847458   6.99152542] ; [321.99152542  18.00847458],0
b2,1,0.079978,3.065354,[35 50] ; [ 59 135],[28.63799283 56.36200717] ; [ 65.36200717 128.63799283],0
b3,1,0.079978,3.065354,[35 50] ; [ 59 135],[28.63799283 56.36200717] ; [ 65.36200717 128.63799283],0
n5,1,0.092964,2.822277,[103  28] ; [242  99],[95.75211864 35.24788136] ; [249.24788136  91.75211864],0
p10,1,0.09593,2.771942,[114  19] ; [311  31],[119.  14.] ; [306.  36.],0
v2,1,0.112062,2.524905,[62 65] ; [185 139],[69.55432373 57.44567627] ; [177.44567627 146.55432373],0
s2,1,0.17027,1.880569,[55 77] ; [166 175],[61.6744186 70.3255814] ; [159.3255814 181.6744186],0
u2,1,0.176422,1.827506,[16 20] ; [62 46],[19.5 16.5] ; [58.5 49.5],0
a5,1,0.177942,1.814731,[90 43] ; [254  90],[95.91614256 37.08385744] ; [248.08385744  95.91614256],0
s6,1,0.185033,1.756732,[78 53] ; [224 115],[84.17446809 46.82553191] ; [217.82553191 121.17446809],0
p8,1,0.203698,1.615657,[53 80] ; [157 182],[59.17372881 73.82627119] ; [150.82627119 188.17372881],0
a3,1,0.238943,1.386818,[97 35] ; [233 110],[91.70526316 40.29473684] ; [238.29473684 104.70526316],0
n4,1,0.257851,1.280261,[100  32] ; [242 101],[95.04 36.96] ; [246.96  96.04],0
a8,1,0.274586,1.193691,[ 14 110] ; [ 48 265],[ 17.59267735 106.40732265] ; [ 44.40732265 268.59267735],0
p1,1,0.27471,1.193077,[ 11 122] ; [ 19 323],[  8.4 124.6] ; [ 21.6 320.4],0
n1,1,0.287529,1.131158,[18 23] ; [24 47],[15.375 25.625] ; [26.625 44.375],0
p5,1,0.289555,1.12169,[ 13 117] ; [ 24 316],[ 10.23404255 119.76595745] ; [ 26.76595745 313.23404255],0
v1,1,0.305032,1.052066,[70 59] ; [161 168],[65.06331878 63.93668122] ; [165.93668122 163.06331878],0
p7,1,0.376361,0.782555,[65 66] ; [182 154],[69.2869379 61.7130621] ; [177.7130621 158.2869379],0
a1,1,0.382854,0.761517,[  6 127] ; [ 10 334],[  4.46121593 128.53878407] ; [ 11.53878407 332.46121593],0
s3,1,0.400491,0.706852,[68 63] ; [190 148],[72.06396588 58.93603412] ; [185.93603412 152.06396588],0
s5,1,0.534443,0.385937,[40 88] ; [ 94 238],[37.28695652 90.71304348] ; [ 96.71304348 235.28695652],0
s7,1,0.535901,0.38319,[58 70] ; [139 191],[55.05676856 72.94323144] ; [141.94323144 188.05676856],0
p2,1,0.557613,0.343853,[107  25] ; [285  57],[109.16455696  22.83544304] ; [282.83544304  59.16455696],0
u4,1,0.574251,0.315622,[  2 131] ; [  8 336],[  2.78825996 130.21174004] ; [  7.21174004 336.78825996],0
v3,1,0.581556,0.303726,[44 83] ; [122 204],[46.53863135 80.46136865] ; [119.46136865 206.53863135],0
s4,1,0.60867,0.262116,[ 22 111] ; [ 50 291],[ 20.20253165 112.79746835] ; [ 51.79746835 289.20253165],0
s8,1,0.621895,0.243213,[55 78] ; [133 209],[52.64 80.36] ; [135.36 206.64],0
p3,1,0.663815,0.188922,[57 75] ; [141 203],[54.90756303 77.09243697] ; [143.09243697 200.90756303],0
s1,1,0.685571,0.163922,[  4 128] ; [  8 329],[  3.37739872 128.62260128] ; [  8.62260128 328.37739872],0
d2,1,0.709857,0.13842,[56 76] ; [152 191],[57.80210526 74.19789474] ; [150.19789474 192.80210526],0
n3,1,0.714798,0.133532,[32  9] ; [54 18],[31.20353982  9.79646018] ; [54.79646018 17.20353982],0
n6,1,0.733922,0.115541,[109  22] ; [280  62],[107.73572939  23.26427061] ; [281.26427061  60.73572939],0
p4,1,0.806749,0.05984,[63 69] ; [168 175],[64.19368421 67.80631579] ; [166.80631579 176.19368421],0
a4,1,0.836029,0.042839,[55 78] ; [145 197],[56. 77.] ; [144. 198.],0
b4,1,0.836192,0.042753,[74 59] ; [195 149],[75.00419287 57.99580713] ; [193.99580713 150.00419287],0
p11,1,0.902928,0.014875,[108  25] ; [281  63],[108.46331237  24.53668763] ; [280.53668763  63.46331237],0
p12,1,0.964935,0.001933,[  8 125] ; [ 21 322],[  8.10294118 124.89705882] ; [ 20.89705882 322.10294118],0
n2,1,0.973379,0.001114,[32  9] ; [56 16],[31.92920354  9.07079646] ; [56.07079646 15.92920354],0
